tag,content,label,depth
html body div div header div div div div div a span  ,ข่าว ดูดวง เพลง Joox หวย ผลบอล ดูทีวีออนไลน์ เกม,0,12
html body div div div div nav ul li a span  ,แนะนำ,0,11
html body div div div div nav ul li a span  ,ข่าว,0,11
html body div div div div nav ul li a span  ,ข่าวบันเทิง,0,11
html body div div div div nav ul li a span  ,รถยนต์,0,11
html body div div div div nav ul li a span  ,ไอที,0,11
html body div div div div nav ul li a span  ,เกมส์,0,11
html body div div div div nav ul li a span  ,กีฬา,0,11
html body div div div div nav ul li a span  ,ผู้ชาย,0,11
html body div div div div nav ul li a span  ,ผู้หญิง,0,11
html body div div div div nav ul li a span  ,สุขภาพ,0,11
html body div div div div nav ul li a span  ,เที่ยว-กิน,0,11
html body div div div div nav ul li a span  ,ดูดวง,0,11
html body div div div div nav ul li a span  ,Podcasts,0,11
html body div div div div nav ul li a span  ,เพลง,0,11
html body div div div div nav ul li a span  ,wetv,0,11
html body div div div div nav div div div ul li a  ,บ้าน,0,13
html body div div div div nav div div div ul li a  ,วัยรุ่น,0,13
html body div div div div nav div div div ul li a  ,หนัง / ละคร,0,13
html body div div div div nav div div div ul li a  ,การเงิน,0,13
html body div div div div nav div div div ul li a  ,คลิป,0,13
html body div div div div nav div div div ul li a  ,ดูทีวี,0,13
html body div div div div nav div div div ul li a  ,แกลเลอรี,0,13
html body div div div div nav div div div ul li a  ,How To,0,13
html body div div div div nav div div div ul li a  ,กูรู-รอบรู้,0,13
html body div div div div nav div div div ul li a  ,อ่านการ์ตูน,0,13
html body div div div div nav div div div ul li a  ,เรียนออนไลน์,0,13
html body div div div div nav div div div ul li a  ,พจนานุกรม,0,13
html body div div div div nav div div div ul li a  ,สารบัญเว็บไทย,0,13
html body div div div div nav div div div ul li a  ,โมชิ โมชิ,0,13
html body div div div div nav div div div ul li a  ,Sanook77,0,13
html body div div div div nav div div div ul li a  ,ຂ່າວລາວ,0,13
html body div div div div div div div span a  ,ข่าวบันเทิง,0,11
html body div div div div div div div span a  ,เม้าท์กันทั้งเมือง,0,11
html body div div div div div div div span a  ,สกู๊ปพิเศษ,0,11
html body div div div div div div div span a  ,ย้อนวันวาน,0,11
html body div div div div div div div span a  ,ข่าวบันเทิงทั้งหมด,0,11
html body div div div div div div span a  ,ป้าหอยซอย 6,0,10
html body div div div div div div div div article div div h1  ,“ก๊อต จิรายุ” กับงานศิลปะจากสภาวะจิต “Transience”,1,14
html body div div div div div div div div article div div div div div span time  ,15 มี.ค. 64 (12:02 น.),1,18
html body div div div div div div div div article div div div div div a  ,ความคิดเห็น,0,17
html body div div div div div div div div article div div div div div a b  ,1,0,18
html body div div div div div div div div article div div div a  ,Add @Sanook.com,0,15
html body div div div div div div div div article div div div div a div p  ,Nattaya L.,0,18
html body div div div div div div div div article div div div div a div p  ,"Features writer who is interested in political and social issues, human rights, and gender equality",0,18
html body div div div div div div div div article div div div div div p  ,สำหรับคอละครไทย ณ เวลานี้คงไม่มีใครไม่รู้จัก,1,17
html body div div div div div div div div article div div div div div p strong  ,“ก๊อต จิรายุ ตันตระกูล”,1,18
html body div div div div div div div div article div div div div div p  ,นักแสดงหนุ่มที่ฝากผลงานการแสดงระดับคุณภาพไว้ในละครและภาพยนตร์หลายเรื่อง โดยเฉพาะผลงานสร้างชื่ออย่างบทบาท “ออกหลวงสรศักดิ์” จากละคร “,1,17
html body div div div div div div div div article div div div div div p a  ,บุพเพสันนิวาส,1,18
html body div div div div div div div div article div div div div div p  ,” หรือ “มานพ” ชายผู้ออกสังหารผู้คนเพื่อล้างแค้น ในภาพยนตร์ทริลเลอร์ “คืนยุติ-ธรรม” แต่น้อยคนจะรู้ว่า ชายหนุ่มใบหน้าคมเข้มผู้นี้ มีความสนใจและมีฝีมือทางด้านศิลปะที่น่าจับตามองมากทีเดียว,1,17
html body div div div div div div div div article div div div div div p  ,ที่ผ่านมา ผลงานศิลปะของคุณก๊อตได้ไปปรากฏโฉมในงานประมูลและงานอีเวนต์หลายครั้ง แต่ล่าสุด เขาได้มีนิทรรศการศิลปะเป็นของตัวเองครั้งแรก โดยใช้ชื่อว่า,1,17
html body div div div div div div div div article div div div div div p strong  ,“Transience”,1,18
html body div div div div div div div div article div div div div div p  ,ที่สะท้อนเส้นทางชีวิตและการทำงานของนักแสดงหนุ่มผู้นี้ได้อย่างน่าสนใจ,1,17
html body div div div div div div div div article div div div div div p span span a  ,Joyman Gallery,0,20
html body div div div div div div div div article div div div div div p span span  ,ก๊อต จิรายุ ตันตระกูล,0,19
html body div div div div div div div div article div div div div div h2  ,ภาพและเส้นคือภาษาส่วนตัว,1,17
html body div div div div div div div div article div div div div div p  ,หากมองย้อนไปถึงจุดเริ่มต้นของความสนใจในศิลปะอย่างเป็นทางการ คุณก๊อตเล่าว่า เขาเคยเรียนศิลปะในมหาวิทยาลัย 1 ปี ก่อนที่จะออกมาเดินตามความฝันในวงการ,1,17
html body div div div div div div div div article div div div div div p a  ,บันเทิง,1,18
html body div div div div div div div div article div div div div div p  ,อย่างไรก็ตาม ศิลปะยังคงอยู่ในชีวิตเขาตลอดเวลา เพียงแต่มาในรูปแบบ “ภาษาส่วนตัว” ที่เขาใช้ในการอ่านบทละครก่อนถ่ายทำจริง,1,17
html body div div div div div div div div article div div div div div p  ,“,1,17
html body div div div div div div div div article div div div div div p strong  ,เวลาเราจำบท หรือการทำการบ้าน เราจะสื่อสารด้วยภาพและเส้น,1,18
html body div div div div div div div div article div div div div div p  ,มันเป็นภาพที่เราร่างตามความรู้สึกเรา ความรู้สึกมันเป็นอย่างไร เส้นสายจะเป็นตัวบอก มันทำให้การพูดใน 1 บทพูด มันมีความเป็นจริงเยอะมาก เพราะเวลาเราพูดด้วยอารมณ์จริงๆ” คุณก๊อตอธิบายพร้อมวาดภาพประกอบ,1,17
html body div div div div div div div div article div div div div div p  ,เมื่อชั่วโมงบินในฐานะนักแสดงมีมากขึ้น และบทบาทก็มีความซับซ้อนหลากหลายขึ้น การทำการบ้านด้วยเส้นสายจึงเริ่มขยายขอบเขตออกไป กลายเป็นการบันทึกสภาวะภายในจิตใจที่ไร้กรอบกำหนด ขณะเดียวกัน พื้นที่หน้ากระดาษก็ไม่เพียงพอให้นักแสดงผู้นี้ใช้บอกเล่าอารมณ์ความรู้สึกในแต่ละช่วงเวลาอีกต่อไป สิ่งที่จะมาทดแทนได้ก็คือ “ผืนผ้าใบ” เพื่อนำมาบันทึกสภาวะภายในที่ไม่มีรูป ไม่มีเสียง ผ่านรูปแบบเส้นสายที่เป็นอิสระ นั่นทำให้ผลงานของเขาเป็นศิลปะนามธรรม (Abstract) เป็นส่วนใหญ่,1,17
html body div div div div div div div div article div div div div div h2  ,“Transience” สภาวะชั่วคราว,1,17
html body div div div div div div div div article div div div div div p strong  ,“เมื่อหยั่งลึกลงไปสู่มิติแห่งจิต จึงเห็นว่าจิตนี้เปลี่ยนแปลงเป็นธรรมดา”,1,18
html body div div div div div div div div article div div div div div p  ,ข้อความตอนหนึ่งในสูจิบัตรของนิทรรศการ “Transience” นิทรรศการเดี่ยวครั้งแรกของคุณก๊อต ซึ่งเกิดขึ้นจากการที่บุคคลคนหนึ่งแนะนำให้เขาลองจัดนิทรรศการศิลปะแสดงผลงานของตัวเอง เพื่อแบ่งปันความสุขให้กับผู้อื่น นิทรรศการครั้งนี้เป็นการแสดงภาพสภาวะภายในจิตใจของคุณก๊อต ที่เกิดขึ้นและดับไปอย่างรวดเร็ว โดยใช้เทคนิคสีอะคริลิก ทราย และน้ำ และใช้เวลาถึง 3 เดือน กว่าผลงานทั้งหมดจะเสร็จสมบูรณ์,1,17
html body div div div div div div div div article div div div div div p  ,“Transience คือสภาวะภายในที่เกิดและดับรวดเร็วมาก แต่ด้วยความที่เวลาที่จิตมันหยั่งลึกลงไปในสมาธิ มันจะเหมือนถ่างความรวดเร็วนั้นให้ช้าลง จนเราเห็นความเปลี่ยนแปลง ซึ่งความเปลี่ยนแปลงนั้นสลับสับเปลี่ยนกันรวดเร็วมาก เพราะฉะนั้น,1,17
html body div div div div div div div div article div div div div div p strong  ,รูปทั้งหมดจึงเป็นภาพของการเปลี่ยนแปลงสภาวะจิต ที่เกิดขึ้นจากประสบการณ์ตรงจากการฝึกสมาธิมากกว่า 700 – 800 ชม. ของการที่เรานั่งสมาธิทุกวัน วันละ 2 ชม.,1,18
html body div div div div div div div div article div div div div div p  ,”,1,17
html body div div div div div div div div article div div div div div p span span a  ,Joyman Gallery,0,20
html body div div div div div div div div article div div div div div p  ,สำหรับคนทั่วไป การนั่งสมาธิอาจหมายถึงการปฏิบัติธรรม แต่คุณก๊อตกลับเรียกการทำสมาธิว่า,1,17
html body div div div div div div div div article div div div div div p strong  ,“การเฝ้าสังเกตตัวเอง”,1,18
html body div div div div div div div div article div div div div div p  ,และค้นพบว่าจิตของเขาสามารถเปลี่ยนแปลงได้อย่างรวดเร็ว ซึ่งเป็นประโยชน์อย่างมากในการสร้างสรรค์ผลงานเพื่อจัดแสดง,1,17
html body div div div div div div div div article div div div div div p  ,“ถ้าเราเฝ้าสังเกตตัวเองตามความเป็นจริง สิ่งที่มันเป็น แล้วมันจึงพบความจริงที่เกิดขึ้นในตัว ว่าสภาวะทั้งหมดทั้งมวล แม้บางวินาทีเป็นวินาทีแห่งความแข็งกร้าว วินาทีแห่งความอ่อนโยน วินาทีหนึ่งเป็นความสว่าง วินาทีหนึ่งเป็นความมืดมิด วินาทีหนึ่งเป็นอารมณ์นั้น อารมณ์นี้ เราเห็นความเปลี่ยนแปลงของจิตไวมาก รวดเร็วมาก แล้วเราก็ทำงาน พอเราทำงาน เราเห็นงาน มันลิ้งก์เข้ากับสภาวะทางจิตที่เคยเกิดขึ้นกับเรา เราเลยสรุปเลยว่าชิ้นนี้เสร็จ ไป เก็บ ลงสีเสร็จ ไม่รู้สึกอะไรเลย ย้อนแย้ง กลบ ทำใหม่ เพราะฉะนั้นจะเห็นหลายรูปหนามาก” คุณก๊อตพูดพร้อมหัวเราะเสียงดัง,1,17
html body div div div div div div div div article div div div div div p  ,อย่างไรก็ตาม คุณก๊อตไม่ได้เฝ้าสังเกตตัวเองเพื่อเป็นวัตถุดิบในการสร้างสรรค์ผลงานศิลปะเท่านั้น แต่เขากลับใช้แนวทางนี้ในการดำเนินชีวิตด้วย,1,17
html body div div div div div div div div article div div div div div p  ,“เราสังเกตตัวเองเพื่อที่จะเข้าใจธรรมชาติของตัวเองอันเป็นไปเพื่อดำรงชีวิตอยู่ในความผันผวน ถ้าเรามีอุปกรณ์ชิ้นหนึ่ง เช่น เราเอารถที่ดีที่สุดไปอยู่ในยุคเมื่อ 300 ปีก่อน คนยุค 300 ปีก่อนจะไม่ได้ประโยชน์จากรถ เพราะไม่เข้าใจวิธีการใช้อุปกรณ์นั้นให้เกิดประโยชน์สูงสุด,1,17
html body div div div div div div div div article div div div div div p strong  ,ถ้าเรามีชีวิตอยู่แล้วไม่เข้าใจคุณภาพของชีวิต ไม่เข้าใจร่างกาย ไม่เข้าใจจิตใจ เราจะไม่สามารถใช้ชีวิตได้อย่างมีประโยชน์สูงสุด สุดท้ายเราก็จะกลายเป็นทาสของสิ่งเสพ ดังนั้น การเข้าใจตัวเองจึงเป็นหัวข้อหลักหัวข้อแรก คนหาทางออกของชีวิตไม่ได้ ไม่ต้องพยายามหาทางออก หาทางเข้าให้ได้ เข้าใจชีวิตอย่างที่มันเป็น แล้วเราจะเจอทางออก,1,18
html body div div div div div div div div article div div div div div p  ,”,1,17
html body div div div div div div div div article div div div div div p span span a  ,Joyman Gallery,0,20
html body div div div div div div div div article div div div div div h2  ,ไม่ต้องเข้าใจ แต่อยากให้รู้สึก,1,17
html body div div div div div div div div article div div div div div p  ,ขณะที่ศิลปะนามธรรมไม่ใช่แนวทางที่เป็นที่นิยมมากนักในสังคมไทย เนื่องจากคนส่วนใหญ่มองว่าเป็นศิลปะที่เข้าใจยาก และหลายครั้งก็ถูกปรามาสว่าเป็นงานศิลปะที่ต้อง “ปีนบันไดดู” ทว่าคุณก๊อตกลับเลือกที่จะถ่ายทอดผลงานในรูปแบบนามธรรม โดยให้เหตุผลว่า เขาทำแล้วมีความสุขที่สุด,1,17
html body div div div div div div div div article div div div div div p  ,“,0,17
html body div div div div div div div div article div div div div div p strong  ,ภาษามีขีดจำกัดในการอธิบายสภาวะภายใน เสียงก็มีขีดจำกัด เสียงมีมิติมากกว่าภาษา แต่สี เส้น และพื้นผิว มีหลายมิติมากกว่าภาษา,1,18
html body div div div div div div div div article div div div div div p  ,ลองอธิบายรสชาติเปรี้ยวเป็นภาษาให้ฟังหน่อย ยากไหม” คุณก๊อตย้อนถาม,0,17
html body div div div div div div div div article div div div div div p  ,ด้วยเหตุนี้ สิ่งที่เขาคาดหวังจากผู้ชมมากที่สุด จึงไม่ใช่การดูแล้วเข้าใจ แต่เป็นความรู้สึกของผู้ที่เข้ามาชมนิทรรศการ จากบรรยากาศ กลิ่น แสง เสียง และภาพวาดเชิงนามธรรมที่เขาและทีมงานบรรจงจัดวางอย่างตั้งใจ,1,17
html body div div div div div div div div article div div div div div p  ,“เราเติบโตมากับการมีตรรกะ ทุกอย่างต้องอธิบายได้ ต้องเข้าใจได้ เวลาที่เราดูเมฆ สวยงามมาก แสงตัดผ่าน ข้างล่างเป็นสีออกชมพู ข้างบนเป็นสีส้ม เถิบขึ้นไปเป็นสีม่วงๆ เราพูดแค่ประโยคเดียวเอง ‘โคตรสวย’ เราปล่อยให้ตัวเองซึมซับความสวยตรงนั้น โดยไม่ตั้งคำถามว่า ทำไมท้องฟ้าปั้นเมฆให้เป็นแบบนี้ แต่พอเป็นงานศิลปะที่ทำจากคน เราต้องการคำอธิบาย แต่คนที่เสพศิลป์อยู่แล้ว เขาจะใช้ตาคู่ที่มองท้องฟ้ามองงานศิลป์ เขาจะไล่ไปทีละรายละเอียด ถ้าเราเข้าใจตรงนี้ เราจะเสพงานศิลป์ไปทีละนิด ทีละนิด” คุณก๊อตอธิบาย,1,17
html body div div div div div div div div article div div div div div p span span a  ,Joyman Gallery,0,20
html body div div div div div div div div article div div div div div h2  ,สายตาของผู้เสพงานศิลปะ,1,17
html body div div div div div div div div article div div div div div p  ,ในฐานะที่เป็นผู้เสพงานศิลปะตัวยงคนหนึ่ง คุณก๊อตได้เล่าถึงวิธีการมองสิ่งต่างๆ ของนักเรียนศิลปะและคนที่เสพศิลปะว่า คนกลุ่มนี้จะมีทักษะในการสังเกตส่วนต่างๆ ของร่างกายมนุษย์ รวมไปถึงอิริยาบถต่างๆ ซึ่งจะก่อให้เกิดความละเอียดอ่อนในการเห็นสิ่งต่างๆ,1,17
