tag,content,x,y,width,height,label,depth
html body text table tbody tr td table tbody tr td table tbody tr td b span span  ,Contact Us,16,416,76,17,0,18
html body text table tbody tr td table tbody tr td p b i font span  ,General Information:,11,445,128,15,0,16
html body text table tbody tr td table tbody tr td p b font span  ,Phone:1-888-327-8486,11,460,105,11,0,15
html body text table tbody tr td table tbody tr td p b font span  ,eMail:,11,471,31,11,0,15
html body text table tbody tr td table tbody tr td p b font a span  ,info@earthtones.com,42,471,103,11,0,16
html body text table tbody tr td table tbody tr td p font b i span  ,Wireless Customer,11,500,118,15,0,16
html body text table tbody tr td table tbody tr td p font b i span  ,Service & Support:,11,515,117,15,0,16
html body text table tbody tr td table tbody tr td p font b span  ,Phone:,11,530,37,11,0,15
html body text table tbody tr td table tbody tr td p font span  ,1-888-327-8486,48,530,71,11,0,14
html body text table tbody tr td table tbody tr td p font b span  ,eMail:,11,541,31,11,0,15
html body text table tbody tr td table tbody tr td p font font a font span  ,info@earthtones.com,42,541,95,11,0,17
html body text table tbody tr td table tbody tr td p b i font span  ,Internet Technical,11,570,111,15,0,16
html body text table tbody tr td table tbody tr td p b i font span  ,Support:,11,585,54,15,0,16
html body text table tbody tr td table tbody tr td p font b span  ,Phone,11,600,33,11,0,15
html body text table tbody tr td table tbody tr td p font span  ,:1-877-301-0650,44,600,74,11,0,14
html body text table tbody tr td table tbody tr td p font font b span  ,eMail,11,611,28,11,0,16
html body text table tbody tr td table tbody tr td p font font span  ,:,39,611,5,11,0,15
html body text table tbody tr td table tbody tr td p font a span  ,24hoursupport@earthtones.com,44,611,144,11,0,15
html body text table tbody tr td table tbody tr td p i b font span  ,Long Distance,11,640,90,15,0,16
html body text table tbody tr td table tbody tr td p i b font span  ,Customer Service:,11,655,115,15,0,16
html body text table tbody tr td table tbody tr td p font b span  ,Phone:,11,670,37,11,0,15
html body text table tbody tr td table tbody tr td p font span  ,1-800-466-1550,48,670,71,11,0,14
html body text table tbody tr td table tbody tr td p font font b span  ,eMail,11,681,28,11,0,16
html body text table tbody tr td table tbody tr td p font font span  ,:,39,681,5,11,0,15
html body text table tbody tr td table tbody tr td p a font span  ,longdistance@earthtones.com,44,681,136,11,0,15
html body text table tbody tr td table tbody tr td table tbody tr td b span span  ,Join Our Green Alert List,16,723,177,17,0,18
html body text table tbody tr td table tbody tr td table tbody tr td p font span  ,Join our mailing list to receive Green Alerts by e-mail each month! Click on this button to sign up:,11,754,145,61,0,18
html body text table tbody tr td table tbody tr td table tbody tr td b span span  ,Earth Tones Residential Long Distance Service,16,877,320,17,0,18
html body text table tbody tr td table tbody tr td title span span  ,Residential Long Distance Phone Service,0,0,713,18,0,14
html body text table tbody tr td table tbody tr td table tbody tr td p strong font span  ,Residential Long Distance,11,948,225,20,1,19
html body text table tbody tr td table tbody tr td table tbody tr td p b font span  ,"Competitively priced, high quality service.",11,969,235,15,1,19
html body text table tbody tr td table tbody tr td table tbody tr td p b font span  ,Help save the Earth every time you dial the phone!,11,1019,216,11,1,19
html body text table tbody tr td table tbody tr td table tbody tr td p font span  ,The,11,1094,26,15,1,18
html body text table tbody tr td table tbody tr td table tbody tr td p font i span  ,differences,37,1094,67,15,1,19
html body text table tbody tr td table tbody tr td table tbody tr td p font span  ,between us and any other long distance service are that 100% of the profits from your Earth Tones phone bill go to support non-profit environmental organizations and through our monthly Green Alerts we make it easy for you to get involved in protecting the environment. Choose from our three great calling plans:,11,1094,489,60,1,18
html body text table tbody tr td table tbody tr td table tbody tr td p font i b u span  ,Green Saver Plan,11,1165,111,15,1,21
html body text table tbody tr td table tbody tr td table tbody tr td p font i b span  ,": $4.95/month, and $0.07/minute for all state-to-state calls",122,1165,354,15,1,20
html body text table tbody tr td table tbody tr td table tbody tr td p font span  ,"Our most popular calling plan is the Green Saver Plan, this plan is best for people who make more than two and a half hours of long distance calls a month. Discount international rates are included for no extra charge.* In-state rates vary.",11,1180,522,45,1,18
html body text table tbody tr td table tbody tr td table tbody tr td p font i a span  ,[Click here for in-state rates.],350,1210,166,15,0,20
html body text table tbody tr td table tbody tr td table tbody tr td p font a font span  ,Sign up Now!,226,1236,95,17,0,20
html body text table tbody tr td table tbody tr td table tbody tr td p font font i b u span  ,Blue Defender Plan,11,1265,123,15,1,22
html body text table tbody tr td table tbody tr td table tbody tr td p font font i b span  ,:,134,1265,8,15,1,21
html body text table tbody tr td table tbody tr td table tbody tr td p font font i b span  ,$2.00 monthly fee and $0.08/minute for all state-to-state calls,142,1265,375,15,1,21
html body text table tbody tr td table tbody tr td table tbody tr td p font font span  ,This calling plan is best for people who use between one and two and a half hours of long distance a month. Discount international rates are included for no extra charge.* In-state rates vary.,11,1280,515,45,1,19
html body text table tbody tr td table tbody tr td table tbody tr td p font font i a span  ,[Click here for in-state rates.],74,1310,167,15,0,21
html body text table tbody tr td table tbody tr td table tbody tr td p font font a font span  ,Sign up Now!,226,1336,95,17,0,21
html body text table tbody tr td table tbody tr td table tbody tr td p font font i b font u span  ,Sustainer Plan,11,1365,94,15,1,23
html body text table tbody tr td table tbody tr td table tbody tr td p font font i b font span  ,: NO monthly fee and $0.13/minute for all state-to-state calls,105,1365,370,15,1,22
html body text table tbody tr td table tbody tr td table tbody tr td p font font font span  ,This plan is best for people who use very little long distance an hour or less a month and who do not frequently call internationally. In-state rates vary.,11,1380,508,30,1,20
html body text table tbody tr td table tbody tr td table tbody tr td p font font font i a span  ,[Click here for in-state rates],359,1395,166,15,0,22
html body text table tbody tr td table tbody tr td table tbody tr td p font font font i span  ,.,525,1395,4,15,0,21
html body text table tbody tr td table tbody tr td table tbody tr td font p a font span  ,Sign up Now!,226,1423,95,17,0,20
