tag,content,x,y,width,height,label,depth
html body text title span span  ,How many current projects? Should I seek help? - Topic Powered by eve community,0,0,777,36,0,6
html body text div div div a span  ,Ars Technica,8,8,88,17,0,8
html body text div div div a span  ,Ars OpenForum 3.0b,99,8,141,17,0,8
html body text div div div a span  ,Distributed Computing Arcana,427,8,201,17,0,8
html body text div div div span  ,How many current projects? Should I seek help?,8,8,744,36,0,7
html body text div div span span  ,Topic Closed,72,63,85,17,0,7
html body text div div table tbody tr td div span  ,Go,8,81,24,17,0,11
html body text div div table tbody tr td div span  ,New,32,81,34,17,0,11
html body text div div table tbody tr td div span  ,Find,67,81,33,17,0,11
html body text div div table tbody tr td div span  ,Notify,101,81,46,17,0,11
html body text div div table tbody tr td div span  ,Tools,147,81,39,17,0,11
html body text div div table tbody tr td div span  ,Admin,0,0,0,0,0,11
html body text div div table tbody tr td div span  ,New PM!,0,0,0,0,0,11
html body text div div div table tbody tr td a span  ,Personal Zone,201,201,92,17,0,12
html body text div div div table tbody tr td a span  ,»,334,201,8,17,0,12
html body text div div div table tbody tr td a span  ,Ars OpenForum 3.0b,201,221,104,35,0,12
html body text div div div table tbody tr td a span  ,»,334,230,8,17,0,12
html body text div div div table tbody tr td a span  ,Chat Rooms,201,259,80,17,0,12
html body text div div div table tbody tr td a span  ,»,334,259,8,17,0,12
html body text div div div table tbody tr td a span  ,Profile,201,201,44,17,0,12
html body text div div div table tbody tr td a span  ,Buddies,201,221,52,17,0,12
html body text div div div table tbody tr td a span  ,Ignore List,201,241,71,17,0,12
html body text div div div table tbody tr td a span  ,Groups,201,261,47,17,0,12
html body text div div div table tbody tr td a span  ,Permissions,201,281,77,17,0,12
html body text div div div table tbody tr td a span  ,Private Messaging,201,301,119,17,0,12
html body text div div div table tbody tr td a span  ,Notifications,201,321,84,17,0,12
html body text div div div table tbody tr td a span  ,Karma,201,341,44,17,0,12
html body text div div div table tbody tr td a span  ,Preferences,201,361,75,17,0,12
html body text div div div table tbody tr td a span  ,Favorites,201,381,60,17,0,12
html body text div div div table tbody tr td a span  ,More...,201,401,47,17,0,12
html body text div div div table tbody tr td a span  ,Discussion,201,201,70,17,0,12
html body text div div div table tbody tr td a span  ,Poll,201,221,26,17,0,12
html body text div div div table tbody tr td a span  ,Private Message,201,241,105,17,0,12
html body text div div div form table tbody tr td b span  ,Keyword Search,201,201,114,17,0,13
html body text div div div form table tbody tr td span  ,Search current forum only,201,237,168,17,0,12
html body text div div div form table tbody tr td a span  ,Advanced Search,201,257,112,17,0,13
html body text div div div form table tbody tr td a span  ,New Since your Last Visit,201,277,169,17,0,13
html body text div div div form table tbody tr td a span  ,Today's Active Topics in this Category,201,297,247,17,0,13
html body text div div div table tbody tr td a span  ,Add to My Favorites,201,201,134,17,0,12
html body text div div div table tbody tr td a span  ,Printer Friendly Format,201,221,152,17,0,12
html body text div div div table tbody tr td a span  ,Email a Friend,201,241,95,17,0,12
html body text div div div table tbody tr td a span  ,Help,201,261,31,17,0,12
html body text div div div table tbody tr td a span  ,Manage,0,0,0,0,0,12
html body text div div div table tbody tr td a span  ,Manage Content in This Topic,0,0,0,0,0,12
html body text div div div table tbody tr td a span  ,Manage Members,0,0,0,0,0,12
html body text div div div table tbody tr td a span  ,Online Now,0,0,0,0,0,12
html body text div div div table tbody tr td a span  ,Control Panel,0,0,0,0,0,12
html body text div div div table tbody tr td a span  ,Rate It!,103,99,49,17,0,12
html body text div div div table tbody tr td span a span  ,Login/Join,525,99,69,17,0,13
html body text div div div table tbody tr td span span span  ,"Welcome,",0,0,0,0,0,13
html body text div div div table tbody tr td span span span  ,[,0,0,0,0,0,13
html body text div div div table tbody tr td span span a span  ,Logout,0,0,0,0,0,14
html body text div div div table tbody tr td span span span  ,],0,0,0,0,0,13
html body text div table tbody tr td div a span  ,whilden,24,145,52,17,0,11
html body text div table tbody tr td span span  ,Ars Scholae Palatinae,24,163,140,17,0,10
html body text div table tbody tr td span div span  ,Tribus: GR - MI - US,24,199,139,17,0,11
html body text div table tbody tr td span div span  ,"Registered: July 03, 2001",24,217,164,17,0,11
html body text div table tbody tr td span a div span  ,Posts: 2783,24,235,74,17,0,12
html body text div table tbody tr td div span  ,Posted,194,118,47,17,0,10
html body text div table tbody tr td div span  ,Prime95 (factoring/LL),190,136,151,17,0,10
html body text div table tbody tr td div span  ,SOB - #2 on the team,190,154,139,17,0,10
html body text div table tbody tr td div span  ,F@H - I cant remember where,190,172,196,17,0,10
html body text div table tbody tr td div span  ,FAD - just one machine,190,190,153,17,0,10
html body text div table tbody tr td div span  ,LLRNET - side prime project,190,208,190,17,0,10
