tag,content,x,y,width,height,label,depth
html body text title span span  ,Lancaster Data Entry Jobs on CareerBuilder.com,0,0,753,18,0,6
html body text div ul li div a span  ,Already Registered? Sign In >>,40,0,204,17,0,9
html body text div div div ul li a b span  ,Employers:,40,34,79,17,0,11
html body text div div div ul li ul li a span  ,Search Resumes,80,52,105,17,0,12
html body text div div div ul li ul li a span  ,Post Jobs,80,70,60,17,0,12
html body text div div div ul li ul li a span  ,Advice,80,88,46,17,0,12
html body text div div div ul li span strong span  ,Job Seekers:,40,156,87,17,0,11
html body text div div div ul li a span  ,Home,40,174,39,17,0,10
html body text div div div ul li a span  ,My CareerBuilder,40,192,117,17,0,10
html body text div div div ul li a span  ,Find Jobs,40,210,62,17,0,10
html body text div div div ul li a span  ,Job Recommendations,40,228,145,17,0,10
html body text div div div ul li a span  ,Post Resumes,40,246,89,17,0,10
html body text div div div ul li a span  ,Job Alerts,40,264,64,17,0,10
html body text div div div ul li a span  ,Advice & Resources,40,282,132,17,0,10
html body text div div div ul li ul li a span  ,Advice & Resources,80,300,132,17,0,12
html body text div div div ul li ul li a span  ,Career Resources,100,320,112,17,0,12
html body text div div div ul li ul li a span  ,Career Fairs,100,340,79,17,0,12
html body text div div div ul li ul li a span  ,Job Seeker Toolkit,100,360,119,17,0,12
html body text div div div ul li ul li a span  ,Career Advice,100,380,92,17,0,12
html body text div div div ul li ul li a span  ,CB Bookstore,100,400,91,17,0,12
html body text div div div ul li ul li a span  ,Salary Calculator,100,420,112,17,0,12
html body text div div span div table tbody tr td table tbody tr td p b span  ,Location:,6,478,70,17,0,18
html body text div div span div table tbody tr td table tbody tr td p a span  ,Admin & Clerical,76,478,119,17,0,18
html body text div div span div table tbody tr td table tbody tr td p span  ,:,195,478,9,17,0,17
html body text div div span div table tbody tr td table tbody tr td p a span  ,Data Entry,204,478,74,17,0,18
html body text div div span div table tbody tr td table tbody tr td p span  ,:,278,478,8,17,0,17
html body text div div span div table tbody tr td table tbody tr td p a span  ,Pennsylvania,286,478,89,17,0,18
html body text div div span div table tbody tr td table tbody tr td p span  ,:,375,478,9,17,0,17
html body text div div span div table tbody tr td table tbody tr td p a span  ,Lancaster,384,478,66,17,0,18
html body text div div span div table tbody tr td table tbody tr td p span  ,: Search Results,450,478,103,17,0,17
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Sign In,24,533,47,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div div div span  ,Email Address or Password is Invalid,10,567,240,17,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div div span  ,The feature you requested is only available to members. Please sign in to continue...,6,583,538,17,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div a span  ,New user? Register here,6,599,157,17,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div b span  ,Email Address:,6,617,105,17,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div b span  ,Password:,6,653,71,17,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div a span  ,Forgot Password?,6,689,115,17,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div label span  ,Automatically sign me in next time.,6,712,146,11,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div a span  ,What's this?,152,707,78,17,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Sorry!,24,741,41,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div span  ,"You must be logged in to use this feature, but Login is currently unavailable while we perform necessary maintenance. Please try again later.",6,775,670,35,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Authorizing...,23,845,89,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div span  ,Thanks for your patience - we'll be done shortly.,6,879,310,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Save Search,24,987,79,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div div span  ,Sign in Successful!,10,1021,124,17,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div div span  ,Name your search:,6,1039,121,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div span  ,Select your Job Alert email frequency:,6,1093,247,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option  ,No Job Alert,0,0,0,0,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option  ,Daily,0,0,0,0,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option  ,Monday only,0,0,0,0,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option  ,Tuesday only,0,0,0,0,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option  ,Wednesday only,0,0,0,0,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option  ,Thursday only,0,0,0,0,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option  ,Friday only,0,0,0,0,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option  ,Saturday only,0,0,0,0,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option  ,Sunday only,0,0,0,0,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Save Search - Alert!,26,1147,129,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div span span  ,"You have the maximum number of Saved Searches. Before you can save this new search, you need to delete one of your other searches.",6,1182,652,14,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div div table thead tr th span  ,Your Searches,22,1197,60,35,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table thead tr th span  ,Job Alert,118,1215,64,17,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,ASP.NET,9,1234,63,17,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,Tuesday,99,1234,54,17,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td a span  ,Delete,156,1234,41,17,0,27
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,ASP.NET,9,1253,63,17,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,Tuesday,99,1253,54,17,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td a span  ,Delete,156,1253,41,17,0,27
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,ASP.NET,9,1272,63,17,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,Tuesday,99,1272,54,17,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td a span  ,Delete,156,1272,41,17,0,27
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,ASP.NET,9,1291,63,17,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,Tuesday,99,1291,54,17,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td a span  ,Delete,156,1291,41,17,0,27
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,ASP.NET,9,1310,63,17,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,Tuesday,99,1310,54,17,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td a span  ,Delete,156,1310,41,17,0,27
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Search Saved,24,1348,87,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div span  ,Your search has been saved.,6,1382,184,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div a span  ,View your saved searches in My CareerBuilder.,190,1382,306,17,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Saving this search...,24,1434,128,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div span  ,Thanks for your patience - we'll be done shortly.,6,1468,310,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Sorry!,24,1576,41,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div span  ,Saved Search is currently unavailable. Please try again later.,6,1610,386,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div a span  ,Save this search,6,1646,107,17,0,19
html body text div div span div table tbody tr td table tbody tr td div div a span  ,View saved jobs,113,1646,105,17,0,19
html body text div div span div table tbody tr td table tbody tr td div h1 span  ,23 Admin & Clerical - Data Entry jobs,6,1664,529,36,0,18
html body text div div span div table tbody tr td table tbody tr td div form span  ,found within,6,1701,183,36,0,18
html body text div div span div table tbody tr td table tbody tr td div form select option  ,5 miles,0,0,0,0,0,19
html body text div div span div table tbody tr td table tbody tr td div form select option  ,10 miles,0,0,0,0,0,19
html body text div div span div table tbody tr td table tbody tr td div form select option  ,20 miles,0,0,0,0,0,19
html body text div div span div table tbody tr td table tbody tr td div form select option  ,30 miles,0,0,0,0,0,19
html body text div div span div table tbody tr td table tbody tr td div form select option  ,50 miles,0,0,0,0,0,19
html body text div div span div table tbody tr td table tbody tr td div form span  ,"of Lancaster, Pennsylvania",269,1701,366,36,0,18
html body text div div span div table tbody tr td table tbody tr td div span  ,[,6,1770,9,17,0,17
html body text div div span div table tbody tr td table tbody tr td div a span  ,Modify this Search,15,1770,127,17,0,18
html body text div div span div table tbody tr td table tbody tr td div span  ,],142,1770,5,17,0,17
html body text div div span div table tbody tr td table tbody tr td div ul li a span  ,Search Again,46,1804,86,17,0,20
html body text div div span div table tbody tr td table tbody tr td div ul li a span  ,Advanced Search,46,1822,112,17,0,20
html body text div div span div table tbody tr td table tbody tr td div div div form div label span  ,Keywords:,6,1856,70,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div form div label span  ,Location:,6,1874,61,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div form div label span  ,Posted within:,6,1892,96,17,0,22
html body text div div span div table tbody tr td table tbody tr td div div div form div select option  ,Last 30 Days,0,0,0,0,0,22
html body text div div span div table tbody tr td table tbody tr td div div div form div select option  ,Last 7 Days,0,0,0,0,0,22
