tag,content,x,y,width,height,label,depth
html body text span  ,[an error occurred while processing this directive],8,8,320,17,0,4
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Employer Login,10,136,105,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Post a Job,10,154,65,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,HR Center,10,172,69,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Media Kit,10,190,65,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Employer FAQ,10,208,98,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Post Resume,10,334,83,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,View Profile,10,352,81,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Email Alerts,10,370,80,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Search Jobs,10,496,76,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Top Jobs,10,514,57,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Top Employers,10,532,98,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,All Employers,10,550,94,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Jobs Directory,10,568,94,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Biotechnology,10,694,94,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Education K-12,10,712,102,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Finance,10,730,51,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Healthcare,10,748,69,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Higher Ed.,10,766,70,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Hospitality,10,784,71,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Legal,10,802,36,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Retail,10,820,38,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Technology,10,838,75,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Career Events,10,964,90,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Career Fairs,10,982,79,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Open Houses,10,1000,86,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,News,10,1126,36,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Employer Info.,10,1144,98,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,The Job Blog,10,1162,86,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Planning,10,1200,57,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Resumes,10,1218,58,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Networking,10,1236,76,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Interviewing,10,1254,82,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Salary,10,1272,41,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Coaching,10,1290,61,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Career Dev.,10,1308,76,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,& Education,10,1326,81,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,Tools,10,1344,35,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td a span  ,E-Mail This Article,474,49,99,35,0,17
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,View Archive Articles,475,87,92,35,0,21
html body text table tbody tr td table tbody tr td p span  ,Explaining loss of positions to a future employer,129,96,312,17,1,13
html body text table tbody tr td table tbody tr td p b span  ,"By Andrea Wolf, Globe Correspondent, 6/20/04",129,130,322,17,1,14
html body text table tbody tr td table tbody tr td p i span  ,"At the end of 2000, I was laid off from a job that I loved. The position was rewarding and the company was a great place to work. I was devastated and jumped at the first job opportunity that came my way. I wasn't thrilled with the job but I worked hard and was rewarded with salary increases, bonuses, and company perks during my three years of employment. Last month, I found myself standing in the unemployment line again. Although both layoffs were due to poor business climates and not performance, I feel embarrassed and discouraged. I have stellar references from both employers, including the managers who made the layoff decisions, but I am concerned about what future employers may think. I also wonder if I may be in the wrong profession since I have been dispensable to two employers. Do you have any suggestions as to how I can handle the interview process to put a more positive spin on the situation?",129,164,492,233,1,14
html body text table tbody tr td table tbody tr td table tbody tr td span b span  ,More from BostonWorks,489,416,92,35,0,18
html body text table tbody tr td table tbody tr td table tbody tr td p b span  ,Featured Articles:,458,535,124,17,0,18
html body text table tbody tr td table tbody tr td table tbody tr td p a b span  ,There are other ways to save,458,553,162,35,0,19
html body text table tbody tr td table tbody tr td table tbody tr td p a b span  ,Balancing Acts,458,605,102,17,0,19
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,"Welcome home, dear",458,623,135,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td p a b span  ,Climb,458,657,43,17,0,19
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,Have a plan to fight workplace harassment,458,675,143,35,0,17
html body text table tbody tr td table tbody tr td table tbody tr td p a b span  ,The Corporate Curmudgeon,458,727,102,35,0,19
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,Is anyone really listening?,458,763,102,35,0,17
html body text table tbody tr td table tbody tr td table tbody tr td p a b span  ,Job Doc,458,815,56,17,0,19
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,Prove that you've changed,458,833,111,35,0,17
html body text table tbody tr td table tbody tr td table tbody tr td p a b span  ,Transitions,458,885,77,17,0,19
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,Focusing inward,458,903,107,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td p a b span  ,View from the Cube,458,937,137,17,0,19
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,Making a case for naps,458,955,148,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td p a b span  ,"Who's, What, Where",458,989,143,17,0,19
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,This week's promotions,458,1007,152,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td p a b span  ,The Job Blog,458,1041,91,17,0,19
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,Keep up to date with career news from around the web,458,1059,159,53,0,17
html body text table tbody tr td table tbody tr td table tbody tr td p a b span  ,RSS XML Feed,458,1129,107,17,0,19
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,(,458,1147,9,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td p a span  ,What's this?,467,1147,82,17,0,18
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,),549,1147,5,17,0,17
html body text table tbody tr td table tbody tr td p span  ,You are faced with a common situation in today's job market. Many companies are downsizing and cutting strong performers like yourself. It is evident that you were highly valued by both companies.,129,414,306,89,1,13
html body text table tbody tr td table tbody tr td p span  ,"What is important for you to internalize is that your position was eliminated for business, not personal reasons. Remember to reflect on the key strengths and benefits you brought the company.",129,520,297,89,1,13
html body text table tbody tr td table tbody tr td p span  ,"You raise the uncomfortable feelings of how to explain your job loss to a future employer. Prepare a ''reason for leaving'' statement. You want to develop a statement that is truthful and acceptable to your previous and prospective employer. Keep it short, factual, and positive. I recommend a three-part story:",129,626,301,125,1,13
html body text table tbody tr td table tbody tr td p span  ,Background: A brief and positive description of your role and responsibilities.,129,768,305,35,1,13
html body text table tbody tr td table tbody tr td p span  ,Facts: The company faced an economic downturn and your position was eliminated.,129,820,282,35,1,13
html body text table tbody tr td table tbody tr td p span  ,"Moving forward: Therefore, you are looking to utilize your skills in a new position.",129,872,301,35,1,13
html body text table tbody tr td table tbody tr td p span  ,"As a result of the layoff, you seem to be questioning if you are working in the wrong profession. It sounds like you jumped too quickly into your second job without evaluating the fit.",129,924,307,89,1,13
html body text table tbody tr td table tbody tr td p span  ,"Consider this as a good time to do some self-assessment. You can start by looking at the skills you most enjoyed in your positions and ask for feedback from colleagues. Then you could explore other interest areas through networking. Since you are at a turning point, you may want to consider career coaching so that you can make a good decision in your next position.",129,1030,312,143,1,13
html body text table tbody tr td table tbody tr td p b span  ,IT workers may need to reevaluate careers,129,1190,291,17,1,14
html body text table tbody tr td table tbody tr td p i span  ,"I'm one of the many IT workers who have been out of work in my field for a very long time. I had not planned a career change as I enjoyed what I was doing. However, I'm really starting to wonder if it's time to think about doing something else. I just don't feel from what I read about outsourcing that the IT sector will recover. What are your thoughts?",129,1224,486,89,1,14
html body text table tbody tr td table tbody tr td p span  ,"Offshore outsourcing is a growing phenomenon affecting technology professionals who remain underemployed or out of work, like yourself.",129,1330,481,53,1,13
html body text table tbody tr td table tbody tr td p span  ,"Although some areas in IT are expected to rebound as the economy strengthens, outsourcing to India and Southeast Asia has caused great competition for existing industry positions.",129,1400,444,53,1,13
html body text table tbody tr td table tbody tr td p span  ,"According to market research firm, Gartner Inc., business process offshoring is expected to reach $1.8 billion in 2003 on a global basis, representing a 38 percent increase from the previous year.",129,1470,491,53,1,13
html body text table tbody tr td table tbody tr td p span  ,Two years is a long time to be out of work. Such a hiatus from the workplace is worthy of a serious reevaluation of your IT career. The field has been hit hard but there are some opportunities that are beginning to open up depending on expertise.,129,1540,490,71,1,13
html body text table tbody tr td table tbody tr td p span  ,"As a starting point, determine what skills you have that tap into the current market needs for IT specialists. If your skill set is valued, then you need to evaluate your job search strategy.",129,1628,478,53,1,13
html body text table tbody tr td table tbody tr td p span  ,Ask yourself: How and where did you deliver value in your previous job? What did you contribute that made your business group successful? How current is your skill base?,129,1698,472,53,1,13
html body text table tbody tr td table tbody tr td p span  ,It's also worth exploring whether you have the required qualifications and skills the market demands. You may want to pursue further education or training to broaden your experience.,129,1768,472,53,1,13
html body text table tbody tr td table tbody tr td p span  ,"What other skills and knowledge do you have? For example, do you have experience with administrative IT programs in project management, payroll, or accounting systems? These skills may help you present yourself to other industries. If you have an understanding of an industry sector and its technology needs, then that may be an advantage to you.",129,1838,488,89,1,13
html body text table tbody tr td table tbody tr td p span  ,I have seen many IT professionals who have thoroughly scoured the job market with no success and have decided to work as contract consultants or take project-based work assignments on a temporary basis. This allows employers some staffing and cost flexibility. Sometimes these assignments can lead to full-time positions.,129,1944,483,89,1,13
html body text table tbody tr td table tbody tr td p span  ,"With all the changes in the market, everyone needs to be current in their field. In addition, we need to understand outsourcing's impact on business. The nature of work is changing so dramatically that most economists haven't even figured out the implications yet. Although we see the trend of outsourcing IT jobs to some countries and a decrease in these jobs in the United States, it is unclear what the future holds.",129,2050,491,107,1,13
html body text table tbody tr td table tbody tr td p span  ,With any change comes both risk and opportunity. IT professionals may need to focus on the career paths that globalization is creating.,129,2174,461,35,1,13
html body text table tbody tr td table tbody tr td p span  ,"If many programming positions have disappeared, consider developing skills in understanding and translating business processes and utilizing project management experience. Doing so might enable IT professionals to position themselves as the liaison for offshore development projects.",129,2226,493,71,1,13
html body text table tbody tr td table tbody tr td p span  ,"To be competitive, IT professionals can no longer rely on their technical expertise solely but need to have expertise in industry specific business practices. They will need to be able to translate business needs to IT practices.",129,2314,462,71,1,13
html body text table tbody tr td table tbody tr td p span  ,Some points to consider as you examine your career options:,129,2402,390,17,1,13
html body text table tbody tr td table tbody tr td ul li span  ,Look at your additional skills and become more of a generalist as you will be better positioned if you are skilled in both technology and the business side of IT.,169,2436,446,53,1,14
html body text table tbody tr td table tbody tr td ul li span  ,Look to smaller organizations. Fortune 500 companies will focus most on offshoring.,169,2490,452,35,1,14
html body text table tbody tr td table tbody tr td ul li span  ,Start your own consulting business if you have the entrepreneurial spirit.,169,2526,424,35,1,14
html body text table tbody tr td table tbody tr td ul li span  ,Look into areas of growth such as healthcare and education.,169,2562,384,17,1,14
html body text table tbody tr td table tbody tr td ul li span  ,Get further education to update skills and retrain.,169,2580,315,17,1,14
html body text table tbody tr td table tbody tr td ul li span  ,Explore changing career fields through the help of one-stop career centers or career counseling.,169,2598,424,35,1,14
html body text table tbody tr td table tbody tr td p b span  ,"Staying, complaining won't help your career",129,2650,303,17,1,14
html body text table tbody tr td table tbody tr td p i span  ,"I will be leaving my current position in about a year. My annual review is in a few weeks. I recently discovered that someone hired five months ago started at a salary $1,500 a year higher than mine, even though we both have an identical job title and description. I was told by my headhunter when the job was offered to me that there would be no negotiation of salary, so I accepted the offer as it stood. There are multiple problems at work including rampant turnover, low employee morale, and favoritism on the part of the office manager. Do I ignore the salary imbalance and just say ''good riddance'' to the job when it comes time to move on? Do I confront the office manager during my annual review and ask about the disparity in salaries? Do I contact the firm's human resources manager and discuss the disparity with him? Do I contact him now or wait to see what is offered at my review?",129,2684,487,233,1,14
html body text table tbody tr td table tbody tr td p span  ,"You may want to reevaluate your plan of staying in your present job for one more year. Why are you waiting to leave if you detest your boss and see both an unequal salary as well as limited future growth potential? If you are holding on for one more year in hopes of a higher salary, don't hold your breath.",129,2934,475,89,1,13
html body text table tbody tr td table tbody tr td p span  ,"You do not describe any positive actions you have taken. I wonder what efforts you have made to work more effectively with your boss. Remember, you were hired to provide skills that help your company and it is your job to meet your boss' needs.",129,3040,487,71,1,13
html body text table tbody tr td table tbody tr td p span  ,"If the differences are too great, then you have a choice: leave the company. To stay, complain, and hang in there demonstrates an attitude that will not help you progress in your career.",129,3128,479,53,1,13
html body text table tbody tr td table tbody tr td p span  ,"Regarding the salary issue, you can always ask for what you think is fair in the negotiation with your hiring manager before accepting the offer. At this point, however, I think that raising the salary issue is a waste of your time and may create ill will.",129,3198,480,71,1,13
html body text table tbody tr td table tbody tr td p span  ,"In the future, be wary of a headhunter who says there is no negotiation. They are working for the company to fill the job and not necessarily for your best interests. Understand that negotiation is a natural part of developing a win-win situation with a future employer.",129,3286,492,71,1,13
html body text table tbody tr td table tbody tr td p span  ,I advise you to view your situation as a learning experience so that moving forward you can proceed at your professional best.,129,3374,479,35,1,13
html body text table tbody tr td table tbody tr td p b span  ,Be upfront about need for flexible schedule,129,3426,294,17,1,14
html body text table tbody tr td table tbody tr td p i span  ,"I am looking for a 24- or 30-hour-a-week position, and I am considering applying for positions that are advertised as full time. My hope is being able to negotiate shorter hours, or do job sharing. My field is health services research. Positions are often grant-funded in this field, and I have been told that there is often room for flexibility in setting work hours. At what point in the application process should I disclose that I am seeking part-time work?",129,3460,487,125,1,14
html body text table tbody tr td table tbody tr td p span  ,"The field of health services research may allow for flexibility in scheduling, but my advice is go for the position as advertised so that you do not eliminate yourself up front. In the interview, you can ask about the job expectations to get a fuller picture of the position without hinting that you want part time.",129,3602,493,89,1,13
html body text table tbody tr td table tbody tr td p span  ,"Your goal is to interview well, get the job offer, and then have a follow-up meeting where you can negotiate for flex time or reduced hours. Be prepared to share how you will get all the work done within that time frame and how you can be most productive.",129,3708,493,71,1,13
html body text table tbody tr td table tbody tr td p span  ,"You are at a much greater advantage to ask for changes after you have received the offer. Since the company offered you the position, they value you above the other applicants and may be willing to accommodate you.",129,3796,473,53,1,13
