tag,content,x,y,width,height,label,depth
html body text title span span  ,CPS Magnet Program,0,0,579,18,0,6
html body text table tbody tr td table tbody tr td select option  ,Google Translate,0,0,0,0,0,13
html body text table tbody tr td table tbody tr td select option  ,Spanish,0,0,0,0,0,13
html body text table tbody tr td table tbody tr td select option  ,Korean,0,0,0,0,0,13
html body text table tbody tr td table tbody tr td select option  ,Japanese,0,0,0,0,0,13
html body text table tbody tr td table tbody tr td select option  ,Chinese,0,0,0,0,0,13
html body text table tbody tr td table tbody tr td select option  ,German,0,0,0,0,0,13
html body text table tbody tr td table tbody tr td select option  ,French,0,0,0,0,0,13
html body text table tbody tr td table tbody tr td select option  ,Italian,0,0,0,0,0,13
html body text table tbody tr td table tbody tr td select option  ,Portuguese,0,0,0,0,0,13
html body text table tbody tr td table tbody tr td div div ul li a span  ,City Central Cluster,444,24,129,17,0,17
html body text table tbody tr td div div ul li a span  ,FAQ,60,1205,31,17,0,13
html body text table tbody tr td div div ul li a span  ,Application Procedures,60,1223,151,17,0,13
html body text table tbody tr td div div ul li a span  ,Schools by Category,60,1241,133,17,0,13
html body text table tbody tr td div div ul li a span  ,Elementary Schools and Programs,60,1259,221,17,0,13
html body text table tbody tr td div div ul li a span  ,High Schools and Programs,60,1277,179,17,0,13
html body text table tbody tr td div div ul li a span  ,Academic Program Descriptions,60,1295,209,17,0,13
html body text table tbody tr td div div ul li a span  ,Welcome Message,60,1329,120,17,0,13
html body text table tbody tr td div div ul li a span  ,Welcome Video,60,1347,102,17,0,13
html body text table tbody tr td div marquee span  ,"The printed version of the Options for Knowledge guide is now available. The yellow GEAP application for Regional Gifted Centers, Classical Schools, Academic Centers, and IB Prep Programs cannot be downloaded from the Internet. This application, along with the white standard application, can be found in the Options for Knowledge guide. For a copy, call 773-553-2105.",609,1381,2421,17,1,10
html body text table tbody tr td table tbody tr td div div span span  ,MAGNET PRESCHOOL,102,1568,131,14,0,15
html body text table tbody tr td table tbody tr td div div span span  ,PROGRAMS BY TYPE,102,1582,125,14,0,15
html body text table tbody tr td table tbody tr td div div span span  ,-,102,1614,6,11,0,15
html body text table tbody tr td table tbody tr td div div span a span  ,Magnet Preschools,109,1614,86,11,0,16
