tag,content,x,y,width,height,label,depth
html body text title span span  ,Coping with Post-Treatment Issues,0,0,664,18,0,6
html body text table tbody tr td p font font a span  ,Home,11,202,35,15,0,12
html body text table tbody tr td p font font a span  ,Contact Us,11,217,64,15,0,12
html body text table tbody tr td p font font a span  ,Table of Contents,11,232,101,15,0,12
html body text table tbody tr td p font font a span  ,Directory Sponsors,11,247,111,15,0,12
html body text table tbody tr td p font font a span  ,Donate,11,262,42,15,0,12
html body text table tbody tr td p font font a span  ,Hormone Replacement Therapy,407,129,185,15,0,12
html body text table tbody tr td p font font a span  ,Lymphedema,460,144,79,15,0,12
html body text table tbody tr td p font font a span  ,Menopause,466,159,67,15,0,12
html body text table tbody tr td p font font a span  ,Osteoporosis,461,174,77,15,0,12
html body text table tbody tr td p font font a span  ,Sexuality,473,189,53,15,0,12
html body text table tbody tr td p font font span  ,RESOURCES:,457,204,85,15,0,11
html body text table tbody tr td p font font a span  ,Organizations,459,219,81,15,0,12
html body text table tbody tr td p font font a span  ,Books and More,452,234,95,15,0,12
html body text table tbody tr td p font font a span  ,Web sites,471,249,57,15,0,12
html body text table tbody tr td font strong font span  ,Resources:,11,281,84,20,0,11
html body text table tbody tr td font font a span  ,North Carolina Hospitals,11,302,141,15,0,11
html body text table tbody tr td font font span  ,Breast Cancer Services,11,317,105,11,0,10
html body text table tbody tr td font p font a span  ,Who's at Risk and What Can You Do?,11,346,199,31,0,12
html body text table tbody tr td font p font span  ,What is Breast Cancer?,11,377,94,11,0,11
html body text table tbody tr td font p font span  ,Risk Factors,11,388,50,11,0,11
html body text table tbody tr td font p font span  ,What Doesn't Cause Breast Cancer,11,399,140,11,0,11
html body text table tbody tr td font p font span  ,Reducing Your Risk,11,410,81,11,0,11
html body text table tbody tr td font p font span  ,Screening,11,421,40,11,0,11
html body text table tbody tr td font p a font span  ,Making the Diagnosis,11,448,124,15,0,12
html body text table tbody tr td font p font span  ,Mammography,11,463,67,11,0,11
html body text table tbody tr td font p font span  ,Other Diagnostic Tests,11,474,100,11,0,11
html body text table tbody tr td font p font span  ,Test Descriptions,11,485,76,11,0,11
html body text table tbody tr td font p font span  ,Clinical Breast Exams,11,496,97,11,0,11
html body text table tbody tr td font p font span  ,Breast Self Exams,11,507,82,11,0,11
html body text table tbody tr td font p font a span  ,After the Diagnosis,11,534,110,15,0,12
html body text table tbody tr td font p font span  ,Getting a Second Opinion,11,549,115,11,0,11
html body text table tbody tr td font p font span  ,The Surgeries,11,560,63,11,0,11
html body text table tbody tr td font p font span  ,The Therapies,11,571,64,11,0,11
html body text table tbody tr td font p font span  ,Reconstruction,11,582,67,11,0,11
html body text table tbody tr td font p font span  ,Breast Prostheses,11,593,82,11,0,11
html body text table tbody tr td font p font span  ,Rehabilitation,11,604,61,11,0,11
html body text table tbody tr td font p font a span  ,Managing Side Effects,11,631,130,15,0,12
html body text table tbody tr td font p font span  ,Fatigue,11,646,33,11,0,11
html body text table tbody tr td font p font span  ,Hair Loss,11,657,42,11,0,11
html body text table tbody tr td font p font span  ,Nutrition and Problems with Eating,11,668,153,11,0,11
html body text table tbody tr td font p font span  ,Pain,11,679,20,11,0,11
html body text table tbody tr td font p font a span  ,Post-Treatment Issues,11,706,130,15,0,12
html body text table tbody tr td font p font span  ,Hormone Replacement Therapy,11,721,142,11,0,11
html body text table tbody tr td font p font span  ,Lymphedema,11,732,60,11,0,11
html body text table tbody tr td font p font span  ,Menopause,11,743,52,11,0,11
html body text table tbody tr td font p font span  ,Osteoporosis,11,754,59,11,0,11
html body text table tbody tr td font p font span  ,Sexuality,11,765,41,11,0,11
html body text table tbody tr td font p font a span  ,Lymphedema Therapists,11,792,142,15,0,12
html body text table tbody tr td font p font a span  ,in North Carolina,11,807,98,15,0,12
html body text table tbody tr td font p font span  ,County-by-County Listing,11,822,112,11,0,11
html body text table tbody tr td font p font a span  ,Advanced Breast Cancer,11,849,145,15,0,12
html body text table tbody tr td font p font span  ,Metastatic Breast Cancer,11,864,112,11,0,11
html body text table tbody tr td font p font span  ,Recurrences,11,875,57,11,0,11
html body text table tbody tr td font p font span  ,Some Ways to Cope,11,886,91,11,0,11
html body text table tbody tr td font p font a span  ,Clinical Trials,11,913,77,15,0,12
html body text table tbody tr td font p font span  ,What Are Clinical Trials,11,928,103,11,0,11
html body text table tbody tr td font p font span  ,Types of Trials,11,939,64,11,0,11
html body text table tbody tr td font p font span  ,Questions to Ask,11,950,75,11,0,11
html body text table tbody tr td font p font span  ,Links to Clinical Trial Lists,11,961,114,11,0,11
html body text table tbody tr td font p font a span  ,"Genetic Testing, Counseling",11,988,162,15,0,12
html body text table tbody tr td font p font span  ,BRCA1 and BRCA2,11,1003,89,11,0,11
html body text table tbody tr td font p font span  ,p53,11,1014,17,11,0,11
html body text table tbody tr td font p font span  ,Risks and Benefits of Testing,11,1025,128,11,0,11
html body text table tbody tr td font p font span  ,Genetic Counseling,11,1036,87,11,0,11
html body text table tbody tr td font p font span  ,Informed Consent,11,1047,80,11,0,11
html body text table tbody tr td font p font span  ,North Carolina Genetic Counselors,11,1058,155,11,0,11
html body text table tbody tr td font p font a span  ,Bone Marrow Transplants,11,1085,148,15,0,12
html body text table tbody tr td font p font span  ,Peripheral Stem Cell Transplants,11,1100,146,11,0,11
html body text table tbody tr td font p font span  ,About the Procedures,11,1111,97,11,0,11
html body text table tbody tr td font p font span  ,"Risks, Complications, Side Effects",11,1122,152,11,0,11
html body text table tbody tr td font p font span  ,Current Studies and Trends,11,1133,122,11,0,11
html body text table tbody tr td font p font a span  ,Home Health Care,11,1160,108,15,0,12
html body text table tbody tr td font p font span  ,What is Home Health Care,11,1175,119,11,0,11
html body text table tbody tr td font p font span  ,Who Pays For It,11,1186,72,11,0,11
html body text table tbody tr td font p font span  ,How to Choose an Agency,11,1197,118,11,0,11
html body text table tbody tr td font p font a span  ,Hospice and End of Life,11,1224,138,15,0,12
html body text table tbody tr td font p font span  ,Planning Ahead,11,1239,70,11,0,11
html body text table tbody tr td font p font span  ,What is Hospice,11,1250,72,11,0,11
html body text table tbody tr td font p font span  ,Paying for Care,11,1261,69,11,0,11
html body text table tbody tr td font p font a span  ,"Financial, Other Assistance",11,1288,158,15,0,12
html body text table tbody tr td font p font span  ,Treatment,11,1303,45,11,0,11
html body text table tbody tr td font p font span  ,"Mammograms, Breast Exams",11,1314,132,11,0,11
html body text table tbody tr td font p font span  ,Medication,11,1325,48,11,0,11
html body text table tbody tr td font p font span  ,"Medical Supplies, Prostheses, Wigs",11,1336,159,11,0,11
html body text table tbody tr td font p font span  ,Lodging,11,1347,36,11,0,11
html body text table tbody tr td font p font span  ,Transportation,11,1358,64,11,0,11
html body text table tbody tr td font p font span  ,Telephone Expenses,11,1369,93,11,0,11
html body text table tbody tr td font p font span  ,Utilities,11,1380,32,11,0,11
html body text table tbody tr td font p font span  ,Meals,11,1391,27,11,0,11
html body text table tbody tr td font p font span  ,Information & Referral,11,1402,98,11,0,11
html body text table tbody tr td font p font a span  ,"Insurance, Legal, Employment",11,1429,176,15,0,12
html body text table tbody tr td font p font span  ,Health Insurance,11,1444,76,11,0,11
html body text table tbody tr td font p font span  ,Life Insurance,11,1455,63,11,0,11
html body text table tbody tr td font p font span  ,Legal Issues,11,1466,56,11,0,11
html body text table tbody tr td font p font span  ,Employment Issues,11,1477,87,11,0,11
html body text table tbody tr td font p font span  ,Laws and Legislation,11,1488,93,11,0,11
html body text table tbody tr td font p font a span  ,"Mastectomy & lymphedema products, wigs",11,1515,160,30,0,12
html body text table tbody tr td font p font span  ,"Breast Prostheses, Trained Fitters",11,1545,151,11,0,11
html body text table tbody tr td font p font span  ,"Post-Mastectomy Bras, Swimwear",11,1556,152,11,0,11
html body text table tbody tr td font p font span  ,Lymphedema Supplies,11,1567,101,11,0,11
html body text table tbody tr td font p font span  ,"Wigs, Wig Stylists",11,1578,79,11,0,11
html body text table tbody tr td font p font span  ,"Hats, Turbans, etc.",11,1589,84,11,0,11
html body text table tbody tr td font p font span  ,Products for African-Americans,11,1600,138,11,0,11
html body text table tbody tr td font p font a span  ,N.C. Support Groups,11,1627,121,15,0,12
html body text table tbody tr td font p font span  ,Types of Support Groups,11,1642,111,11,0,11
html body text table tbody tr td font p font span  ,Support Tips,11,1653,56,11,0,11
html body text table tbody tr td font p font span  ,Support Groups in North Carolina,11,1664,148,11,0,11
html body text table tbody tr td font p font span  ,Online Support Groups,11,1678,102,11,0,11
html body text table tbody tr td font p font a span  ,Family & Caregiver Issues,11,1705,152,15,0,12
html body text table tbody tr td font p font span  ,Some Tips for Caregivers,11,1720,113,11,0,11
html body text table tbody tr td font p font span  ,Signs of Burnout,11,1734,74,11,0,11
html body text table tbody tr td font p font a span  ,Children's Issues,11,1761,99,15,0,12
html body text table tbody tr td font p font span  ,Suggestions for Talking with Children,11,1776,164,11,0,11
html body text table tbody tr td font p font span  ,Children of Different Ages,11,1787,114,11,0,11
html body text table tbody tr td font p font a span  ,Complementary Therapies,11,1814,153,15,0,12
html body text table tbody tr td font p font span  ,Centers in North Carolina,11,1829,113,11,0,11
html body text table tbody tr td font p font span  ,Some Therapies and Resources,11,1840,143,11,0,11
html body text table tbody tr td font p font span  ,"Retreats, Camps, Workshops",11,1851,130,11,0,11
html body text table tbody tr td font p font a span  ,Ethnicity-Specific Resources,11,1878,165,15,0,12
html body text table tbody tr td font p font span  ,African-Americans,11,1893,82,11,0,11
html body text table tbody tr td font p font span  ,Hispanics,11,1904,43,11,0,11
html body text table tbody tr td font p font span  ,Native Americans,11,1915,78,11,0,11
html body text table tbody tr td font p font span  ,Asians,11,1926,30,11,0,11
html body text table tbody tr td font p font span  ,Free Cancer Booklets in Spanish,11,1937,146,11,0,11
html body text table tbody tr td font p font a span  ,Young Women,11,1964,85,15,0,12
html body text table tbody tr td font p font span  ,Breast Cancer in Younger Women (Under 40),11,1979,202,11,0,11
html body text table tbody tr td font p font span  ,Fertility/Infertility Resources,11,1990,123,11,0,11
html body text table tbody tr td font p font a span  ,Lesbian Resources,11,2017,111,15,0,12
html body text table tbody tr td font p font span  ,Lesbians and Breast Cancer,11,2032,126,11,0,11
html body text table tbody tr td font p font a span  ,Male Breast Cancer,11,2059,115,15,0,12
html body text table tbody tr td font p font span  ,About Breast Cancer in Men,11,2074,126,11,0,11
html body text table tbody tr td font p font span  ,Signs and Symptoms,11,2085,95,11,0,11
html body text table tbody tr td font p font a span  ,Advocacy,11,2112,56,15,0,12
html body text table tbody tr td font p font span  ,About Breast Cancer Advocacy,11,2127,138,11,0,11
html body text table tbody tr td font p font span  ,One Woman's Story,11,2138,89,11,0,11
html body text table tbody tr td font p font span  ,Ways to Be an Advocate,11,2149,109,11,0,11
html body text table tbody tr td font p font span  ,"Poem--""Tried Not to Be an Advocate""",11,2160,165,11,0,11
html body text table tbody tr td font p font a span  ,Women Building Bridges,11,2187,142,15,0,12
html body text table tbody tr td font p font span  ,One-on-One Buddy Support,11,2202,125,11,0,11
html body text table tbody tr td font p font span  ,Get Connected,11,2213,67,11,0,11
html body text table tbody tr td font p font span  ,Volunteer,11,2224,42,11,0,11
html body text table tbody tr td p font font a span  ,Web sites,11,2251,57,15,0,12
html body text table tbody tr td p font font span  ,Hundreds of Links in Over 38 Topics about Breast Cancer,11,2266,188,22,0,11
html body text table tbody tr td p font font span  ,North Carolina Links Featured,11,2288,133,11,0,11
html body text table tbody tr td font p font strong em span  ,"You have to accept whatever comes,",404,281,191,15,1,13
html body text table tbody tr td font p font strong em span  ,And the only important thing,421,297,157,15,1,13
html body text table tbody tr td font p font strong em span  ,Is that you meet it with courage—,357,313,185,15,1,13
html body text table tbody tr td font p font strong span  ,Eleanor Roosevelt,542,313,100,15,1,12
html body text table tbody tr td font p font span  ,"Once you have completed your treatments for breast cancer (including surgeries, chemotherapy, radiation therapy, etc.), you will naturally want to ""get on with your life."" Although each of us goes through the experience of being diagnosed with and treated for breast cancer differently, there may be some common issues that you will need to deal with either immediately or long after our treatment is over. Having an awareness of the possibilities puts you in a better position to know how to deal with them or where to turn for help if one arrives in your life.",225,345,549,95,1,11
html body text table tbody tr td font p font span  ,"In this section, as in the previous one, we have chosen to address some of the more common ""post-treatment"" issues which many breast cancer survivors may be concerned with. Along with the resources we list at the end of this section, you should talk with your doctor about any health situation that gives you concern.",225,457,549,63,1,11
html body text table tbody tr td font p b font a span  ,HORMONE REPLACEMENT THERAPY,351,537,297,17,1,13
html body text table tbody tr td font p font b span  ,I have breast cancer and had been taking hormone replacement therapy. Should I continue to take it?,225,571,548,31,1,12
html body text table tbody tr td font p font span  ,"Your doctor should advise you about whether to continue HRT (hormone replacement therapy) at the time you are diagnosed with breast cancer. Generally, hormone replacement therapy is not recommended for women who have been diagnosed with breast cancer.",225,619,545,47,1,11
html body text table tbody tr td font p font b span  ,Why would hormone therapy be given to women with breast cancer?,225,683,382,15,1,12
html body text table tbody tr td font p font span  ,"Researchers have found a way to use hormones as therapy against breast cancer. This is different than HRT (hormone replacement therapy), which is given to imcrease levels of hormones (such as estrogen and progesterone) that are decreased in the body due to menopause.",225,715,549,47,1,11
html body text table tbody tr td font p font span  ,"One hormone therapy drug for breast cancer is Tamoxifen. By blocking estrogen, Tamoxifen can block the growth of cancer cells. If your tumor is estrogen receptor positive (called ""ER positive"") this may be a good treatment for your breast cancer. (Estrogen receptors are found in the nucleus or center of the tumor cell. The ER allows cells to use estrogen to grow). Tamoxifen can be used alone, with chemotherapy, or following chemotherapy. Tamoxifen is also being used to prevent breast cancers from developing. You may want to ask your doctor about this.",225,779,549,95,1,11
html body text table tbody tr td font p b font a span  ,LYMPHEDEMA,441,891,117,17,1,13
html body text table tbody tr td font p strong a font span  ,lymphedema therapists in North Carolina,383,909,233,15,1,13
html body text table tbody tr td font p b font span  ,What is lymphedema?,225,941,124,15,1,12
html body text table tbody tr td font p font span  ,Lymphedema is the collection of lymph fluid that can occur in your arm and hand after your lymph nodes have been removed or damaged from your underarm area (axilla) during breast cancer surgery.,225,973,549,31,1,11
html body text table tbody tr td font p b font span  ,What is lymph fluid?,225,1021,117,15,1,12
html body text table tbody tr td font p font span  ,Lymph fluid is a colorless fluid containing the white blood cells that fight infection and disease. Lymph fluid travels through channels of the lymph system throughout your body much like blood travels through arteries and veins.,225,1053,549,47,1,11
html body text table tbody tr td font p b font span  ,What are lymph nodes?,225,1117,132,15,1,12
html body text table tbody tr td font p font span  ,"Lymph nodes are small, pea-sized organs located along the lymph channels. They are grouped in clusters. Their job is to trap foreign bodies such as bacteria or cancer cells to keep them from spreading throughout the body. The nodes are clustered in areas throughout your body such as underams (axilla), groin, neck, chest and abdomen. The ones in your chest and underarm are the ones that collect the lymph fluid from your breast. This is why they are often removed at the time of surgery.",225,1149,549,79,1,11
html body text table tbody tr td font p b font span  ,What causes the arm to swell after surgery?,225,1245,243,15,1,12
html body text table tbody tr td font p font span  ,"Not every woman's arm swells after surgery. It swells because the number of pathways for the lymph to drain from the arm are reduced by the removal of or damage to the lymph tissue during surgery or radiation therapy. Fewer channels to drain the fluid can result in collection of fluid in the arm (or swelling). The extent of lymph tissue removed or damaged relates to how much swelling you may experience. Swelling may occur weeks, months or even years after treatment.",225,1277,538,79,1,11
html body text table tbody tr td font p b font span  ,Are there any safety precautions I should be aware of?,225,1373,302,15,1,12
html body text table tbody tr td font p font span  ,"Yes. Because the lymph channels and nodes have been removed (or decreased) on the side of your surgery, you must take extra caution to protect your hand and arm from injury, cuts, scrapes and insect bites. You may have less protection against infection in that arm. Some people wear a medical alert bracelet with this information on it. It is important to remind healthcare workers to avoid drawing blood and measuring your blood pressure on that arm. It is also recommended that you wear gloves while doing housework, gardening and other activities that may put your arm or hand at risk for injury. In addition, it is possible for lymphedema to occur years after you have finished your treatment; therefore, taking care and being aware are your two best keys to avoiding or managing lymphedema.",225,1405,549,127,1,11
html body text table tbody tr td font p b font span  ,What about using antiperspirant or deodorant under my arm?,225,1549,348,15,1,12
html body text table tbody tr td font p font span  ,"You should not use deodorants or antiperspirants while you are healing from surgery on the armpit on the side of your surgery. Once you are healed, you may use either antiperspirants or deodorants. Some doctors may recommend use of deodorants only. You should talk about this with your healthcare team.",225,1581,549,47,1,11
html body text table tbody tr td font p b font span  ,What can I do about the swelling? Is it permanent?,225,1645,284,15,1,12
html body text table tbody tr td font p font span  ,"You should talk with your doctor about this. Sometimes, elevation of the arm for brief periods throughout the day is adequate to promote fluid drainage. Other methods to reduce swelling include arm exercises and gentle massage that specifically promote lymph drainage. Your doctor should refer you to a practitioner who specializes in lymphedema treatment if you have a persistent problem with this. More severe cases may require use of pressure sleeves to compress the arm. Lymphedema can be a permanent condition in some cases.",225,1677,549,95,1,11
html body text table tbody tr td font p b font span  ,How do I choose a lymphedema therapist?,225,1789,235,15,1,12
html body text table tbody tr td font p font span  ,"Lymphedema therapists have a range of training options. The programs they attend vary in length. When you are choosing a therapist, you might want to consider how much training he or she has.",225,1821,549,31,1,11
html body text table tbody tr td font p font span  ,"The programs include: LeDuc (6 days of training), Lerner (14 days), Casley-Smith(14 days), Academy of Lymphatic Studies (ALS; 14 days), Klose-Norton (15 days), Foldi (20 days), and Vodder (20 days; some programs teach Vodder ""techniques"", but only therapists who",225,1869,549,47,1,11
