tag,content,x,y,width,height,label,depth
html body text title span span  ,Las Vegas Realtor - House Sell - Sales - Real Estate Agent,0,0,748,15,0,6
html body text h1 span  ,Las Vegas Realtor - House Sell - Sales - Real Estate Agent - Las Vegas NV Realtors,0,0,749,61,0,5
html body text table tbody tr td b font a span  ,Home,0,143,40,15,0,11
html body text table tbody tr td b font span  ,|,40,143,7,15,0,10
html body text table tbody tr td b font a span  ,Current House Value,47,143,131,15,0,11
html body text table tbody tr td b font span  ,|,178,143,8,15,0,10
html body text table tbody tr td b font a span  ,Hot NEW Listings,186,143,112,15,0,11
html body text table tbody tr td b font span  ,|,298,143,8,15,0,10
html body text table tbody tr td b font a span  ,Las Vegas Index,306,143,104,15,0,11
html body text table tbody tr td b font span  ,|,410,143,8,15,0,10
html body text table tbody tr td b font a span  ,Best of Las Vegas Blogs,418,143,154,15,0,11
html body text table tbody tr td b font span  ,|,572,143,8,15,0,10
html body text table tbody tr td b font a span  ,Las Vegas Reservations,580,143,148,15,0,11
html body text div center table tbody tr td p font a span  ,Our Team,13,396,44,11,0,13
html body text div center table tbody tr td p font a span  ,Ask a Professional,12,410,83,11,0,13
html body text div center table tbody tr td p font a span  ,Market Trends,13,424,64,11,0,13
html body text div center table tbody tr td table tbody tr td b font a b span  ,Buyer Services,35,452,94,15,0,18
html body text div center table tbody tr td font a span  ,Vegas,13,471,30,11,0,12
html body text div center table tbody tr td font a b span  ,Hot,43,471,20,11,0,13
html body text div center table tbody tr td font a span  ,Spots - Map,63,471,54,11,0,12
html body text div center table tbody tr td font a span  ,Las Vegas Real Estate Resale Homes,3,485,145,22,0,12
html body text div center table tbody tr td font a span  ,New - Las Vegas Homes,13,510,110,11,0,12
html body text div center table tbody tr td font a span  ,Las Vegas Condos,13,524,84,11,0,12
html body text div center table tbody tr td font a span  ,Distress Sales,13,538,64,11,0,12
html body text div center table tbody tr td font a span  ,Las Vegas Townhouses,13,552,105,11,0,12
html body text div center table tbody tr td font a span  ,High Rise Luxury Condos,13,566,113,11,0,12
html body text div center table tbody tr td font a span  ,Las Vegas Golf Homes,13,580,102,11,0,12
html body text div center table tbody tr td font a span  ,Las Vegas Retirement,13,594,98,11,0,12
html body text div center table tbody tr td font a span  ,Las Vegas Luxury Homes,13,608,114,11,0,12
html body text div center table tbody tr td font a span  ,Home Loans,13,622,56,11,0,12
html body text div center table tbody tr td font a span  ,Representation,13,636,68,11,0,12
html body text div center table tbody tr td font a span  ,Agreement Request,12,650,89,11,0,12
html body text div center table tbody tr td font a span  ,Buyer Guarantee,13,664,76,11,0,12
html body text div center table tbody tr td font a span  ,Rental Homes,13,678,63,11,0,12
html body text div center table tbody tr td table tbody tr td font a b span  ,Buyers Reports,34,690,96,15,0,17
html body text div center table tbody tr td font a span  ,Why is the Info Free?,13,709,95,11,0,12
html body text div center table tbody tr td font a span  ,Buy with ZERO Down,13,723,96,11,0,12
html body text div center table tbody tr td font a span  ,Stop Paying Rent,13,737,78,11,0,12
html body text div center table tbody tr td font a span  ,Danger! Buyer Traps,13,751,92,11,0,12
html body text div center table tbody tr td font a span  ,Save Thousands,13,765,75,11,0,12
html body text div center table tbody tr td font a span  ,Moving UP?,13,779,54,11,0,12
html body text div center table tbody tr td font a span  ,6 Buyer Mistakes,13,793,76,11,0,12
html body text div center table tbody tr td font a span  ,Beware! 13 Extra Costs,13,807,105,11,0,12
html body text div center table tbody tr td font a span  ,New Homes vs Resale,13,821,101,11,0,12
html body text div center table tbody tr td font a b span  ,Hot NEW Listings,13,835,84,11,0,13
html body text div center table tbody tr td table tbody tr td font a b span  ,Sellers Reports,34,847,96,15,0,17
html body text div center table tbody tr td font a span  ,27 Seller Tips,13,866,60,11,0,12
html body text div center table tbody tr td font a span  ,Pricing Your Home,13,880,83,11,0,12
html body text div center table tbody tr td font a span  ,Sell for More!,13,894,59,11,0,12
html body text div center table tbody tr td font a span  ,Avoid These Mistakes,12,908,98,11,0,12
html body text div center table tbody tr td font a span  ,For Sale by Owner,13,922,83,11,0,12
html body text div center table tbody tr td font a span  ,Pass Your Inspection,13,936,93,11,0,12
html body text div center table tbody tr td font a span  ,Divorce and Your Home,13,950,105,11,0,12
html body text div center table tbody tr td font a span  ,Your House Didn't Sell,13,964,99,11,0,12
html body text div center table tbody tr td font a span  ,When Will It Sell?,13,978,78,11,0,12
html body text div center table tbody tr td font a span  ,Talking Houses,13,992,67,11,0,12
html body text div center table tbody tr td font a span  ,Buy First or Sell First,13,1006,93,11,0,12
html body text div center table tbody tr td font a span  ,Emptying the Nest,13,1020,82,11,0,12
html body text div center table tbody tr td font a span  ,Getting the Best Price,13,1034,97,11,0,12
html body text div center table tbody tr td table tbody tr td font a b span  ,Sellers Services,32,1046,100,15,0,17
html body text div center table tbody tr td font a span  ,Get Listed & Sold,13,1065,78,11,0,12
html body text div center table tbody tr td font a span  ,Seller Guarantee,13,1079,75,11,0,12
html body text div center table tbody tr td font a b span  ,FREE Home Evaluation,13,1093,110,11,0,13
html body text div center table tbody tr td font a span  ,Prices In Your Area,13,1107,85,11,0,12
html body text div center table tbody tr td table tbody tr td b font span  ,Contact,58,1118,48,15,0,16
html body text div center table tbody tr td font a span  ,Contact Us,13,1136,49,11,0,12
html body text div center table tbody tr td font a span  ,SiteMap XML,34,1151,60,11,0,12
html body text div center table tbody tr td font a span  ,SiteMap HTML,13,1165,66,11,0,12
html body text div center table tbody tr td font a span  ,Tell a Friend,13,1179,54,11,0,12
html body text div center table tbody tr td table tbody tr td b font span  ,Vegas Info,49,1190,66,15,0,16
html body text div center table tbody tr td font a span  ,Advertising,12,1208,50,11,0,12
html body text div center table tbody tr td font a span  ,List Your Site,13,1222,58,11,0,12
html body text div center table tbody tr td font a span  ,Las Vegas Info,13,1236,66,11,0,12
html body text div center table tbody tr td table tbody tr td h2 font span  ,If you feel it's time to start taking action and get your property sold FAST and for TOP DOLLAR;,167,161,401,35,1,16
html body text div center table tbody tr td table tbody tr td h2 i font span  ,here's a good place to start.,167,179,427,35,1,17
