tag,content,x,y,width,height,label,depth
html body text title span span  ,"China and Europe, 1500�2000 and Beyond: What is Modern?",0,0,785,37,0,6
html body text table tbody tr td table tbody tr td a span  ,Home,10,10,39,17,0,13
html body text table tbody tr td table tbody tr td a span  ,About the Professors,67,1,67,35,0,13
html body text table tbody tr td table tbody tr td a span  ,Topic Index,211,1,36,35,0,13
html body text table tbody tr td table tbody tr td a span  ,Reading List,300,1,53,35,0,13
html body text table tbody tr td table tbody tr td a span  ,Credits,395,10,46,17,0,13
html body text table tbody tr td table tbody tr td a span  ,Site Help,459,1,31,35,0,13
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,"Was China More Productive Than Europe?, Part 1",10,347,167,53,0,21
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,"Was China More Productive Than Europe?, Part 2",10,406,167,53,0,21
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,"China: An ""Early Modern"" Society, Part 1",10,465,154,35,0,21
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,"China: An ""Early Modern"" Society, Part 2",10,506,154,35,0,21
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,"China: An ""Early Modern"" Society, Part 3",10,547,154,35,0,21
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,"The Silver Trade, Part 1",10,588,153,17,0,21
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,"The Silver Trade, Part 2",10,611,153,17,0,21
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,Population Growth:,10,634,127,17,0,21
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,Myth of the Big Chinese Family,10,652,158,35,0,21
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,Emperors and Reign Periods (PDF),10,831,149,35,0,21
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,Timeline of Chinese Inventions (PDF),10,877,147,35,0,21
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td a span  ,China's Gifts to the West (PDF),10,923,140,35,0,21
