tag,content,x,y,width,height,label,depth
html body text div div h1 a span  ,Amarok Blog,8,8,183,36,1,8
html body text div div h2 a span  ,Amarok developers at work,8,66,286,26,1,8
html body text div table tbody tr td div h3 span  ,"Wednesday, December 13. 2006",11,116,251,21,1,11
html body text div table tbody tr td div h4 a span  ,markey: Amarok reviewed on Sourcetrunk podcast,11,160,350,17,1,12
html body text div table tbody tr td div div div span  ,Here's a really nice,131,235,126,17,1,12
html body text div table tbody tr td div div div a span  ,review,257,235,48,17,1,13
html body text div table tbody tr td div div div span  ,"of Amarok 1.4.4. The reviewer goes into great detail and presents many of Amarok's features, including the recently added Magnatune store.",11,235,629,53,1,12
html body text div table tbody tr td div div div span  ,Check it out over at,11,307,130,17,1,12
html body text div table tbody tr td div div div a span  ,Sourcetrunk,141,307,82,17,1,13
html body text div table tbody tr td div div div span  ,.,223,307,4,17,1,12
html body text div table tbody tr td div div div span  ,Posted by,11,325,67,17,1,12
html body text div table tbody tr td div div div a span  ,Mark Kretschmann,78,325,128,17,1,13
html body text div table tbody tr td div div div span  ,in,206,325,16,17,1,12
html body text div table tbody tr td div div div a span  ,markey,222,325,52,17,1,13
html body text div table tbody tr td div div div span  ,at,274,325,16,17,1,12
html body text div table tbody tr td div div div a span  ,05:46,290,325,40,17,1,13
html body text div table tbody tr td div div div span  ,|,330,325,7,17,0,12
html body text div table tbody tr td div div div a span  ,Comments (0),337,325,96,17,0,13
html body text div table tbody tr td div div div span  ,|,433,325,7,17,0,12
html body text div table tbody tr td div div div a span  ,Trackbacks (0),440,325,96,17,0,13
html body text div table tbody tr td div h3 span  ,"Monday, December 11. 2006",11,362,225,21,1,11
html body text div table tbody tr td div h4 a span  ,markey: New server to replace pwsp.net,11,405,274,17,1,12
html body text div table tbody tr td div div div span  ,"Good news, everyone!",11,444,144,17,1,12
html body text div table tbody tr td div div div span  ,Thanks to the generous donations from our last,11,480,306,17,1,12
html body text div table tbody tr td div div div a span  ,fundraiser,317,480,69,17,1,13
html body text div table tbody tr td div div div span  ,", the Amarok project will soon move to a much better web server. As some of you have probably noticed, our current hosting (AMD Duron, 512MB RAM) is hopelessly underpowered for the growing traffic on",11,480,636,53,1,12
html body text div table tbody tr td div div div a span  ,amarok.kde.org,458,516,104,17,1,13
html body text div table tbody tr td div div div span  ,". We've had a lot of downtime over the last months, especially when the site was hammered by digg.com, heise.de, etc.",11,516,636,53,1,12
html body text div table tbody tr td div div div span  ,"The new server will be a dedicated AMD Athlon 64 X2 4200+, 2 gigs of RAM, 2 x 300 GB SATA HDD, from Hetzner.de. This should provide us with enough power to survive the slashdot/digg-effect. Paleo (Olivier Bédard) will continue to be the main administrator, and, in other good news, we will continue to host a number of other KDE projects (Konversation, Akregator..) for free",11,588,628,71,1,12
html body text div table tbody tr td div div div span  ,"We will try to make the migration over the next few weeks as smooth as possible, by running the old server in parallel until everything is ready to go.",11,678,619,35,1,12
html body text div table tbody tr td div div div span  ,Posted by,11,714,67,17,1,12
html body text div table tbody tr td div div div a span  ,Mark Kretschmann,78,714,128,17,1,13
html body text div table tbody tr td div div div span  ,in,206,714,16,17,1,12
html body text div table tbody tr td div div div a span  ,markey,222,714,52,17,1,13
html body text div table tbody tr td div div div span  ,at,274,714,16,17,1,12
html body text div table tbody tr td div div div a span  ,04:16,290,714,40,17,1,13
html body text div table tbody tr td div div div span  ,|,330,714,7,17,0,12
html body text div table tbody tr td div div div a span  ,Comments (5),337,714,96,17,0,13
html body text div table tbody tr td div div div span  ,|,433,714,7,17,0,12
html body text div table tbody tr td div div div a span  ,Trackbacks (0),440,714,96,17,0,13
html body text div table tbody tr td div h3 span  ,"Thursday, December 7. 2006",11,751,228,21,1,11
html body text div table tbody tr td div h4 a span  ,muesli: Schnauze voll,11,794,148,17,1,12
html body text div table tbody tr td div div div span  ,Koennten Frauen bitte einfach mal ihre beschissene Fresse halten? Danke.,11,851,475,17,1,12
html body text div table tbody tr td div div div span  ,Posted by,11,869,67,17,1,12
