tag,content,x,y,width,height,label,depth
html body text title span span  ,"BW Online | February 16, 2004 | The Budget: Hey Guys, Get Real",0,0,782,36,0,6
html body text table tbody tr td div form font span  ,SEARCH SITE,654,3,101,17,0,11
html body text table tbody tr td div form font a span  ,Advanced Search,654,39,112,17,0,12
html body text table tbody tr td table tbody tr td h4 a span  ,Get Four,6,139,50,14,0,14
html body text table tbody tr td table tbody tr td h4 a span  ,Free Issues,6,153,66,14,0,14
html body text table tbody tr td table tbody tr td h5 b a span  ,Register,6,189,44,12,0,15
html body text table tbody tr td table tbody tr td h5 b a span  ,Subscribe to BW,6,223,88,12,0,15
html body text table tbody tr td table tbody tr td h5 b a span  ,Customer Service,6,258,94,12,0,15
html body text table tbody tr td table tbody tr td font a span  ,Full Table of Contents,6,315,82,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,Cover Story,6,351,78,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,International Cover Story,6,369,125,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,Up Front,6,405,58,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,Readers Report,6,423,99,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,Corrections & Clarifications,6,441,91,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,Technology & You,6,477,121,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,Books,6,495,41,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,Economic Viewpoint,6,513,67,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,Economic Trends,6,549,112,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,Business Outlook,6,567,113,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,News: Analysis & Commentary,6,614,116,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,In Biz This Week,6,650,111,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,Washington Outlook,6,668,76,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,Asian Business,6,704,98,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,European Business,6,722,122,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,International Outlook,6,740,82,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,Information Technology,6,776,76,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,Finance,6,812,51,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,Government,6,830,80,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,People,6,848,44,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,Science & Technology,6,866,75,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,Social Issues,6,902,83,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,Management,6,920,84,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,The Barker Portfolio,6,938,72,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,Inside Wall Street,6,974,114,17,0,14
html body text table tbody tr td table tbody tr td font a span  ,Figures of the Week,6,992,89,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,Editorials,6,1028,62,17,0,14
html body text table tbody tr td table tbody tr td font span  ,INTERNATIONAL EDITIONS,6,1082,127,35,0,13
html body text table tbody tr td table tbody tr td font a span  ,International -- To Our Readers,6,1118,117,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,International -- Readers Report,6,1154,99,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,International -- Finance,6,1190,96,35,0,14
html body text table tbody tr td table tbody tr td font a span  ,International -- Int'l Figures of the Week,6,1226,126,53,0,14
html body text table tbody tr td table tbody tr td font a span  ,International -- Editorials,6,1280,96,35,0,14
html body text table tbody tr td div div a span  ,PREMIUM CONTENT,3,1355,78,35,0,11
html body text table tbody tr td div div a span  ,MBA Insider,3,1373,115,35,0,11
html body text table tbody tr td div div a span  ,BW MAGAZINE,3,1409,115,17,0,11
html body text table tbody tr td div div a span  ,Get Four Free Issues,3,1427,133,17,0,11
html body text table tbody tr td div div a span  ,Register,3,1445,57,17,0,11
html body text table tbody tr td div div a span  ,Subscribe,60,1445,63,17,0,11
html body text table tbody tr td div div a span  ,Customer Service,3,1463,114,17,0,11
html body text table tbody tr td div div a span  ,ONLINE FEATURES,3,1483,105,12,0,11
html body text table tbody tr td div div a span  ,Book Reviews,3,1483,130,28,0,11
html body text table tbody tr td div div a span  ,BW Video,48,1499,48,12,0,11
html body text table tbody tr td div div a span  ,Columnists,3,1515,57,12,0,11
html body text table tbody tr td div div a span  ,Interactive Gallery,3,1515,109,28,0,11
html body text table tbody tr td div div a span  ,Newsletters,41,1531,60,12,0,11
html body text table tbody tr td div div a span  ,Past Covers,3,1531,121,28,0,11
html body text table tbody tr td div div a span  ,Philanthropy,41,1547,61,12,0,11
html body text table tbody tr td div div a span  ,Podcasts,3,1563,48,12,0,11
html body text table tbody tr td div div a span  ,Special Reports,51,1563,78,12,0,11
html body text table tbody tr td div div a span  ,BLOGS,3,1579,40,12,0,11
html body text table tbody tr td div div a span  ,Auto Beat,43,1579,49,12,0,11
html body text table tbody tr td div div a span  ,Bangalore Tigers,3,1595,83,12,0,11
html body text table tbody tr td div div a span  ,Blogspotting,3,1611,64,12,0,11
html body text table tbody tr td div div a span  ,Brand New Day,3,1611,118,28,0,11
html body text table tbody tr td div div a span  ,Byte of the Apple,26,1627,86,12,0,11
html body text table tbody tr td div div a span  ,Deal Flow,3,1627,131,28,0,11
html body text table tbody tr td div div a span  ,Economics Unbound,29,1643,102,12,0,11
html body text table tbody tr td div div a span  ,Fine On Media,3,1659,75,12,0,11
html body text table tbody tr td div div a span  ,Hot Property,3,1659,93,28,0,11
html body text table tbody tr td div div a span  ,Investing Insights,48,1675,85,12,0,11
html body text table tbody tr td div div a span  ,New Tech in Asia,3,1691,84,12,0,11
html body text table tbody tr td div div a span  ,NussbaumOnDesign,3,1707,104,12,0,11
html body text table tbody tr td div div a span  ,Tech Beat,3,1707,128,28,0,11
html body text table tbody tr td div div a span  ,Working Parents,29,1723,81,12,0,11
html body text table tbody tr td div div a span  ,TECHNOLOGY,3,1739,80,12,0,11
html body text table tbody tr td div div a span  ,J.D. Power Ratings,3,1739,134,28,0,11
html body text table tbody tr td div div a span  ,Product Reviews,43,1755,83,12,0,11
html body text table tbody tr td div div a span  ,Tech Stats,3,1771,54,12,0,11
html body text table tbody tr td div div a span  ,Wildstrom: Tech Maven,3,1771,133,28,0,11
html body text table tbody tr td div div a span  ,AUTOS,38,1787,41,12,0,11
html body text table tbody tr td div div a span  ,Home Page,3,1787,106,28,0,11
html body text table tbody tr td div div a span  ,Auto Reviews,31,1803,70,12,0,11
html body text table tbody tr td div div a span  ,Classic Cars,3,1803,134,28,0,11
html body text table tbody tr td div div a span  ,Car Care & Safety,29,1819,90,12,0,11
html body text table tbody tr td div div a span  ,Hybrids,3,1835,40,12,0,11
html body text table tbody tr td div div a span  ,INNOVATION,43,1835,67,12,0,11
html body text table tbody tr td div div a span  ,& DESIGN,3,1851,56,12,0,11
html body text table tbody tr td div div a span  ,Home Page,59,1851,58,12,0,11
html body text table tbody tr td div div a span  ,Architecture,3,1867,62,12,0,11
html body text table tbody tr td div div a span  ,Brand Equity,65,1867,63,12,0,11
html body text table tbody tr td div div a span  ,Auto Design,3,1883,63,12,0,11
html body text table tbody tr td div div a span  ,Game Room,66,1883,62,12,0,11
html body text table tbody tr td div div a span  ,SMALLBIZ,3,1899,56,12,0,11
html body text table tbody tr td div div a span  ,Smart Answers,59,1899,74,12,0,11
html body text table tbody tr td div div a span  ,Success Stories,3,1915,82,12,0,11
html body text table tbody tr td div div a span  ,Today's Tip,3,1915,118,28,0,11
html body text table tbody tr td div div a span  ,INVESTING,21,1931,62,12,0,11
html body text table tbody tr td div div a span  ,Investing: Europe,3,1931,128,28,0,11
html body text table tbody tr td div div a span  ,Annual Reports,41,1947,76,12,0,11
html body text table tbody tr td div div a span  ,BW 50,3,1963,36,12,0,11
html body text table tbody tr td div div a span  ,S&P Picks & Pans,39,1963,90,12,0,11
html body text table tbody tr td div div a span  ,Stock Screeners,3,1979,84,12,0,11
html body text table tbody tr td div div a span  ,Free S&P Stock Report,3,1979,131,28,0,11
html body text table tbody tr td div div a span  ,SCOREBOARDS,3,2011,89,12,0,11
html body text table tbody tr td div div a span  ,Hot Growth 100,3,2011,105,28,0,11
html body text table tbody tr td div div a span  ,Mutual Funds,63,2027,67,12,0,11
html body text table tbody tr td div div a span  ,Info Tech 100,3,2043,69,12,0,11
html body text table tbody tr td div div a span  ,S&P 500,72,2043,46,12,0,11
html body text table tbody tr td div div a span  ,B-SCHOOLS,3,2043,126,28,0,11
html body text table tbody tr td div div a span  ,Undergrad Programs,3,2059,109,28,0,11
html body text table tbody tr td div div a span  ,MBA Blogs,54,2075,57,12,0,11
html body text table tbody tr td div div a span  ,MBA Profiles,3,2075,131,28,0,11
html body text table tbody tr td div div a span  ,MBA Rankings,43,2091,72,12,0,11
html body text table tbody tr td div div a span  ,Who's Hiring Grads,3,2107,95,12,0,11
html body text table tbody tr td div div a span  ,BW EXTRAS,3,2121,96,17,0,11
html body text table tbody tr td div div a span  ,BW Digital,3,2121,121,35,0,11
