tag,content,label,depth
html body title span  ,Dancing with the Stars Season 27 Cast Revealed | Dancing with the Stars,0,4
html body div div header div div nav ul li div a span  ,shows,0,13
html body div div header div div nav ul li div a span  ,live,0,13
html body div div header div div nav ul li div a span  ,schedule,0,13
html body div div header div div nav ul li div a span  ,account,0,13
html body div div header div div nav ul li div a span  ,More,0,13
html body div div header div div div a span  ,Search,0,10
html body div div header div div div header span  ,Shows,0,10
html body div div header div div div ul li a span  ,Shows,0,12
html body div div header div div div ul li ul li a span  ,view all shows,0,14
html body div div header div div div header span  ,abc.com,0,10
html body div div header div div div ul li span a span  ,good morning america,0,13
html body div div header div div div ul li span a span  ,oscar.com,0,13
html body div div header div div div ul li span a span  ,continue watching,0,13
html body div div header div div div ul li span a span  ,apps,0,13
html body div div header div div div ul li span a span  ,music,0,13
html body div div header div div div ul li span a span  ,ABC News,0,13
html body div div header div div div ul li span a span  ,freeform,0,13
html body div div header div div div ul li span a span  ,FAQ,0,13
html body div div header div div div ul li span a span  ,corporate social responsibility,0,13
html body div div section section div span span  ,MONDAYS 8|7c,0,9
html body div div section div section div ul li a span  ,Home,0,12
html body div div section div section div ul li a span  ,Vote,0,12
html body div div section div section div ul li a span  ,Episodes,0,12
html body div div section div section div ul li a span  ,Videos,0,12
html body div div section div section div ul li a span  ,cast,0,12
html body div div section div section div ul li a span  ,News,0,12
html body div div section div section div ul li a span  ,About,0,12
html body div div section div section div ul li a span  ,DWTS Live! Tour,0,12
html body div section div div div p span  ,"Sorry, there are no matching results.",0,9
html body div main div article div header h1 span  ,Dancing with the Stars Season 27 Cast Revealed,1,10
html body div main div article div header span  ,"By Micheline Goldstein | Sep 12th, 2018",1,9
html body div main div article div header div span div a span  ,Save,0,13
html body div main div article div section p span  ,The full cast of celebrities from the,1,10
html body div main div article div section p a strong em span  ,Dancing with the Stars,1,13
html body div main div article div section p span  ,Season 27 lineup has just been announced on,1,10
html body div main div article div section p strong em a span  ,Good Morning America,1,13
html body div main div article div section p span  ,"! Joining previously announced stars Joe ""Grocery Store Joe"" Amabile, Nancy McKeon and Milo Manheim is an exciting roster that includes an",1,10
html body div main div article div section p a strong em span  ,American Idol,1,13
html body div main div article div section p span  ,"mentor, the first ever blind contestant to take part in the show, an alumnus from Hogwarts School of Witchcraft and Wizardry, a Duke of Hazzard, and an Olympic Gold medal-winning gymnast, among others. Don't miss the",1,10
html body div main div article div section p em span  ,DWTS,1,11
html body div main div article div section p span  ,Season 27 premiere,1,10
html body div main div article div section p strong span  ,MONDAY SEPTEMBER 24 8|7c,1,11
html body div main div article div section p span  ,on ABC to see the new,1,10
html body div main div article div section p em span  ,Dancing with the Stars,1,11
html body div main div article div section p span  ,cast of celebrities making their ballroom debuts!,1,10
html body div main div article div section p strong span  ,VIDEO: See the Cast Announcement Live on GMA,0,11
html body div main div article div section div div div div div div div span  ,Ad,0,16
html body div main div article div section div div div div div div div span  ,of,0,16
html body div main div article div section div div div div div div div div span  ,00:00,0,17
html body div main div article div section div div div div div div div div span  ,02:14,0,17
html body div main div article div section div div div div div div div div span  ,LIVE,0,17
html body div main div article div section div div div div div div div div p span  ,Resume your video,0,18
html body div main div article div section div div div div div div h4 span  ,Error - 403-1: 1002,0,16
html body div main div article div section div div div div div div p span  ,"You appear to be outside the United States or its territories. Due to international rights agreements, we only offer this video to viewers located within the United States and its territories.",0,16
html body div main div article div section div div div div div a span  ,Copy embed code,0,15
html body div main div article div section p u span  ,Season 27 Dancing with the Stars Pairs,1,11
html body div main div article div section p span  ,??? Alexis Ren and Alan Bersten,1,10
html body div main div article div section p span  ,??? Bobby Bones and Sharna Burgess,1,10
html body div main div article div section p span  ,??? Danelle Umstead and Artem Chigvintsev,1,10
html body div main div article div section p span  ,??? DeMarcus Ware and Lindsay Arnold,1,10
html body div main div article div section p span  ,??? Evanna Lynch and Keo Motsepe,1,10
html body div main div article div section p span  ,"??? Joe ""Grocery Store Joe"" Amabile and Jenna Johnson",1,10
html body div main div article div section p span  ,??? John Schneider and Emma Slater,1,10
html body div main div article div section p span  ,??? Juan Pablo Di Pace and Cheryl Burke,1,10
html body div main div article div section p span  ,??? Mary Lou Retton and Sasha Farber,1,10
html body div main div article div section p span  ,??? Milo Manheim and Witney Carson,1,10
html body div main div article div section p span  ,??? Nancy McKeon and Val Chmerkovskiy,1,10
html body div main div article div section p span  ,??? Nikki Glaser and Gleb Savchenko,1,10
html body div main div article div section p span  ,??? Tinashe and Brandon Armstrong,1,10
html body div main div article div section p a strong span  ,"RELATED VIDEO: Get to know the new dancing partners by watching their ""Meet the Cast"" videos now!",0,12
html body div main div article div section p a strong span  ,Alexis Ren,1,12
html body div main div article div section p span  ,&,1,10
html body div main div article div section p a strong span  ,Alan Bersten,1,12
html body div main div article div section p span  ,"Alexis Ren is one of the most famous social media models today. She began her modeling career at the age of 13 working at Brandy Melville. Since then, Ren has garnered huge social media recognition with over 12 million fans across her social networks. She recently campaigned with Calvin Klein and Tommy Hilfiger and was on the cover of",1,10
html body div main div article div section p em span  ,Maxim,1,11
html body div main div article div section p span  ,'s August 2017 edition. Recently she received the acclamation of being Rookie of the Year for Sports Illustrated Swimsuit Collection 2018.,1,10
html body div main div article div section p a strong span  ,Bobby Bones,1,12
html body div main div article div section p span  ,&,1,10
html body div main div article div section p a strong span  ,Sharna Burgess,1,12
html body div main div article div section p span  ,"Dubbed ""The most powerful man in country music"" (",1,10
html body div main div article div section p em span  ,Forbes,1,11
html body div main div article div section p span  ,"), Bobby Bones continues to be an unstoppable force. With a ""fiercely devoted following"" (",1,10
html body div main div article div section p em span  ,Washington Post,1,11
html body div main div article div section p span  ,") tuning into his nationally syndicated radio show, ""The Bobby Bones Show"" broadcasts to more than 120 stations and is the #1 Country morning show with millions of listeners each week. With his undeniable knack for recognizing and supporting new talent, Bones brought his expertise to the latest season of ABC's",1,10
html body div main div article div section p em span  ,American Idol,1,11
html body div main div article div section p span  ,"as mentor. He is also a touring stand-up comedian, philanthropist and chart-topping comedy artist ??? a true ""jack of all trades"" (ESPN).",1,10
html body div main div article div section p a strong span  ,Danelle Umstead,1,12
html body div main div article div section p span  ,&,1,10
html body div main div article div section p a strong span  ,Artem Chigvintsev,1,12
