tag,content,label,depth
html body header nav ul li a span  ,Home,0,8
html body header nav ul li a span  ,Athletes,0,8
html body header nav ul li div div ul li a span  ,Baseball Players,0,12
html body header nav ul li div div ul li a span  ,Boxers,0,12
html body header nav ul li div div ul li a span  ,Coaches,0,12
html body header nav ul li div div ul li a span  ,Golfers,0,12
html body header nav ul li div div ul li a span  ,Hockey,0,12
html body header nav ul li div div ul li a span  ,MMA,0,12
html body header nav ul li div div ul li a span  ,NBA Players,0,12
html body header nav ul li div div ul li a span  ,NFL Players,0,12
html body header nav ul li div div ul li a span  ,Olympians,0,12
html body header nav ul li div div ul li a span  ,Race Car Drivers,0,12
html body header nav ul li div div ul li a span  ,Skateboarders,0,12
html body header nav ul li div div ul li a span  ,Soccer Players,0,12
html body header nav ul li div div ul li a span  ,Tennis Players,0,12
html body header nav ul li div div ul li a span  ,Wrestlers,0,12
html body header nav ul li a span  ,Businessmen,0,8
html body header nav ul li div div ul li a span  ,CEOs,0,12
html body header nav ul li div div ul li a span  ,Companies,0,12
html body header nav ul li div div ul li a span  ,Criminals,0,12
html body header nav ul li div div ul li a span  ,Designers,0,12
html body header nav ul li div div ul li a span  ,Executives,0,12
html body header nav ul li div div ul li a span  ,Lawyers,0,12
html body header nav ul li div div ul li a span  ,Producers,0,12
html body header nav ul li div div ul li a span  ,Richest Billionaires,0,12
html body header nav ul li div div ul li a span  ,Wall Street,0,12
html body header nav ul li a span  ,Celebrities,0,8
html body header nav ul li div div ul li a span  ,Actors,0,12
html body header nav ul li div div ul li a span  ,Authors,0,12
html body header nav ul li div div ul li a span  ,Celebrity Chefs,0,12
html body header nav ul li div div ul li a span  ,Directors,0,12
html body header nav ul li div div ul li a span  ,Models,0,12
html body header nav ul li div div ul li a span  ,Rappers,0,12
html body header nav ul li div div ul li a span  ,Richest Comedians,0,12
html body header nav ul li div div ul li a span  ,Richest DJs,0,12
html body header nav ul li div div ul li a span  ,Rock Stars,0,12
html body header nav ul li div div ul li a span  ,Singers,0,12
html body header nav ul li a span  ,Politicians,0,8
html body header nav ul li div div ul li a span  ,Democrats,0,12
html body header nav ul li div div ul li a span  ,Presidents,0,12
html body header nav ul li div div ul li a span  ,Republicans,0,12
html body header nav ul li div div ul li a span  ,Royals,0,12
html body header nav ul li div div ul li a span  ,Sheiks,0,12
html body header nav ul li a span  ,Articles,0,8
html body header nav ul li div div ul li a span  ,Billionaire News,0,12
html body header nav ul li div div ul li a span  ,Celebrity Cars,0,12
html body header nav ul li div div ul li a span  ,Celebrity Homes,0,12
html body header nav ul li div div ul li a span  ,Celebrity News,0,12
html body header nav ul li div div ul li a span  ,Entertainment,0,12
html body header nav ul li div div ul li a span  ,How Much Does,0,12
html body header nav ul li div div ul li a span  ,Music News,0,12
