tag,content,label,depth
html body div nav div div div ul li a span  ,The A.V. Club,0,11
html body div nav div div div ul li a span  ,Deadspin,0,11
html body div nav div div div ul li a span  ,Gizmodo,0,11
html body div nav div div div ul li a span  ,Jalopnik,0,11
html body div nav div div div ul li a span  ,Jezebel,0,11
html body div nav div div div ul li a span  ,Kotaku,0,11
html body div nav div div div ul li a span  ,Lifehacker,0,11
html body div nav div div div ul li a span  ,Splinter,0,11
html body div nav div div div ul li a span  ,The Takeout,0,11
html body div nav div div div ul li a span  ,The Root,0,11
html body div nav div div div ul li a span  ,The Onion,0,11
html body div nav div div div ul li a span  ,Clickhole,0,11
html body div nav div div div ul li a span  ,The Inventory,0,11
html body div nav div div ul li a span  ,Video,0,10
html body div nav div div ul li a span  ,The Concourse,0,10
html body div nav div div ul li a span  ,Adequate Man,0,10
html body div nav div div ul li a span  ,NFL,0,10
html body div nav div div ul li a span  ,MLB,0,10
html body div nav div div ul li a span  ,NBA,0,10
html body div nav div div ul li a span  ,Drew Magary,0,10
html body div nav div div ul li a span  ,Video,0,10
html body div nav div div ul li a span  ,The Concourse,0,10
html body div nav div div ul li a span  ,Adequate Man,0,10
html body div nav div div ul li a span  ,NFL,0,10
html body div nav div div ul li a span  ,MLB,0,10
html body div nav div div ul li a span  ,NBA,0,10
html body div nav div div ul li a span  ,Drew Magary,0,10
html body div section div section div article div header header div a span  ,NFL,0,14
html body div section div section div article div header header h1 a span  ,Report: Vikings Lineman Everson Griffen Threatened To Shoot Someone At Minneapolis Hotel,1,14
html body div section div section div article div header div div div a span  ,Chris Thompson,1,15
html body div section div section div article div header div div time a span  ,Yesterday 10:25pm,1,15
html body div section div section div article div header div div div a span  ,Filed to:,0,15
html body div section div section div article div header div div div a span  ,Everson Griffen,0,15
html body div section div section div article div header div div div a span  ,Filed to:,0,15
html body div section div section div article div header div div div a span  ,Everson Griffen,0,15
html body div section div section div article div header div div div div div ul li a span  ,Everson Griffen,0,19
html body div section div section div article div header div div div div div ul li a span  ,Minnesota Vikings,0,19
html body div section div section div article div header div div div div div ul li a span  ,Football,0,19
html body div section div section div article div header div div div div div ul li a span  ,athlete meltdowns,0,19
html body div section div section div article div header div div div div a span  ,28,0,16
html body div section div section div article div header div div div div a span  ,Save,0,16
html body div section div section div article div header div div div ul li a span  ,Edit,0,17
html body div section div section div article div header div div div ul li a span  ,Embiggen,0,17
html body div section div section div article div header div div div ul li a span  ,Send to Editors,0,17
html body div section div section div article div header div div div ul li a span  ,Promote,0,17
html body div section div section div article div header div div div ul li a span  ,Share to Kinja,0,17
html body div section div section div article div header div div div ul li a span  ,Toggle Conversation tools,0,17
html body div section div section div article div header div div div ul li a span  ,Go to permalink,0,17
html body div section div section div article div div figure div figcaption span  ,Photo: Hannah Foslien (,0,14
html body div section div section div article div div figure div figcaption a span  ,Getty,0,15
html body div section div section div article div div figure div figcaption span  ,),0,14
html body div section div section div article div div p span  ,Everson Griffen missed Sunday?s,1,12
html body div section div section div article div div p a span  ,surprising 27?6 home loss to the Buffalo Bills,1,13
html body div section div section div article div div p span  ,"due to ?a personal matter,?",1,12
html body div section div section div article div div p a span  ,according to Vikings head coach Mike Zimmer,1,13
html body div section div section div article div div p span  ,. According to,1,12
html body div section div section div article div div p a span  ,a report from ABC 5 Eyewitness News,1,13
html body div section div section div article div div p span  ,", the personal matter was a strange episode at the team?s Minneapolis team hotel Saturday that involved Griffen pacing the lobby and threatening to ?shoot someone.?",1,12
html body div section div section div article div div blockquote p span  ,"According to the report, at one point staff members moved to the back of the office while Griffen paced around in the lobby.",1,13
html body div section div section div article div div blockquote p span  ,Police dispatch audio archived online includes a dispatcher saying that the suspect said to the staff that if someone wouldn?t let him in his room that he was going to shoot someone. Police said no gun was ever seen.,1,13
html body div section div section div article div div blockquote p span  ,"At one point, the report said the caller stated that Griffen threatened to assault staff members and was laying on the lobby floor.",1,13
html body div section div section div article div div div div div p small span  ,Advertisement,0,16
html body div section div section div article div div p span  ,"Griffen was reportedly not arrested at the scene after he apparently ?left of his own accord,? presumably before police arrived. He was still held out Sunday, and the Vikings are reportedly treating this as a ?personal health-related issue,? per NFL Network?s Tom Pelissero:",1,12
html body div section div section div article div div p span  ,"Griffen had reportedly missed three practices leading up to the game due to a knee injury, and was listed as a non-participant at practice",1,12
html body div section div section div article div div p a span  ,on the team?s Monday injury report,1,13
html body div section div section div article div div p span  ,", with the cause listed as ?knee/not injury related.?",1,12
html body div section div section div article div div div div h4 span  ,Recommended Stories,0,14
html body div section div section div article div div div div div div div a div h5 span  ,Everson Griffen And His Wife Feeling Happy And Blessed! At The 9/11 Memorial. [Update],0,19
html body div section div section div article div div div div div div div a div h5 span  ,The Vikings Are Making Josh Allen Look Like Superman,0,19
html body div section div section div article div div div div div div div a div h5 span  ,"Corny-Ass Kirk Cousins Wants To Trademark The Phrase ""YOU VIKE THAT!""",0,19
html body div section div section div article div div div h4 span  ,About the author,0,13
html body div section div section div article div div div div div div div a span  ,Chris Thompson,0,17
html body div section div section div article div div div div div div div a span  ,Chris Thompson,0,17
html body div section div section div article div div div div div div div p span  ,Blogger,0,17
html body div section div section div article div div div div div div div div a span  ,Email,0,18
html body div section div section div article div div div div div div div div a span  ,Twitter,0,18
html body div section div section div article div div div div div div div div a span  ,Posts,0,18
html body div section div div div header h2 strong span  ,You,0,11
html body div section div div div header h2 span  ,may also like,0,10
html body div section div div div div div div a div div span  ,Deadspin,0,14
html body div section div div div div div div a div span h4 span  ,Ryan Fitzpatrick Is Finally Ryan Fitzpatricking,0,15
html body div section div div div div div div a div div div strong span  ,Chris Thompson,0,16
html body div section div div div div div div a div div div time span  ,Yesterday 9:59pm,0,16
html body div section div div div div div div a div div span  ,Deadspin,0,14
html body div section div div div div div div a div span h4 span  ,Vance McDonald Buries Chris Conte With Devastating Stiff-Arm,0,15
html body div section div div div div div div a div div div strong span  ,Chris Thompson,0,16
html body div section div div div div div div a div div div time span  ,Yesterday 9:06pm,0,16
html body div section div div div div div div a div div span  ,Deadspin,0,14
html body div section div div div div div div a div span h4 span  ,Everson Griffen And His Wife Feeling Happy And Blessed! At The 9/11 Memorial. [Update],0,15
html body div section div div div div div div a div div div strong span  ,Tom Ley,0,16
html body div section div div div div div div a div div div time span  ,8/10/18 12:46pm,0,16
html body div section div div div header h2 strong span  ,Recent,0,11
html body div section div div div header h2 span  ,from,0,10
html body div section div div div header h2 a span  ,Chris Thompson,0,11
html body div section div div div div a span span span ul li span  ,10,0,15
html body div section div div div div a span span span ul li span  ,6.6K,0,15
html body div section div div div div a span h4 span  ,Thibs Is Still Working On Jimmy Butler,0,12
html body div section div div div div a div div strong span  ,Chris Thompson,0,13
html body div section div div div div a div div time span  ,Today 12:51am,0,13
html body div section div div div div a span span span ul li span  ,65,0,15
html body div section div div div div a span span span ul li span  ,35.6K,0,15
html body div section div div div div a span h4 span  ,Ryan Fitzpatrick Is Finally Ryan Fitzpatricking,0,12
html body div section div div div div a div div strong span  ,Chris Thompson,0,13
html body div section div div div div a div div time span  ,Yesterday 9:59pm,0,13
html body div section div div div div a span span span ul li span  ,2,0,15
html body div section div div div div a span span span ul li span  ,65,0,15
html body div section div div div div a span span span ul li span  ,29.4K,0,15
html body div section div div div div a span h4 span  ,Vance McDonald Buries Chris Conte With Devastating Stiff-Arm,0,12
html body div section div div div div a div div strong span  ,Chris Thompson,0,13
html body div section div div div div a div div time span  ,Yesterday 9:06pm,0,13
html body div div div a span  ,Share,0,7
html body div div div a span  ,Tweet,0,7
html body div div div span  ,Kinja is in read-only mode. We are working to restore service.,0,6
