tag,content,label,depth
html body div div ul li a span  ,Top Dog Breeds,0,8
html body div div ul li a span  ,Dog Pictures,0,8
html body div div ul li a span  ,Dog Videos,0,8
html body div div ul li a span  ,Dog Articles,0,8
html body div div ul li a span  ,Dog Names,0,8
html body div div ul li a span  ,Breed Finder,0,8
html body div div ul li a span  ,Widgets,0,8
html body div div div a span  ,Home,0,7
html body div div div span  ,»,0,6
html body div div div a span  ,Dog Breeds,0,7
html body div div div span  ,»,0,6
html body div div div a span  ,Pembroke Welsh Corgi,0,7
html body div div div div div div div span  ,Search All Breeds By,0,10
html body div div div div div div ul li a span  ,Alphabet,0,12
html body div div div div div div ul li a span  ,Size,0,12
html body div div div div div div ul li a span  ,Group,0,12
html body div div div div div div div div a span  ,A,0,12
html body div div div div div div div div a span  ,B,0,12
html body div div div div div div div div a span  ,C,0,12
html body div div div div div div div div a span  ,D,0,12
html body div div div div div div div div a span  ,E,0,12
html body div div div div div div div div a span  ,F,0,12
html body div div div div div div div div a span  ,G,0,12
html body div div div div div div div div a span  ,H,0,12
html body div div div div div div div div a span  ,I,0,12
html body div div div div div div div div a span  ,J,0,12
html body div div div div div div div div a span  ,K,0,12
html body div div div div div div div div a span  ,L,0,12
html body div div div div div div div div a span  ,M,0,12
html body div div div div div div div div a span  ,N,0,12
html body div div div div div div div div a span  ,O,0,12
html body div div div div div div div div a span  ,P,0,12
html body div div div div div div div div a span  ,Q,0,12
html body div div div div div div div div a span  ,R,0,12
html body div div div div div div div div a span  ,S,0,12
html body div div div div div div div div a span  ,T,0,12
html body div div div div div div div div a span  ,U,0,12
html body div div div div div div div div a span  ,V,0,12
html body div div div div div div div div a span  ,W,0,12
html body div div div div div div div div a span  ,X,0,12
html body div div div div div div div div a span  ,Y,0,12
html body div div div div div div div div a span  ,Z,0,12
html body div div div div div div div div a span  ,Small,0,12
html body div div div div div div div div a span  ,Medium,0,12
html body div div div div div div div div a span  ,Large,0,12
html body div div div div div div div div a span  ,Herding,0,12
html body div div div div div div div div a span  ,Hound,0,12
html body div div div div div div div div a span  ,Miscellaneous,0,12
html body div div div div div div div div a span  ,Non-Sporting,0,12
html body div div div div div div div div a span  ,Sporting,0,12
html body div div div div div div div div a span  ,Terrier,0,12
html body div div div div div div div div a span  ,Toy,0,12
html body div div div div div div div div a span  ,Working,0,12
html body div div div div div div div div h1 span  ,Pembroke Welsh Corgi,1,12
html body div div div div div div div div table tbody tr td b span  ,Grooming,1,16
html body div div div div div div div div table tbody tr td span  ,:,1,15
html body div div div div div div div div table tbody tr td b span  ,Shedding,1,16
html body div div div div div div div div table tbody tr td span  ,:,1,15
html body div div div div div div div div table tbody tr td b span  ,Energy Level,1,16
html body div div div div div div div div table tbody tr td span  ,:,1,15
html body div div div div div div div div table tbody tr td b span  ,Protection,1,16
html body div div div div div div div div table tbody tr td span  ,:,1,15
html body div div div div div div div div table tbody tr td b span  ,Watch Dog,1,16
html body div div div div div div div div table tbody tr td span  ,:,1,15
html body div div div div div div div table tbody tr td b span  ,Group:,1,15
html body div div div div div div div table tbody tr td span  ,Herding,1,14
html body div div div div div div div table tbody tr td b span  ,Size:,1,15
html body div div div div div div div table tbody tr td span  ,Small,1,14
html body div div div div div div div table tbody tr td b span  ,Life Span:,1,15
html body div div div div div div div table tbody tr td span  ,12-15 years,1,14
html body div div div div div div div table tbody tr td b span  ,Height:,1,15
html body div div div div div div div table tbody tr td span  ,Male: 10-12 inches,1,14
html body div div div div div div div table tbody tr td span  ,Female: 10-12 inches,1,14
html body div div div div div div div table tbody tr td b span  ,Weight:,1,15
html body div div div div div div div table tbody tr td span  ,Male: 27-30 lbs,1,14
html body div div div div div div div table tbody tr td span  ,Female: 25-28 lbs,1,14
html body div div div div div div div h2 span  ,Pembroke Welsh Corgi Facts,1,11
html body div div div div div div div table tbody tr td strong span  ,Coat :,1,15
html body div div div div div div div table tbody tr td span  ,Outercoat is dense and rough. Undercoat is thick and soft.,1,14
html body div div div div div div div table tbody tr td strong span  ,Gait :,1,15
html body div div div div div div div table tbody tr td span  ,Smooth and effortless,1,14
html body div div div div div div div table tbody tr td strong span  ,Color(s) :,1,15
html body div div div div div div div table tbody tr td span  ,"Red, sable, fawn, black or tan; with or without white markings.",1,14
html body div div div div div div div table tbody tr td strong span  ,Living Area :,1,15
html body div div div div div div div table tbody tr td span  ,Any,1,14
html body div div div div div div div table tbody tr td strong span  ,Hair Length:,1,15
html body div div div div div div div table tbody tr td span  ,Medium,1,14
html body div div div div div div div table tbody tr td strong span  ,Exercise Need :,1,15
html body div div div div div div div table tbody tr td span  ,Daily long walk,1,14
html body div div div div div div div table tbody tr td strong span  ,Recognized By :,1,15
html body div div div div div div div table tbody tr td span  ,(CKC) Canadian Kennel Club,1,14
html body div div div div div div div table tbody tr td span  ,(FCI) F�d�ration Cynologique Internationale,1,14
html body div div div div div div div table tbody tr td span  ,(AKC) American Kennel Club,1,14
html body div div div div div div div table tbody tr td span  ,(UKC) United Kennel Club,1,14
