tag,content,label,depth
html body div div div div div header section div a span  ,Skip to content,0,12
html body div div div div div header section div a span  ,Skip to site index,0,12
html body div div div div div header section div a span  ,U.S.,0,12
html body div div div div div header section div a span  ,Subscribe,0,12
html body div div div div div header section div a span  ,Log In,0,12
html body div div div div div header section div a span  ,Today’s Paper,0,12
html body div div div main article div div p span  ,Advertisement,0,11
html body div div div main article header div div p span  ,Supported by,0,12
html body div div div main article header h1 span  ,"Amber Guyger, Dallas Officer Who Killed Botham Jean in His Home, Is Fired",1,10
html body div div div main article header figure div span  ,Image,0,11
html body div div div main article header figure figcaption span  ,Amber R. Guyger was fired from the Dallas Police Department on Monday. She has been charged with manslaughter in the killing of Botham Shem Jean.,0,11
html body div div div main article header figure figcaption span span  ,Credit,0,12
html body div div div main article header figure figcaption span span span  ,Credit,0,13
html body div div div main article header figure figcaption span span span  ,"Kaufman County Sheriff's Office, via Associated Press",0,13
html body div div div main article header div div div div p span  ,By,0,14
html body div div div main article header div div div div p a span  ,Matthew Haag,1,15
html body div div div main article header div div ul li time span  ,"Sept. 24, 2018",1,14
html body div div div main article div div p span  ,The Dallas Police Department on Monday fired an officer who,1,11
html body div div div main article div div p a span  ,fatally shot her neighbor inside his apartment,1,12
html body div div div main article div div p span  ,"this month, an episode that gripped the city and led to protests over the killing of an unarmed black man in his own home at the hands of law enforcement.",1,11
html body div div div main article div div p span  ,"The department’s chief, U. Reneé Hall, announced the termination of the officer, Amber R. Guyger, citing her arrest",1,11
html body div div div main article div div p a span  ,in the killing of Botham Shem Jean,1,12
html body div div div main article div div p span  ,", who lived above Ms. Guyger in a Dallas apartment complex. Ms. Guyger, who was off duty, entered Mr. Jean’s apartment the evening of Sept. 6 and fired her service weapon twice, striking him once in the torso.",1,11
html body div div div main article figure div span  ,Image,0,10
html body div div div main article figure figcaption span  ,Protesters rallied outside the Dallas Police Department’s headquarters to protest Mr. Jean’s killing.,0,10
html body div div div main article figure figcaption span span  ,Credit,0,11
html body div div div main article figure figcaption span span  ,Brian Maschino for The New York Times,0,11
html body div div div main article div div p span  ,"Ms. Guyger, 30, was placed on administrative leave immediately after the shooting and charged with manslaughter several days later. Chief Hall faced mounting pressure to fire Ms. Guyger, but she said",1,11
html body div div div main article div div p a span  ,at a town hall-style meeting,1,12
html body div div div main article div div p span  ,"last week that state and federal laws prevented her from doing so, without citing specifics. She also argued that taking action could harm the investigation into the death of Mr. Jean, 26.",1,11
html body div div div main article div div p span  ,"S. Lee Merritt, a lawyer for the Jean family, said that Chief Hall called on Sunday night to tell them that despite those concerns, she planned to dismiss Ms. Guyger.",1,11
html body div div div main article div div p span  ,"During the call, “she had to answer some tough questions specifically about why it took so long,” Mr. Merritt told reporters on Monday, adding that the family saw Ms. Guyger’s firing as a “victory.”",1,11
html body div div div main article div div p span  ,"Chief Hall said Monday afternoon that she had waited until the “critical portion” of the investigation was completed, but she did not elaborate. “As a police chief, my job is to ensure the integrity, the highest level of integrity in this criminal investigation, and that is what I did,” Chief Hall said.",1,11
html body div div div main article div div p span  ,"Mr. Merritt said that Mr. Jean would be buried on Monday in his home country, St. Lucia.",1,11
html body div div div main article div div p span  ,"Tensions have remained high in the nearly three weeks since the killing of Mr. Jean, who graduated from Harding University in Arkansas. Protesters demanding justice have rallied in the streets and disrupted a City Council meeting,",1,11
html body div div div main article div div p a span  ,while Dallas police officers have said they believe Ms. Guyger’s version of events,1,12
html body div div div main article div div p span  ,.,1,11
html body div div div main article div div p span  ,"Ms. Guyger has told investigators that she mistook Mr. Jean’s apartment for her own, that his door was slightly ajar and that it opened when she tried to unlock it. But lawyers for Mr. Jean’s family have said the door was closed, and that neighbors heard someone banging on the door, demanding to be let in, before the gun was fired.",1,11
html body div div div main article div div p span  ,"During a visit to New York last week,",1,11
html body div div div main article div div p a span  ,"Mr. Jean's mother, Allison Jean",1,12
html body div div div main article div div p span  ,", said that her son had explained to her how the relationship between black men and the police in America was different from how it was back home on the Caribbean island.",1,11
html body div div div main article div div p span  ,"“I always told him, ‘Why do you have to be so dressy?’” Ms. Jean, a former senior official in the St. Lucia government, said in an interview. “He said: ‘Mom, I don’t want to be stopped. I don’t want for them to think I’m somebody I’m not.’”",1,11
html body div div div main article div div span  ,A version of this article appears in print on,0,10
html body div div div main article div div span  ,", on Page",0,10
html body div div div main article div div span  ,A,0,10
html body div div div main article div div span  ,21,0,10
html body div div div main article div div span  ,of the New York edition,0,10
html body div div div main article div div span  ,with the headline:,0,10
html body div div div main article div div span  ,Dallas Officer Charged in Killing Is Fired,0,10
html body div div div main article div div span  ,.,0,10
html body div div div main article div div span a span  ,Order Reprints,0,12
html body div div div main article div div span  ,|,0,10
html body div div div main article div div span a span  ,Today’s Paper,0,12
html body div div div main article div div span  ,|,0,10
html body div div div main article div div span a span  ,Subscribe,0,12
html body div div div main article div header h3 span  ,Related Coverage,0,11
html body div div div main article div div a div div div div h2 span  ,Her Son Was Careful to Avoid Police Officers. Then He Was Killed by One.,0,16
html body div div div main article div div a div div div time span  ,"Sept. 21, 2018",0,15
html body div div div main article div div a div div figure div span  ,Image,0,15
