tag,content,label,depth
html body text table tbody tr td a span  ,Exploring the Modern Day Pangaea,0,9
html body text table tbody tr td form label b span  ,Search this site:,0,11
html body text table tbody tr td div span  ,Categories,0,9
html body text table tbody tr td div a span  ,Africa (16),0,10
html body text table tbody tr td div a span  ,Antarctica (7),0,10
html body text table tbody tr td div a span  ,Australia (19),0,10
html body text table tbody tr td div a span  ,Back Home (1),0,10
html body text table tbody tr td div a span  ,England (5),0,10
html body text table tbody tr td div a span  ,Pre Departure (6),0,10
html body text table tbody tr td div a span  ,South America (20),0,10
html body text table tbody tr td div span  ,Recent Entries,0,9
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,There's No Place Like Home,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,Advenures in Transit,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,Pass the Salt Please,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,From Seasickness to Altitude Sickness,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,And For My Next Act...,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,A Mostly Smooth Drake,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,Anyone for a Swim?,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,Continental Landings,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,Petermann and Lemaire,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,LET US IN!!!,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,A Smooth Drake?,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,The REAL land down under,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,The End of the World,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,Determined to Climb,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,Stuck in the Mud,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,Michelle vs. the Volcano,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,I would! I would!,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,City Hopping,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,Juanita the Ice Maiden,0,10
html body text table tbody tr td div span  ,*,0,9
html body text table tbody tr td div a span  ,In the Jungle...,0,10
html body text table tbody tr td div span  ,Archives,0,9
html body text table tbody tr td div a span  ,December 2004,0,10
html body text table tbody tr td div a span  ,November 2004,0,10
html body text table tbody tr td div a span  ,October 2004,0,10
html body text table tbody tr td div a span  ,September 2004,0,10
html body text table tbody tr td div a span  ,August 2004,0,10
html body text table tbody tr td div a span  ,July 2004,0,10
html body text table tbody tr td div a span  ,June 2004,0,10
html body text table tbody tr td div a span  ,May 2004,0,10
html body text table tbody tr td div a span  ,April 2004,0,10
html body text table tbody tr td div a span  ,March 2004,0,10
html body text table tbody tr td div h2 span  ,"December 31, 2004",1,10
html body text table tbody tr td div div div span  ,There's No Place Like Home,1,11
html body text table tbody tr td div div p span  ,"My flight from Miami landed early into snowy Detroit, where it then took over an hour to actually get to the gate and off the plane because of the 10 inches of snow.",1,11
html body text table tbody tr td div div p a span, My parents,1,12
html body text table tbody tr td div div p span  ,picked me up from the airport and we made a mad dash for,1,11
html body text table tbody tr td div div p a span," Taco Bell,",1,12
html body text table tbody tr td div div p span  ,where,1,11
html body text table tbody tr td div div p a span, I finally satisfied my unrelenting craving for 2 taco supremes and a nachos supreme.,1,12
html body text table tbody tr td div div p span  ,"I spent much of the last week bringing my house out of hibernation, catching up with friends, and eating my favorite foods that I have been deprived of since June.",1,11
html body text table tbody tr td div div p span  ,"And now,",1,11
html body text table tbody tr td div div p a span," here I am, writing this last entry from the comfort of my own home,",1,12
html body text table tbody tr td div div p span  ,"in exactly the same spot as I was back in May designing this blog and writing its first entries. My trip was exactly 200 days long and in just 3 more days I will be rejoining the ""real world."" Time sure flies.",1,11
html body text table tbody tr td div div span a span," Continue reading ""There's No Place Like Home""",0,12
html body text table tbody tr td div div div span  ,Posted by,0,11
html body text table tbody tr td div div div b span, msshell,0,12
html body text table tbody tr td div div div span  ,at 09:41 PM,0,11
html body text table tbody tr td div div div a span, View/Add Comments (6),0,12
html body text table tbody tr td div div div span  ,| Category:,0,11
html body text table tbody tr td div div div a span, Back Home,0,12
html body text table tbody tr td div h2 span  ,"December 21, 2004",1,10
html body text table tbody tr td div div div span  ,Advenures in Transit,1,11
html body text table tbody tr td div div p span  ,"I left Uyuni on the night train to Oruro, which was supossed to leave at midnight, but didn't leave until 1am. The only logical explanation for the delay is that, it is Bolivia. I have found that 'It's Bolivia,' is an excuse in itself for delays, cancellations, or overbookings of transport of any form. The only noteworthy event from the train ride was actually after it was over and everyone was collecting their baggage. Apparantly a lady had died during the ride, which was brought to my attention as the corpse was carried past me and tossed into the back of a van, as if she were unclaimed luggage. Sadly, the only people that seemed to think it was unusual were me and the other backpackers that had taken the overnight train. All of the locals seemed unphased by it. From Oruro, I only had a 3 hour bus ride to get to La Paz, which had been overbooked, but luckily I was already in my seat when someone came to claim it as theirs, showing a ticket that was identical to mine. I didn't budge.",1,11
html body text table tbody tr td div div span a span," Continue reading ""Advenures in Transit""",0,12
html body text table tbody tr td div div div span  ,Posted by,0,11
html body text table tbody tr td div div div b span, msshell,0,12
html body text table tbody tr td div div div span  ,at 12:40 PM,0,11
html body text table tbody tr td div div div a span, View/Add Comments (5),0,12
html body text table tbody tr td div div div span  ,| Category:,0,11
html body text table tbody tr td div div div a span, South America,0,12
html body text table tbody tr td div h2 span  ,"December 18, 2004",1,10
html body text table tbody tr td div div div span  ,Pass the Salt Please,1,11
html body text table tbody tr td div div p span  ,"The Salar de Uyuni in southwestern Bolivia covers 12,000 square km, and is the worlds largest salt flats. About 30,000 years ago, the salt flats were covered by a lake called Lago Munchin. When the sea dried up, it left the Salar de Uyuni, which contains about 10 billion tons of salt. At its deepest point, the salt is about 8 meters deep. I wanted to visit the salt flats when I was in Bolivia in October, but didn't have time. So when my flight from Buenos Aires to Lima was cancelled, I decided it was a sign that I should make my own way to Bolivia and see them. I arrived in Uyuni after a 2 hour flight and about 14 hours of bus rides and organized a three day, two night tour of the Salt flats and some nearby lakes.",1,11
html body text table tbody tr td div div span a span," Continue reading ""Pass the Salt Please""",0,12
html body text table tbody tr td div div div span  ,Posted by,0,11
html body text table tbody tr td div div div b span, msshell,0,12
html body text table tbody tr td div div div span  ,at 05:35 PM,0,11
html body text table tbody tr td div div div a span, View/Add Comments (9),0,12
html body text table tbody tr td div div div span  ,| Category:,0,11
html body text table tbody tr td div div div a span, South America,0,12
html body text table tbody tr td div h2 span  ,"December 14, 2004",1,10
html body text table tbody tr td div div div span  ,From Seasickness to Altitude Sickness,1,11
html body text table tbody tr td div div p span  ,"Getting from Buenos Aires to Uyuni, Bolivia, my jumping off point for the tour to the Bolivian Salt Flats was an adventure in itself. The flight from Buenos Aires to Salta was uneventful, and I only stayed one night there before leaving on a bus heading north to La Quiaca in the morning. The bus to La Quiaca was about seven hours long and not too bad of a journey, despite the sweltering heat on the bus, and my need to use the bathroom for hours but being afraid that the bus would leave without me if I went. For the first three hours,",1,11
html body text table tbody tr td div div p a span, I sat next to a 12 year old girl named Cynthia,1,12
html body text table tbody tr td div div p span  ,"who was hopping off in a little village on the way to visit her four brothers. It was good to practice my spanglish with her, and I taught her to count to ten in english. After she got off the bus, I befriended an Argentinian named Jose Luis that had spent six months in Mossuri studying geology and spoke English very well. His destination was La Quiaca also, and when I told him I was planning to cross the border into Bolivia and head to Tupiza, he was kind enough to offer to escort me over the border and make sure I find the correct bus to Tupiza (where I would then have to find another bus to Uyuni). The random kindness of strangers is always refreshing. I must make it a point to be nicer to strangers when I get home.",1,11
html body text table tbody tr td div div span a span," Continue reading ""From Seasickness to Altitude Sickness""",0,12
html body text table tbody tr td div div div span  ,Posted by,0,11
html body text table tbody tr td div div div b span, msshell,0,12
html body text table tbody tr td div div div span  ,at 05:31 PM,0,11
html body text table tbody tr td div div div a span, View/Add Comments (9),0,12
html body text table tbody tr td div div div span  ,| Category:,0,11
html body text table tbody tr td div div div a span, South America,0,12
html body text table tbody tr td div h2 span  ,"December 12, 2004",1,10
html body text table tbody tr td div div div span  ,And For My Next Act...,1,11
html body text table tbody tr td div div p span  ,"So here I am in Buenos Aires. I spent about 75% of my first two days here blogging about Antarctica. I also made a quick stop into the U.S. Embassy to get more pages put into my passport, since it is full, and I stopped into a travel agent to reconfirm my flight out of Buenos Aires. When I got to the travel agency, I found out my ticket had been cancelled, inexplicably. What the heck? I knew I was too lucky leaving Ushuaia not having a kink in my flight plans like most others did. I think it's a blessing in disguise though, because I really wanted to see the Bolivian Salt Flats, which is",1,11
html body text table tbody tr td div div p i span, sort of,1,12
html body text table tbody tr td div div p span  ,on the way to Lima (where I need to catch my flight back to the States). Sooo... I'm going to make my own way to Lima and hopefully stop into the salt flats on the way! Yay!,1,11
html body text table tbody tr td div div span a span," Continue reading ""And For My Next Act...""",0,12
html body text table tbody tr td div div div span  ,Posted by,0,11
html body text table tbody tr td div div div b span, msshell,0,12
html body text table tbody tr td div div div span  ,at 12:43 PM,0,11
html body text table tbody tr td div div div a span, View/Add Comments (6),0,12
html body text table tbody tr td div div div span  ,| Category:,0,11
html body text table tbody tr td div div div a span, South America,0,12
html body text table tbody tr td div h2 span  ,"December 10, 2004",1,10
html body text table tbody tr td div div div span  ,A Mostly Smooth Drake,1,11
html body text table tbody tr td div div p span  ,"After our last two landings, it was time to head back into the Drake Passage, unfortunately. The way back was also mostly ""smooth,"" although it did get pretty rough in the middle of the night on the second night. At about 1 am, I woke up to everything not nailed down on one side of the room flying over to the other side of the room, including a ladder and a chair. The violent rocking only lasted for a couple of hours, but all night, I was involuntarily moving in a sort of elliptical motion, like my whole body was revolving around some imaginary axes. I didn't really sleep that night, but at least I didn't get sick.",1,11
html body text table tbody tr td div div span a span," Continue reading ""A Mostly Smooth Drake""",0,12
html body text table tbody tr td div div div span  ,Posted by,0,11
html body text table tbody tr td div div div b span, msshell,0,12
html body text table tbody tr td div div div span  ,at 08:45 PM,0,11
html body text table tbody tr td div div div a span, View/Add Comments (5),0,12
html body text table tbody tr td div div div span  ,| Category:,0,11
html body text table tbody tr td div div div a span, Antarctica,0,12
html body text table tbody tr td div div div span  ,Anyone for a Swim?,1,11
html body text table tbody tr td div div p span  ,"We had two more landings left before heading back across the Drake Passage to Ushuaia. After the morning wake up call and breakfast, we geared up for our landing on Deception Island. The ""deception"" of the Island is that it is actually an active volcano, which last erupted in 1970. The island is shaped like a ring because of its collapsed cone. We landed at Whalers Bay, where there are",1,11
html body text table tbody tr td div div p a span, remains from the old whaling station,1,12
html body text table tbody tr td div div p span  ,that closed in the 1930s. I walked up and down the sulphurous smelling beach checking out the whale bones and some of the old buildings. I also walked up to,1,11
html body text table tbody tr td div div p a span," Neptunes window,",1,12
html body text table tbody tr td div div p span  ,"which is a low point in the crater rim, where there was a",1,11
html body text table tbody tr td div div p a span, nice view of the beach below.,1,12
html body text table tbody tr td div div span a span," Continue reading ""Anyone for a Swim?""",0,12
