tag,content,label,depth
html body text div h1 a span  ,Cocoa Dev Central,1,7
html body text div span span  ,Serving Cocoa Newbies since (++2000),0,6
html body text div div h2 span  ,« Advice on Learning C,1,7
html body text div div div div span  ,Posted by,0,8
html body text div div div div a span  ,Submission,0,9
html body text div div div div span  ,"on March 20, 2001 [",0,8
html body text div div div div a span  ,Feedback (3),0,9
html body text div div div div span  ,&,0,8
html body text div div div div a span  ,TrackBack (0),0,9
html body text div div div div span  ,],0,8
html body text div div div h4 span  ,by William Moss,1,8
html body text div div div p span  ,[,0,8
html body text div div div p em span  ,Editor's note: this article is now largely superseded by,0,9
html body text div div div p em a span, C Language Tutorial for Cocoa,0,10
html body text div div div p span  ,],0,8
html body text div div div p span  ,"When you first start playing around with Interface Builder and prototyping some cool interfaces, it's easy to get excited about Cocoa's potential. If you've ever read an old-school book on Mac programming like Scott Knaster's ""How to Write Macintosh Software"" you'll appreciate the power and simplicity of just drawing your user interface. (If you haven't played around with these tools yet, check out Erik J. Barzeski's ""Two Lines of Code"" article for a gentle introduction.)",1,8
html body text div div div p span  ,"Cocoa's Interface Builder is even better than other ""visual interface"" toolkits like HyperCard, FaceSpan, and FileMaker's layout tools because what you create doesn't just try to imitate the feel of a Mac interface, it really is a Mac user interface. There are other toolkits on other platforms which offer this simplicity, but the Mac OS X developer tools will be the first time they have been freely available for all levels of Mac developers to use. In the past, I had tried unsuccessfully to master old-school Mac programming. Interface Builder was what convinced me that perhaps things were changing now and learning to program a Mac was an attainable goal for a scripter like me.",1,8
html body text div div div p span  ,"There was a big gap for me though. Apple provides some good documentation for learning Objective-C, but they didn't write anything about learning standard ANSI C. This omission is intentional and understandable. Apple doesn't provide developer documentation to teach you how to touch type, use the mouse, or perform other ""basic"" pre-requisites. So it looked like I was going to have to start out either learning C or Java before I could get to anything remotely Apple relevent like Cocoa.",1,8
html body text div div div h3 span  ,// What About Java?,1,8
html body text div div div p span  ,"When I started, I wanted to learn Java. It was a language with a lot of industry ""buzz."" It had huge class libraries already written. It had a syntax that was more understandable to my Hypercard and AppleScript roots than C did. And I really didn't fancy the idea of having to learn two languages (C and Objective-C) before moving on to what I was really interested in.",1,8
html body text div div div p span  ,"I spent a lot of time finding good references on Java. If you want to pursue this route I highly recommend Bruce Eckel's ""Thinking In Java"" Second Edition (",1,8
html body text div div div p a span  ,http://www.bruceeckel.com/TIJ2/index.html,0,9
html body text div div div p span  ,"). It is one of the most readable and understandable introductions to Java, and ultimately it was why I gave up on the language for the time being. The book's CD-ROM includes a multimedia introduction to the C programming language and encourages the reader learn the basics of C from the tutorial before going very far into Java.",1,8
html body text div div div p span  ,"This seemed odd at first, but after moving through the C tutorial it really started to make sense. Learning C is a good foundation for Java (and Objective-C). The C language isn't terribly obscure or complex; it's a concise language that makes writing procedural code straightforward. And in both Objective-C and Java, when you get down to the level ""inside"" the objects you still must be able to program in a traditional procedural fashion that's vey similar to standard C.",1,8
html body text div div div p span  ,"What I discovered after learning some of the basics about C was that Objective-C was a very simple step beyond standard C. Java has some nice features and, one day, I will go back and try to learn it. Java's wide assortment of class libraries, industry-wide acceptance (including WebObjects), and garbage collection scheme make me curious about whether it would be a better language to use. But for my learning purposes, Objective-C was a very simple step forward. If you already know Java, your decision will likely be different, but if you are as new to ""real"" programming as I am, you may find that Objective-C is the simpler path.",1,8
html body text div div div h3 span  ,// What You Need to Know,1,8
html body text div div div p span  ,"At first, I resisted even writing this section. C isn't terribly complicated and if you try to learn it on a ""need to know"" basis you probably won't really be learning it but just checking items off on your list.",1,8
html body text div div div p span  ,"To start though, you should learn how to write C, don't try to learn C by reading other people's code. I learned lots of scripting languages by reading samples and scripts of others, but this didn't work well for C. After people get the hang of writing C, they start taking shortcuts to make typing easier. When I was just starting out, I found that I ended up doing more decoding of these examples than actual learning. What was worse was that sometimes my decoding was wrong and I'd end up very confused. You'll be much better off following a tutorial and writing out your own code that is clear and understandable.",1,8
html body text div div div p span  ,"As for the topics themselves: You should learn about the different types of variables and how to change one into another when needed. You should learn some of the basic string functions like printf, sscanf and strcopy, but Cocoa includes a lot of great string manipulation so there's not a need to get too in depth about string functions and techniques. You should learn how to read and use the order of operations table but it's probably not necessary to commit it to memory. You should learn about the various types of loops (while, for, and so on). You'll need to learn about some of the more advanced structures like enums and structs. And you will need to learn what a pointer is and how it's used is a good thing, though you probably don't need to learn a great deal of pointer arithmetic or pointer tricks.",1,8
html body text div div div p span  ,"One topic that you may not want to get into (that many introductory courses cover) are the bit operations. Twiddling bits isn't something that's you have to do in Cocoa (but you can if you want). But I found the subject really helped me understand C better. Nevertheless, if your goal is strictly Cocoa and calculating in base two makes your head hurt, you're probably safe skipping the subject.",1,8
html body text div div div h3 span  ,// References for Learning C,1,8
html body text div div div p span  ,Learning C takes some patience and attention. There are many books on the shelves and there are a number of tutorials on the Web that will help you.,1,8
html body text div div div p span  ,"I recommend reading at least one of these books and doing the suggested exercises in it to learn C. Personally, I used all of them (in addition to some others I would not recommend), but that's mainly because I like reading different writing styles and perspectives.",1,8
html body text div div div ul li span  ,"""The C Programming Language, 2nd Edition""",1,9
html body text div div div ul li span  ,By Brian W. Kernighan and Dennis M. Ritchie (Prentice Hall),1,9
html body text div div div ul li span  ,"ISBN: 0131103628 274 pages, $40.00",1,9
html body text div div div ul li span  ,"""Practical C Programming, 3rd Edition""",1,9
html body text div div div ul li span  ,By Steve Oualline (O'Reilly Publishing),1,9
html body text div div div ul li span  ,"ISBN: 1-56592-306-5 451 pages, $34.95",1,9
html body text div div div ul li span  ,"""The Waite Group's C Primer Plus""",1,9
html body text div div div ul li span  ,By Stephen Prata (Sams),1,9
html body text div div div ul li span  ,"ISBN: 1571691618 820 Pages, $29.99",1,9
html body text div div div p span  ,"Reviewing these books would be a huge undertaking itself, but here's an unjust summary of their use to me. ""The C Programming Language"" is the definitive guide to C but it can be a difficult introduction to the language; if I had to get only one book this would be it though. ""Practical C Programming"" gives some very good advice about C writing style and how to avoid writing ""unreadable"" programs. And the ""The Waite Group's C Primer Plus"" is very helpful if you aren't familiar with programming in any form (AppleScript, FileMaker, Basic, etc). I'd also suggest looking at some book review sites (like Amazon) for some opinions of what other readers thought.",1,8
html body text div div div p span  ,"I'd strongly recommend buying real books to learn from. There's something about the editing and review process that made them more useful and lucid to me than the tutorials available on the web. But if money is a concern or you just want the convenience of having an online reference, there are some tutorials available on the world wide web.",1,8
html body text div div div ul li span  ,"Tom Torfs' ""An Introduction to C""",1,9
html body text div div div ul li a span, http://members.nbci.com/tomtorfs/cintro.html,0,10
html body text div div div ul li span  ,"Paul Sheer's ""Trivial Introduction to C"" on Source Forge",1,9
html body text div div div ul li a span, http://rute.sourceforge.net/node27.html,0,10
html body text div div div ul li span  ,"Daniel Thomasset's ""An instantaneous introduction to C"" at the University of Kansas",1,9
html body text div div div ul li a span, http://www.ukans.edu/acs/docs/other/intro-to-C.shtml,0,10
html body text div div div ul li span  ,"Marshall Brain's ""How C Programming Works"" on the How Stuff Works site",1,9
html body text div div div ul li a span, http://www.howstuffworks.com/c.htm,0,10
html body text div div div ul li span  ,"Dave Marshall's ""Programming in C"" on the Cardiff University site",1,9
html body text div div div ul li a span, http://www.cm.cf.ac.uk/Dave/C/CE.html,0,10
html body text div div div ul li span  ,"Steve Summit's ""C Programming"" and ""Notes to accompany K and R""",1,9
html body text div div div ul li a span, http://www.eskimo.com/~scs/cclass/cclass.html,0,10
html body text div div div ul li span  ,"Anand Mehta's ""A Crash Course in C""",1,9
html body text div div div ul li a span, http://www.mattababy.org/~belmonte/Teaching/CCC/CrashCourseC.html,0,10
html body text div div div ul li span  ,"Remy Saville's ""C Tutorial"" on the Programmer's Vault site",1,9
html body text div div div ul li a span, http://chesworth.com/pv/languages/c/c_tutorial.htm,0,10
html body text div div div p span  ,"A word of advice though, don't cheat by cutting and pasting code into your practice programs. Just like your fourth grade math teacher prohibited you from using a calculator to learn your multiplication tables, you will learn C better by typing all of your code from scratch for each and every exercise. It's a pain, but the mechanics of the process is just as important as learning the logic. When you start making programs over fifty or a hundred lines long, then you probably will want to start taking typing shortcuts.",1,8
html body text div div div h3 span  ,// Differences from Scripting Languages,1,8
html body text div div div p span  ,"Coming from the world of Mac scripting, some of the conventions of C were confusing for me. Here's a list of a few of them. They may or may not make sense to you yet, but if at some point you get flustered or confused someone else may have been there too.",1,8
html body text div div div ol li b span, Choosing Sizes for Variables,1,10
html body text div div div ol li span  ,"Some scripting languages make the user choose a type of variable (number, text, date) but few require the user to pick how big to make the variables. In C you must decide whether your variables will hold small or big numbers, lengths of text, and other ""sizing"" considerations. This can be flustering to a new programmer, but don't overthink yourself when you're getting started. ""I need to provide a variable to hold a name, but should it be able to hold Susan O'Donnel or Marguerite Elizabeth Wolverhampton-Morrell?"". If in doubt, choose something longer than you need. When you get more adept at the language you can learn how choosing the right size will help speed up your program and not use as much memory. But learning how to optimize C is definitely something you need to learn after learning basic C programming.",1,9
html body text div div div ol li b span, There is no Symbol for Exponentiation,1,10
html body text div div div ol li span  ,"If you look at a table of the order operations will be performed you will see the upper pointing caret '^' that's commonly used to denote exponentiation. Don't be fooled: the caret really represents a bit shifting operation (a very powerful but ""machine level"" sort of operation). If you want to use exponents you'll need to use a library such as math.h",1,9
html body text div div div ol li b span, White Space Almost Doesn't Matter,1,10
html body text div div div ol li span  ,"Some langauges like Python actually pay attention to the way you indent your code. Some tools like FileMaker or Hypercard read your code and put in the indentation that it wants based on what you've written. The C compiler (as you will learn) doesn't care at all about your indentation. Inded one of the things that can mess you up is paying too much attention to the indentation and not enough to what your code is actually saying. But even though the C compiler doesn't care about your indentation, other things do. In particular, the C preprocessor requires that some of it's directives be written in certain places. If your #define macro appears anywhere other than the start of a new line, there will be an error.",1,9
html body text div div div ol li b span, Objects are not All the Same,1,10
