tag,content,label,depth
html body text div div div a span  ,Entertainment Home,0,8
html body text div div div span span  ,|,0,8
html body text div div div a span  ,Slideshows,0,8
html body text div div div span span  ,|,0,8
html body text div div div a span  ,Videos,0,8
html body text div div div span span  ,|,0,8
html body text div div div a span  ,Horoscopes,0,8
html body text div div div span span  ,|,0,8
html body text div div div a span  ,Lycos 50,0,8
html body text div div div form span span  ,Search:,0,9
html body text div div div form select option span  ,Lycos 50,0,10
html body text div div div form select option span  ,Movie Titles,0,10
html body text div div div form select option span  ,Celebrities,0,10
html body text div div div form select option span  ,Music,0,10
html body text div div div form select option span  ,The Web,0,10
html body text div div div div h3 span  ,Web's Most Wanted Awards 2003,1,9
html body text div div div div div ul li a span  ,Top 100 of 2003,1,12
html body text div div div div div ul li span  ,KaZaA,1,11
html body text div div div div div ul li a span  ,Top Men,1,12
html body text div div div div div ul li span  ,Kobe Bryant,1,11
html body text div div div div div ul li a span  ,Top Women,1,12
html body text div div div div div ul li span  ,Britney Spears,1,11
html body text div div div div div ul li a span  ,Top Music Groups,1,12
html body text div div div div div ul li span  ,t.A.T.u.,1,11
html body text div div div div div ul li a span  ,Top TV,1,12
html body text div div div div div ul li span  ,American Idol,1,11
html body text div div div div div ul li a span  ,Top Movies,1,12
html body text div div div div div ul li span  ,The Matrix Sequels,1,11
html body text div div div div div ul li a span  ,Top Sports,1,12
html body text div div div div div ul li span  ,Kobe Bryant,1,11
html body text div div div div div ul li a span  ,Top News,1,12
html body text div div div div div ul li span  ,Iraq War,1,11
html body text div div div div div ul li a span  ,Top Fads,1,12
html body text div div div div div ul li span  ,Paris Hilton Tape,1,11
html body text div div div div div ul li a span  ,Current Lycos 50,1,12
html body text div div div div div ul li span  ,What's hot now.,1,11
html body text div div div div div ul li a span  ,Top 100 of 2002,1,12
html body text div div div div div ul li span  ,Revisit the past.,1,11
html body text div div div div div ul li a span  ,Top 100 of 2001,1,12
html body text div div div div div ul li span  ,Revisit the even further past.,1,11
html body text div div div div div ul li a span  ,Third Anniversary,1,12
html body text div div div div div ul li span  ,The strangest topics in Lycos 50 history.,1,11
html body text div div div div h3 span  ,Lycos 50 Archives,1,9
html body text div div div div div ul li a span  ,"This Week's Top 50: They Shoot Pheasants, Don't They?",1,12
html body text div div div div div ul li span  ,"December 18, 2006",1,11
html body text div div div div div ul li a span  ,Top TV Shows and Bands of 2006,1,12
html body text div div div div div ul li span  ,"December 15, 2006",1,11
html body text div div div div div ul li a span  ,Top Women of 2006,1,12
html body text div div div div div ul li span  ,"December 14, 2006",1,11
html body text div div div div div ul li a span  ,Top Men of 2006,1,12
html body text div div div div div ul li span  ,"December 13, 2006",1,11
html body text div div div div div ul li a span  ,Top Search Terms for 2006,1,12
html body text div div div div div ul li span  ,"December 12, 2006",1,11
html body text div div div div div ul li a span  ,Britney leads the pack.,1,12
html body text div div div div div ul li span  ,"December 11, 2006",1,11
html body text div div div div div ul li a span  ,Movers & Shakers: Christmastime is here.,1,12
html body text div div div div div ul li span  ,"December 6, 2006",1,11
html body text div div div div div ul li a span  ,This Week's Top 50: Hard-partying starlets,1,12
html body text div div div div div ul li span  ,"December 5, 2006",1,11
html body text div div div div div ul li a span  ,Movers & Shakers: OJ's TV special canceled.,1,12
html body text div div div div div ul li span  ,"November 26, 2006",1,11
html body text div div div div div ul li a span  ,This Week's Top 50: Celeb Trouble,1,12
html body text div div div div div ul li span  ,"November 25, 2006",1,11
html body text div div div div div ul li a span  ,Top Toys and Games for 2006,1,12
html body text div div div div div ul li span  ,"November 21, 2006",1,11
html body text div div div div div ul li a span  ,This Week's Top 50: Spyware triumphs; celebrity divorces,1,12
html body text div div div div div ul li span  ,"November 11, 2006",1,11
html body text div div div div div ul li a span  ,Movers & Shakers: Gay Marriage,1,12
html body text div div div div div ul li span  ,"November 7, 2006",1,11
html body text div div div div div ul li a span  ,This Week's Top 50: Top city searches,1,12
html body text div div div div div ul li span  ,"November 4, 2006",1,11
html body text div div div div div ul li a span  ,Movers & Shakers: Political moves,1,12
html body text div div div div div ul li span  ,"October 31, 2006",1,11
html body text div div div div div ul li a span  ,This Week's Top 50: Whither Canadian TV Guide?,1,12
html body text div div div div div ul li span  ,"October 30, 2006",1,11
html body text div div div div div ul li a span  ,Movers & Shakers: Messy divorces,1,12
html body text div div div div div ul li span  ,"October 24, 2006",1,11
html body text div div div div div ul li a span  ,This Week's Top 50: Happy (almost) Halloween!,1,12
html body text div div div div div ul li span  ,"October 21, 2006",1,11
html body text div div div div div ul li a span  ,"Movers & Shakers: Movies, Music, and Heather Mills",1,12
html body text div div div div div ul li span  ,"October 17, 2006",1,11
html body text div div div div div ul li a span  ,This Week's Top 50: Web users vs. Nielsen ratings,1,12
html body text div div div div div ul li span  ,"October 14, 2006",1,11
html body text div div div div div ul li a span  ,Movers & Shakers: Searches for Mark Foley increase dramatically,1,12
html body text div div div div div ul li span  ,"October 12, 2006",1,11
html body text div div div div div ul li a span  ,This Week's Top 50: Return of the Mouse,1,12
html body text div div div div div ul li span  ,"October 11, 2006",1,11
html body text div div div div div ul li a span  ,Top Talk Radio Personalities of 2006,1,12
html body text div div div div div ul li span  ,"October 10, 2006",1,11
html body text div div div div div ul li a span  ,Movers & Shakers: Former teen stars,1,12
html body text div div div div div ul li span  ,"October 3, 2006",1,11
html body text div div div div div ul li a span  ,This Week's Top 50: Harry Potter puts a spell on Lycos users.,1,12
html body text div div div div div ul li span  ,"September 30, 2006",1,11
html body text div div div div div ul li a span  ,The Power of the Claymates,1,12
html body text div div div div div ul li span  ,"September 28, 2006",1,11
html body text div div div div div ul li a span  ,"Movers & Shakers: Tyra, TV, and Fashion",1,12
html body text div div div div div ul li span  ,"September 26, 2006",1,11
html body text div div div div div ul li a span  ,This Week's Top 50: Trouble for Tiger and the Domination of MySpace,1,12
html body text div div div div div ul li span  ,"September 23, 2006",1,11
html body text div div div div div ul li a span  ,"This Week's Top 50: Pam, Paris, and Poker",1,12
html body text div div div div div ul li span  ,"September 16, 2006",1,11
html body text div div div div div ul li a span  ,Fever: The New Lycos 50,1,12
html body text div div div div div ul li span  ,"July 11, 2006",1,11
html body text div div div div div ul li a span  ,The Sporting Life,1,12
html body text div div div div div ul li span  ,"July 8-10, 2006",1,11
html body text div div div div div ul li a span  ,Breathe... Breathe in the Air,1,12
html body text div div div div div ul li span  ,"July 7, 2006",1,11
html body text div div div div div ul li a span  ,"Movers & Shakers: The Fourth, Footie, and the Caped Crusader",1,12
html body text div div div div div ul li span  ,"July 6, 2006",1,11
html body text div div div div div ul li a span  ,Happy Fourth of July! The New Lycos 50,1,12
html body text div div div div div ul li span  ,"July 4, 2006",1,11
html body text div div div div div ul li a span  ,Who's Got Next?,1,12
html body text div div div div div ul li span  ,"July 1, 2006",1,11
html body text div div div div div ul li a span  ,Take the E-Train,1,12
html body text div div div div div ul li span  ,"June 29, 2006",1,11
html body text div div div div div ul li a span  ,"Movers & Shakers: Rainbow Quartz, Matsyasana and Used Cars",1,12
html body text div div div div div ul li span  ,"June 28, 2006",1,11
html body text div div div div div ul li a span  ,Busy Blondes & Blockbusters: The New Lycos 50,1,12
html body text div div div div div ul li span  ,"June 27, 2006",1,11
