tag,content,label,depth
html body text title span span  ,Wooly Monkey Behavior and Vocalizations,0,6
html body text p font i font span  ,Wooly Monkey Behavior and Vocalizations,1,8
html body text p font span  ,View the PowerPoint Presentation,1,6
html body text p b span font span  ,Vocalizations& Displays in the Common Woolly Monkey,1,8
html body text p b span font span  ,(,1,8
html body text p b span font i span  ,Lagothrixlagothricha,1,9
html body text p b span font span  ,),1,8
html body text p b font span  ,Lindsey Hughes,1,7
html body text p b span font span  ,Abstract,1,8
html body text p font span span  ,Two troops of captive woolly monkeys wereobserved with the aid of an 8 mm video camera and a proprietary Palm Pilotprogram.,1,7
html body text p font span span  ,"My research up to thepresent will be continued, but with modifications in equipment and methods ofdata.",1,7
html body text p font span span  ,"The two troops differ sinceTroop I consists of a family group with four members; the breeding male Corey,his son Tomas and daughter Sara, and a non-breeding female named Sissi who isthe Corey’s sister.",1,7
html body text p font span span  ,The mother ofTomas and Sara died while giving birth to Sara.,1,7
html body text p font span span  ,"Troop II consists of three unrelated males, with two more unrelated maleswho are currently in isolation to be introduced in the near future.",1,7
html body text p font span span  ,"Troop I is one of only two captive family troops of woolly monkeys in theworld; the other is located in London, England.",1,7
html body text p span font span  ,The video recordings were analyzedframe-by-frame using a proprietary video digitization program.,1,7
html body text p span font span  ,"The vocalizations were recorded by the video camera as well and analyzedusing Sound Forge to make sound spectrographs, or sonograms.",1,7
html body text p span font span  ,A programmed Palm Pilot was used to record the movement and behavior ofboth troops in order to make ethograms to display patterns of behavior andvocalization.,1,7
html body text p span font span  ,The following was anticipated: 1. vocalizationswould be correlated with visual displays; 2. display function would beidentified through context; 3 individuals would be identified through harmonicsin the sonograms; 4. the behavior and vocalizations of the two troops woulddiffer; and 5. the behavioral analysis would be useful for maintaining andbreeding captive troops.,1,7
html body text p b span font span  ,Introduction,1,8
html body text p span font span  ,The common woolly monkey (,1,7
html body text p span font i span  ,Lagothrixlagothricha,1,8
html body text p span font span  ,"), also known as Humboldt's woolly monkey, is found only in SouthAmerica in the Amazon River Basin of Brazil, Colombia, Ecuador, Peru, andVenezuela.",1,7
html body text p span font span  ,"They range in all canopy levels of primary rainforest as wellas gallery forests, and have been found in mountainous areas and cloud forestsup to 3,000 meters.",1,7
html body text p span font span  ,Theclassification of the common woolly monkey is as follows:,1,7
html body text table tbody tr td p b span font span, Taxon,1,12
html body text table tbody tr td p b span font o:p, ,0,12
html body text table tbody tr td p b span font span, Classification,1,12
html body text table tbody tr td p b span font o:p, ,0,12
html body text table tbody tr td p span font span  ,Kingdom,1,11
html body text table tbody tr td p span font span  ,Animalia,1,11
html body text table tbody tr td p span font span  ,Phylum,1,11
html body text table tbody tr td p span font span  ,Chordata,1,11
html body text table tbody tr td p span font span  ,Class,1,11
html body text table tbody tr td p font span  ,Mammalia,1,10
html body text table tbody tr td p span font span  ,Order,1,11
html body text table tbody tr td p span font span  ,Primates,1,11
html body text table tbody tr td p span font span  ,Suborder,1,11
html body text table tbody tr td p span font span  ,Haplorrhini,1,11
html body text table tbody tr td p span font span  ,Family,1,11
html body text table tbody tr td p span font span  ,Cebidae,1,11
html body text table tbody tr td p span font span  ,Subfamily,1,11
html body text table tbody tr td p span font span  ,Atelinae,1,11
html body text table tbody tr td p span font span  ,Genus,1,11
html body text table tbody tr td p font i span span, Lagothrix,1,12
html body text table tbody tr td p span font span  ,Species,1,11
html body text table tbody tr td p i span font span, lagothricha,1,12
html body text table tbody tr td p i span font o:p, ,0,12
html body text p span font span  ,The morphology of the common woolly monkey is similar to that of othermonkeys in the Atelinae subfamily.,1,7
html body text p span font span  ,"Thewoolly monkey is the largest monkey in South America, with the female weightaveraging 11 pounds and the male weight averaging 15 pounds.",1,7
html body text p span font span  ,They have a prehensile tail that can support their fullweight and is used for feeding and locomotion.,1,7
html body text p span font span  ,"Woolly monkeys can have dark brown, pale brown, dark gray, pale gray,reddish-brown, or black fur.",1,7
html body text p span font span  ,"Thelimbs, tail, and head are usually darker than the back, with the face beingblack and the palms of the hands and feet being pink.",1,7
html body text p span font span  ,"Slight sexual dimorphism exists including the canines, body, and head inthe males being longer than females.",1,7
html body text p span font span  ,"However,the female's tail is longer than the male's and the female's clitoris is longerthan the males' penis, which sometimes makes it difficult to determine the sexin the wild.",1,7
html body text p span font span  ,"Humboldt's woolly monkey is primarily frugivorous, but they also feed onleaves, seeds, flowers, and some invertebrates and small mammals.",1,7
html body text p span font span  ,In captivity they have been known to prey upon birds that flyinto their cages.,1,7
html body text p span font span  ,"The group sizefor woolly monkeys averages 10-12 group members, but much larger groups areknown to exist.",1,7
html body text p span font span  ,Subgroups sometimesform and travel independently from the larger group.,1,7
html body text p span font span  ,Woolly monkeys are not territorial and allow group ranges to overlap andhave been known to forage alongside each other as well as other species in theirfamily.,1,7
html body text p span font span  ,The woolly monkey travelsthrough the forest quadrupedally using its tail as a fifth arm.,1,7
html body text p span font span  ,"They rarely come down to the ground and, therefore, are known to bealmost totally arboreal.",1,7
html body text p span font span  ,They even sleep 150 feet above the ground in the canopy.,1,7
html body text p span font span  ,"When on the ground, which is especially rare in the wild, they walkbipedally, using their arms and tail to balance.",1,7
html body text p span font span  ,The tail is extremely important and is always anchored to something; itis used to pick up objects and sometimes even allows the monkeys to rest byhanging from just the tail.,1,7
html body text p span font span  ,The social structure of the common woollymonkey is a multi-male-multi-female group in which a hierarchy exists betweenthe males in the group.,1,7
html body text p span font span  ,Thedominance hierarchy is determined by play-fighting and age.,1,7
html body text p span font span  ,"The species' mating system is polygamous because each receptive femalemates with every male in the group, with the most dominant males receiving themost copulations.",1,7
html body text p span font span  ,"Because of this,the male that succeeds in passing on his genes is the one that releases more andbetter-fit sperm per session, with multiple sessions increasing the likelihood.",1,7
html body text p span font span  ,"Therefore, every male mates with every female, but only one female iscopulated with at any given time.",1,7
html body text p span font span  ,"Inaddition to receiving the most copulations, the most dominant males also receivethe most social grooming and are known to protect mothers and their infants fromothers in the group.",1,7
html body text p span font span  ,"In general,adult and subadult males are dominant over all other members in the group.",1,7
