tag,content,label,depth
html body text title span span  ,URBED - The Urban & Economic Development Group ltd.,0,6
html body text table tbody tr td table tbody tr td table tbody tr td a b span  ,home,0,18
html body text table tbody tr td table tbody tr td table tbody tr td span  ,|,0,16
html body text table tbody tr td table tbody tr td table tbody tr td a b span  ,about us,0,18
html body text table tbody tr td table tbody tr td table tbody tr td span  ,|,0,16
html body text table tbody tr td table tbody tr td table tbody tr td a b span  ,search,0,18
html body text table tbody tr td table tbody tr td table tbody tr td span  ,|,0,16
html body text table tbody tr td table tbody tr td table tbody tr td a b span  ,weblinks,0,18
html body text table tbody tr td table tbody tr td table tbody tr td font b span  ,Summary,1,18
html body text table tbody tr td table tbody tr td table tbody tr td font b span  ,Living Places,1,18
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,Case studies of the urban renaissance in the South East have been published by the DTLR. The report examines 30 case studies from the South East region.,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font b span  ,Associated Links,0,18
html body text table tbody tr td table tbody tr td table tbody tr td p a span  ,home,0,18
html body text table tbody tr td table tbody tr td table tbody tr td p a span  ,ODPM: Living PLaces report,0,18
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,"Living Places (case studies of the urban renaissance in the South East) was jointly commissioned in 2000 by the Government Office for the South East (GOSE) and the then Department of the Environment, Transport and the Regions (DETR).",1,17
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,The aims of the research were to:,1,17
html body text table tbody tr td table tbody tr td table tbody tr td ul li span  ,"Explain why urban renaissance is important for theSouthEast, and where it is likely to be most relevant",1,18
html body text table tbody tr td table tbody tr td table tbody tr td ul li span  ,Describe what urban renaissance entails,1,18
html body text table tbody tr td table tbody tr td table tbody tr td ul li span  ,Show how different places in the South East are alreadyimplementing various aspects of urban renaissance,1,18
html body text table tbody tr td table tbody tr td table tbody tr td ul li span  ,Draw conclusions on good practice,1,18
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,The Living Places report is based on a comprehensive review of recent research and policy guidance on issues relating to urban renaissance and on 30 case studies of what is already being done in this field.,1,17
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,"The great majority of the case studies are drawn from the South East Region itself, although a few come from other parts of the old ROSE area (and exclude Greater London which as a world city is on a very different scale from anywhere else in the South East).",1,17
html body text table tbody tr td table tbody tr td table tbody tr td p span  ,"The case studies have been drawn from a range of different types and sizes of towns, and from different parts of the region, so that more people will be able to find situations that they can identify with. One case study and one examplehowever (both focusing on public transport) are drawn from mainland Europe. The Research Review and the case studies are contained in a separate Technical Report published on DLTR website.",1,17
html body text table tbody tr td table tbody tr td table tbody tr td p b span  ,For more information contact Christopher Cadell in our London Office,1,18
html body text table tbody tr td table tbody tr td form table tbody tr td table tbody tr td span  ,Translate this page to,0,21
html body text table tbody tr td table tbody tr td form table tbody tr td table tbody tr td select option span, French,0,23
html body text table tbody tr td table tbody tr td form table tbody tr td table tbody tr td select option span, German,0,23
html body text table tbody tr td table tbody tr td form table tbody tr td table tbody tr td select option span, Italian,0,23
html body text table tbody tr td table tbody tr td form table tbody tr td table tbody tr td select option span, Japanese,0,23
html body text table tbody tr td table tbody tr td form table tbody tr td table tbody tr td select option span, Korean,0,23
html body text table tbody tr td table tbody tr td form table tbody tr td table tbody tr td select option span, Portuguese,0,23
html body text table tbody tr td table tbody tr td form table tbody tr td table tbody tr td select option span, Spanish,0,23
html body text table tbody tr td table tbody tr td form table tbody tr td table tbody tr td select option span, Chinese,0,23
html body text table tbody tr td table tbody tr td table tbody tr td p font span  ,"URBED (Urban and Economic Development Group) is a leading independent research and consultancy firm specialising in the fields of urban regeneration, local economic development, sustainability and urban design.",0,18
html body text table tbody tr td table tbody tr td table tbody tr td div p span  ,This page copyright ï¿½ URBED MMI,0,18
html body text table tbody tr td table tbody tr td table tbody tr td div p span  ,Contact URBED for feedback,0,18
html body text table tbody tr td table tbody tr td table tbody tr td div p a span  ,mail web-feedback to URBED,0,19
