tag,content,label,depth
html body text div table tbody tr td span  ,You are here:,0,9
html body text div table tbody tr td a span  ,About,0,10
html body text div table tbody tr td span  ,>,0,9
html body text div table tbody tr td a span  ,Health,0,10
html body text div table tbody tr td span  ,>,0,9
html body text div table tbody tr td a span  ,Breast Cancer,0,10
html body text div table tbody tr td a span  ,Breast Cancer,0,10
html body text div table tbody tr td div div div a span  ,Health,0,13
html body text div table tbody tr td div div div a span  ,Breast Cancer,0,13
html body text div table tbody tr td div div div div a span  ,Essentials,0,14
html body text div table tbody tr td div div div div div a span  ,How to Do a Breast Self-Exam,0,15
html body text div table tbody tr td div div div div div a span  ,Ten Risk Reduction Strategies,0,15
html body text div table tbody tr td div div div div div a span  ,Symptoms to Know,0,15
html body text div table tbody tr td div div div div div a span  ,Risk Factors You Can Control,0,15
html body text div table tbody tr td div div div div div a span  ,Diagnosis and Stages,0,15
html body text div table tbody tr td div div div div a span  ,Topics,0,14
html body text div table tbody tr td div div div div div a span  ,What Is Breast Cancer?,0,15
html body text div table tbody tr td div div div div div a span  ,Risk and Prevention,0,15
html body text div table tbody tr td div div div div div a span  ,Breast Biopsy,0,15
html body text div table tbody tr td div div div div div a span  ,Diagnosis,0,15
html body text div table tbody tr td div div div div div a span  ,Treatments,0,15
html body text div table tbody tr td div div div div div a span  ,Support in Every Way,0,15
html body text div table tbody tr td div div div div div a span  ,Life During Treatment,0,15
html body text div table tbody tr td div div div div div a span  ,Life After Treatment,0,15
html body text div table tbody tr td div div div div div a span  ,Long Term Care,0,15
html body text div table tbody tr td div div div div div a span  ,Breast Cancer Blogs,0,15
html body text div table tbody tr td div div div div div a span  ,Book Reviews,0,15
html body text div table tbody tr td div div div div div a span  ,Breast Cancer Glossary,0,15
html body text div table tbody tr td div div div div a span  ,Buyer's Guide,0,14
html body text div table tbody tr td div div div div div a span  ,Donate to Komen Foundation,0,15
html body text div table tbody tr td div div div div div a span  ,Donate to Inflammatory Breast Cancer Research,0,15
html body text div table tbody tr td div div div div div a span  ,Donate to American Cancer Society,0,15
html body text div table tbody tr td div div div div a span  ,Tools,0,14
html body text div table tbody tr td div div div div div a span  ,About Video Library,0,15
html body text div table tbody tr td div div div div div a span  ,Clinical Trials Finder,0,15
html body text div table tbody tr td div div div div div a span  ,Drug Finder,0,15
html body text div table tbody tr td div div div div div a span  ,Medical Encyclopedia,0,15
html body text div table tbody tr td div div div div a span  ,Forums,0,14
html body text div table tbody tr td div div div div a span  ,Most Popular Articles,0,14
html body text div table tbody tr td div div div div a span  ,Latest Articles,0,14
html body text div table tbody tr td div div div div a span  ,Help,0,14
html body text div table tbody tr td table tbody tr td h2 span  ,Categories,1,14
html body text div table tbody tr td table tbody tr td div p a span, What Is Breast Cancer? (19),1,16
html body text div table tbody tr td table tbody tr td div p span  ,"An introductory guide to breast cancer with articles and resources about the definition, types of breast cancer, symptoms, survival statistics, and more.",1,15
html body text div table tbody tr td table tbody tr td div p a span, Risk and Prevention (20),1,16
html body text div table tbody tr td table tbody tr td div p span  ,"Know your risk of getting breast cancer. What are the factors you can't control, and what are factors you can control? 10 ways to reduce your risk of breast cancer. How to do your breast self-exam. Reasons to have an annual mammogram, what to expect, and how to prepare.",1,15
html body text div table tbody tr td table tbody tr td div p a span, Breast Biopsy (5),1,16
html body text div table tbody tr td table tbody tr td div p span  ,"Is a biopsy needed, or an aspiration? Here are descriptions of types of biopsies: fine-needle aspiration, core needle biopsy, stereotactic biopsy, open surgical biopsy. You can understand the results of a biopsy, and how the results affect treatment decisions.",1,15
html body text div table tbody tr td table tbody tr td div p a span, Diagnosis (8),1,16
html body text div table tbody tr td table tbody tr td div p span  ,"Get help for newly diagnosed patients. You can understand your diagnosis, know what disease stages mean and how that affects your treatment and options. More tests might be needed - understand the reasons for the tests and what results will mean for you.",1,15
html body text div table tbody tr td table tbody tr td div p a span, Treatments (7),1,16
html body text div table tbody tr td table tbody tr td div p span  ,"There are 4 basic types of treatments for breast cancer. Read about surgery types, radiation therapy, chemotherapy, and follow-up therapies, such as hormone suppression.",1,15
html body text div table tbody tr td table tbody tr td a span  ,7 more Categories below,1,14
html body text div table tbody tr td table tbody tr td h2 span  ,Categories,1,14
html body text div table tbody tr td table tbody tr td div p a span, Support in Every Way (11),1,16
html body text div table tbody tr td table tbody tr td div p span  ,"Support strategies for you during and after treatment. Read about support groups, their benefits and drawbacks. Learn about getting help at home, and advice for family and friends.",1,15
html body text div table tbody tr td table tbody tr td div p a span, Life During Treatment (13),1,16
html body text div table tbody tr td table tbody tr td div p span  ,"You can work during cancer treatment, read about the Family Medical Leave Act. Motherhood is always a challenge, but now you can ask for more help with the kids. Learn other ways to live during treatment - use humor, write a journal, do some reading, go on a retreat.",1,15
html body text div table tbody tr td table tbody tr td div p a span, Life After Treatment (5),1,16
html body text div table tbody tr td table tbody tr td div p span  ,"You completed treatment, now what do you do? Read about living in remission, having regular oncology checkups, making progress during recovery. Rebuild your health and take care of your chemo curls and dry skin. Take charge of changing your diet, start doing regular exercise, take your follow-up medications. How you can make life changes, and how you can give back to the cancer community.",1,15
html body text div table tbody tr td table tbody tr td div p a span, Long Term Care (2),1,16
html body text div table tbody tr td table tbody tr td div p span  ,"Being a Cancer Warrior living with cancer as a chronic disease. Learn about alternative therapies, quality of life, end of life issues, and hospice. Read about talking to children about cancer and death.",1,15
html body text div table tbody tr td table tbody tr td div p a span, Breast Cancer Blogs (7),1,16
html body text div table tbody tr td table tbody tr td div p span  ,"One way to connect with other breast cancer survivors and to cope with your own feelings is to use blogs. Expressive writing can be very helpful in dealing with your emotions, and reading other people's blogs can help relieve the feelings of isolation that sometimes come with a diagnosis of cancer.",1,15
html body text div table tbody tr td table tbody tr td div p a span, Book Reviews (5),1,16
html body text div table tbody tr td table tbody tr td div p span  ,"A collection of reviews of books and magazines on the topic of breast cancer, including self-help, survivor stories, general coverage of women's health, cookbooks, and memoirs.",1,15
html body text div table tbody tr td table tbody tr td div p a span, Breast Cancer Glossary (14),1,16
html body text div table tbody tr td table tbody tr td div p span  ,"Learn the words and phrases to know when understanding this disease and its treatment. Be able to discuss this topic with your health care team, and understand your options for treatment and survival.",1,15
html body text div table tbody tr td p a span  ,Important disclaimer information about this About site.,1,11
html body text div table tbody tr td div div h5 span  ,Top Health Videos,0,12
html body text div table tbody tr td div div p a span  ,How to Relax in 2 Minutes,0,13
html body text div table tbody tr td div div p a span  ,Bird Flu 101,0,13
html body text div table tbody tr td div div p a span  ,Cold Medicine & Kids,0,13
html body text div table tbody tr td div div p a span  ,Controlling Food Portions,0,13
html body text div table tbody tr td div div p a span  ,Balancing Family & Self,0,13
html body text div table tbody tr td div div h5 span  ,What's Hot,0,12
html body text div table tbody tr td div div p a span  ,Baked French Toast,0,13
html body text div table tbody tr td div div p a span  ,Radiation Treatments,0,13
html body text div table tbody tr td div div p a span  ,Chemo Primer Tips,0,13
html body text div table tbody tr td div div p a span  ,Lymph nodes,0,13
html body text div table tbody tr td div div p a span  ,BSE and Lumps,0,13
html body text div table tbody tr td a span  ,All Topics,0,10
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td a span  ,Email Article,0,10
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td a span  ,Advertising Info,0,10
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td a span  ,News & Events,0,10
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td a span  ,Work at About,0,10
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td a span  ,SiteMap,0,10
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td a span  ,Reprints,0,10
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td a span  ,Help,0,10
html body text div table tbody tr td a span  ,Our Story,0,10
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td a span  ,Be a Guide,0,10
html body text div table tbody tr td a span  ,User Agreement,0,10
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td a span  ,Ethics Policy,0,10
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td a span  ,Patent Info.,0,10
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td a span  ,Corrections,0,10
html body text div table tbody tr td span  ,|,0,9
html body text div table tbody tr td a span  ,Privacy Policy,0,10
html body text div table tbody tr td span  ,"Â©2006 About, Inc., A part of",0,9
html body text div table tbody tr td a span  ,The New York Times Company,0,10
html body text div table tbody tr td span  ,. All rights reserved.,0,9
