tag,content,label,depth
html body text div div a span  ,USCHO.com Fan Forum,0,7
html body text div div span  ,>,0,6
html body text div div a span  ,Community,0,7
html body text div div span  ,>,0,6
html body text div div a span  ,USCHO Cafe,0,7
html body text div div span  ,> la matière officielle de Le Tour de France,0,6
html body text div div a span  ,PDA,0,7
html body text div p span  ,View Full Version :,0,6
html body text div p a span  ,la matière officielle de Le Tour de France,0,7
html body text div div b span  ,Pages :,0,7
html body text div div span  ,[,0,6
html body text div div b span  ,1,0,7
html body text div div span  ,],0,6
html body text div div a span  ,2,0,7
html body text div div a span  ,3,0,7
html body text div div a span  ,4,0,7
html body text div div a span  ,5,0,7
html body text div div a span  ,6,0,7
html body text div div a span  ,7,0,7
html body text div div a span  ,8,0,7
html body text div div a span  ,9,0,7
html body text div div a span  ,10,0,7
html body text div div a span  ,11,0,7
html body text div div a span  ,12,0,7
html body text div div a span  ,13,0,7
html body text div div a span  ,14,0,7
html body text div div a span  ,15,0,7
html body text div div a span  ,16,0,7
html body text div div a span  ,17,0,7
html body text div div a span  ,18,0,7
html body text div div a span  ,19,0,7
html body text div div a span  ,20,0,7
html body text div div a span  ,21,0,7
html body text div div a span  ,22,0,7
html body text div div a span  ,23,0,7
html body text div div a span  ,24,0,7
html body text div div a span  ,25,0,7
html body text div div a span  ,26,0,7
html body text div div a span  ,27,0,7
html body text div div a span  ,28,0,7
html body text div div a span  ,29,0,7
html body text div div a span  ,30,0,7
html body text div div a span  ,31,0,7
html body text div div div div span, MavRick,1,8
html body text div div div div span," 06-29-2004, 04:19 AM",1,8
html body text div div div span  ,"Allez! With just a few days to go before the Prologue, time to handicap the field of this year's Tour.",1,7
html body text div div div span  ,Lance Armstrong: How much does sleeping with Sheryl Crow take out of a guy? Doping rumors: New distraction or same old same old?,1,7
html body text div div div span  ,Tyler Hamilton: You ride up d'Huez with a broken collarbone.,1,7
html body text div div div span  ,"Jan Ulrich: He has the team to beat Armstrong, but does he have the work ethic?",1,7
html body text div div div span  ,"Vino, Basso, Mayo....",1,7
html body text div div div div span, Murray,1,8
html body text div div div div span," 06-29-2004, 08:12 AM",1,8
html body text div div div span  ,Speak English you unmitigated cheese eater.:p,1,7
html body text div div div div span, nanookfan,1,8
html body text div div div div span," 06-29-2004, 08:44 AM",1,8
html body text div div div span  ,Originally posted by MavRick,1,7
html body text div div div span  ,"Allez! With just a few days to go before the Prologue, time to handicap the field of this year's Tour.",1,7
html body text div div div span  ,Lance Armstrong: How much does sleeping with Sheryl Crow take out of a guy? Doping rumors: New distraction or same old same old?,1,7
html body text div div div span  ,Tyler Hamilton: You ride up d'Huez with a broken collarbone.,1,7
html body text div div div span  ,"Jan Ulrich: He has the team to beat Armstrong, but does he have the work ethic?",1,7
html body text div div div span  ,"Vino, Basso, Mayo....",1,7
html body text div div div span  ,Vinokourov is supposedly out of the Tour de France after a crash in the Tour of Switzerland.,1,7
html body text div div div span  ,"During a warm-up race for the Tour de France (I believe it's called the Dauphine Libere), Mayo beat Lance by nearly 2 minutes in a mountain time trial, and Mayo went on to win the race. His big question, is his team strong enough to carry Mayo for 3 weeks? Can his team do well enough in the team time trial? I've heard this year there was a rule change that limits the time loss in the team time trial to something like 2 and a half minutes.",1,7
html body text div div div span  ,"Tyler Hamilton came in 2nd in Dauphine Libere, including beating Lance up the mountain time trial (35 seconds back of Mayo). He also won a 5 stage race in Switzerland earlier this year (I believe it's called the Tour de Romandie).",1,7
html body text div div div span  ,"Ullrich did not have a great performance in the Tour of Germany, but if memory serves me right, he did win the Tour of Switzerland.",1,7
html body text div div div span  ,"Another challenger is Lance's former domestique...Roberto Heras. Heras is riding for what used to be known as Team ONCE, and is expected to be the team leader. There is absolutely no doubt that Heras can climb with the best of them. His team is also fairly good, so I doubt the team time trial will be a problem.",1,7
