tag,content,label,depth
html body text title span span  ,FOOD STANDARDS AGENCY,0,6
html body text table tbody tr td span  ,|,0,8
html body text table tbody tr td font a span  ,Help,0,10
html body text table tbody tr td font span  ,|,0,9
html body text table tbody tr td font a span  ,Site map,0,10
html body text table tbody tr td font span  ,|,0,9
html body text table tbody tr td font a span  ,Search,0,10
html body text table tbody tr td font span  ,|,0,9
html body text table tbody tr td font a span  ,Text links,0,10
html body text table tbody tr td font span  ,|,0,9
html body text table tbody tr td font span  ,Archive - MAFF,0,9
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td font a span, Home,0,22
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td font a span, Archive,0,22
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td font span  ,•,0,21
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td font b span, MAFF,0,22
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td font a span, Dept of Health,0,22
html body text table tbody tr td table tbody tr td table tbody tr td table tbody tr td font a span, Scottish Executive,0,22
html body text table tbody tr td table tbody tr td font font span  ,"The information in the archive was published by MAFF, Department of Health and the Scottish Executive before April 1st 2000 when the Food Standards Agency was established.",1,14
html body text table tbody tr td table tbody tr td font font p b span  ,Advisory Committee on Novel Foods and Processes,1,16
html body text table tbody tr td table tbody tr td font font p b span  ,Evaluation of,1,16
html body text table tbody tr td table tbody tr td font font p b i span  ,Stevia rebaudiana,1,17
html body text table tbody tr td table tbody tr td font font p b span  ,Bertoni as a novel food,1,16
html body text table tbody tr td table tbody tr td font font p span  ,Dr F Campoli,1,15
html body text table tbody tr td table tbody tr td font font p span  ,DGIII/E/i,1,15
html body text table tbody tr td table tbody tr td font font p span  ,Rue de la Loi,1,15
html body text table tbody tr td table tbody tr td font font p span  ,B-1049 Brussels,1,15
html body text table tbody tr td table tbody tr td font font p span  ,Belgium,1,15
html body text table tbody tr td table tbody tr td font font p span  ,19 October 1998,1,15
html body text table tbody tr td table tbody tr td font font p span  ,Dear Mr Campoli,1,15
html body text table tbody tr td table tbody tr td font font p b span  ,Evaluation of,1,16
html body text table tbody tr td table tbody tr td font font p b i span  ,Stevia rebaudiana,1,17
html body text table tbody tr td table tbody tr td font font p b span  ,Bertoni as a novel food,1,16
html body text table tbody tr td table tbody tr td font font p span  ,"The UK Competent Authority has examined the opinion from the Belgian CA on this application and agrees with the conclusion they reached, that the data provided are inadequate to support approval of this material as a novel food. We share theirconcerns regarding this application and note particularly the lack of information on:-",1,15
html body text table tbody tr td table tbody tr td font font dir span  ,i) the estimates of likely intake of the material;,1,15
html body text table tbody tr td table tbody tr td font font dir span  ,"ii) the specification for the material, which is inadequate, particularly in terms of the level of stevioside. We would normally expect to see the results of analyses of at least three batches of material to demonstrate that the material to be sold is of a consistent composition;",1,15
html body text table tbody tr td table tbody tr td font font dir span  ,iii) the extent to which the active component stevioside is metabolised by human gut bacteria and the possible toxicological consequences of such metabolism.,1,15
html body text table tbody tr td table tbody tr td font font p span  ,We also note that the active component stevioside has been evaluated previously by boththe EC Scientific Committee for Food and also by the Joint FAO/WHO Expert Committee onFood Additives (earlier this year) and that both have concluded that the toxicologicaldata available were inadequate.,1,15
html body text table tbody tr td table tbody tr td font font p span  ,"After our expert advisory committee had examined the opinion of the Belgian CA, wereceived the additional information contained in a revised application from Prof Dr J M CGeuns, that was circulated with the papers for the Standing Committee meeting on 28/29October. We assume that submission of these additional data will now result in all theinformation being referred to the Scientific Committee for Food, as laid down in theprovisisons of the Novel Food Regulation. However we would make the following points aboutthe additional information provided:",1,15
html body text table tbody tr td table tbody tr td font font dir p span  ,i) the specification and analytical data are still not adequate to provide reassurance that this is a consistent product;,1,16
