tag,content,label,depth
html body text title span span  ,What exactly is a U.S. Marshal?,0,6
html body text center table tbody tr td table tbody tr td small a span  ,Ask Home,0,15
html body text center table tbody tr td table tbody tr td small span  ,-,0,14
html body text center table tbody tr td table tbody tr td small a span  ,Yahoo!,0,15
html body text center table tbody tr td table tbody tr td small span  ,-,0,14
html body text center table tbody tr td table tbody tr td small a span  ,Help,0,15
html body text center table tbody tr td big b span  ,Ask Yahoo!,1,11
html body text center table tbody tr td a span  ,Ask a question,0,10
html body text center table tbody tr td table tbody tr td b span  ,"Friday October 19, 2001",1,14
html body text center table tbody tr td table tbody tr td small b a span  ,Previous,0,16
html body text center table tbody tr td table tbody tr td small b span  ,|,0,15
html body text center table tbody tr td table tbody tr td small b a span  ,Next,0,16
html body text center table tbody tr td table tbody tr td table tbody tr td small b span  ,Dear Yahoo!:,1,19
html body text center table tbody tr td table tbody tr td table tbody tr td small b span  ,What exactly is a U.S. Marshal?,1,19
html body text center table tbody tr td table tbody tr td table tbody tr td small i span  ,Mack,1,19
html body text center table tbody tr td table tbody tr td table tbody tr td small i span  ,"New Orleans, Louisiana",1,19
html body text center table tbody tr td table tbody tr td table tbody tr td small b span  ,Dear Mack:,1,19
html body text center table tbody tr td table tbody tr td table tbody tr td small span  ,"The Web is teeming with information covering every governmental topic, issue, and agency. (As a matter of fact, we recently featured an incredibly useful government resource,",1,18
html body text center table tbody tr td table tbody tr td table tbody tr td small a span  ,FirstGov,1,19
html body text center table tbody tr td table tbody tr td table tbody tr td small span  ,", in",1,18
html body text center table tbody tr td table tbody tr td table tbody tr td small a span  ,Yahoo! Picks of the Week,1,19
html body text center table tbody tr td table tbody tr td table tbody tr td small span  ,".) To find the answer to your question, we searched on the term """,1,18
html body text center table tbody tr td table tbody tr td table tbody tr td small a span  ,U.S. Marshal,1,19
html body text center table tbody tr td table tbody tr td table tbody tr td small span  ,""" and quickly found the answer at the U.S. Department of Justice web site.",1,18
html body text center table tbody tr td table tbody tr td table tbody tr td p span  ,The,1,18
html body text center table tbody tr td table tbody tr td table tbody tr td p a b span, United States Marshals Service,1,20
html body text center table tbody tr td table tbody tr td table tbody tr td p span  ,section provided all the information we needed. The first thing we spotted was the U.S. Marshals Service mission statement:,1,18
html body text center table tbody tr td table tbody tr td table tbody tr td blockquote span  ,The mission of the United States Marshals Service is to protect theFederal courts and ensure the effective operation of the judicial system.,1,18
html body text center table tbody tr td table tbody tr td table tbody tr td p span  ,"That statement provided a good start, but we wanted to know more about a U.S. Marshal's day-to-day activities. Fortunately, all we had to do was continue reading.",1,18
html body text center table tbody tr td table tbody tr td table tbody tr td p span  ,"The role of the U.S. Marshal is constantly changing depending on the state of the union. In the past, they were responsible for such duties as taking the census and protecting the president. In recent years, the U.S. Marshals have been responsible for ""providing protection for the federal judiciary, transporting federal prisoners, protecting endangered federal witnesses and managing assets seized from criminal enterprises."" We also learned that U.S. Marshals arrest more federal fugitives than all other federal agencies combined, makingaround 55 percent of all federal arrests.",1,18
