tag,content,label,depth
html body text div div h1 a span  ,Amarok Blog,1,8
html body text div div h2 a span  ,Amarok developers at work,1,8
html body text div table tbody tr td div h3 span  ,"Wednesday, December 13. 2006",1,11
html body text div table tbody tr td div h4 a span  ,markey: Amarok reviewed on Sourcetrunk podcast,1,12
html body text div table tbody tr td div div div span  ,Here's a really nice,1,12
html body text div table tbody tr td div div div a span  ,review,1,13
html body text div table tbody tr td div div div span  ,"of Amarok 1.4.4. The reviewer goes into great detail and presents many of Amarok's features, including the recently added Magnatune store.",1,12
html body text div table tbody tr td div div div span  ,Check it out over at,1,12
html body text div table tbody tr td div div div a span  ,Sourcetrunk,1,13
html body text div table tbody tr td div div div span  ,.,1,12
html body text div table tbody tr td div div div span  ,Posted by,1,12
html body text div table tbody tr td div div div a span  ,Mark Kretschmann,1,13
html body text div table tbody tr td div div div span  ,in,1,12
html body text div table tbody tr td div div div a span  ,markey,1,13
html body text div table tbody tr td div div div span  ,at,1,12
html body text div table tbody tr td div div div a span  ,05:46,1,13
html body text div table tbody tr td div div div span  ,|,0,12
html body text div table tbody tr td div div div a span  ,Comments (0),0,13
html body text div table tbody tr td div div div span  ,|,0,12
html body text div table tbody tr td div div div a span  ,Trackbacks (0),0,13
html body text div table tbody tr td div h3 span  ,"Monday, December 11. 2006",1,11
html body text div table tbody tr td div h4 a span  ,markey: New server to replace pwsp.net,1,12
html body text div table tbody tr td div div div span  ,"Good news, everyone!",1,12
html body text div table tbody tr td div div div span  ,Thanks to the generous donations from our last,1,12
html body text div table tbody tr td div div div a span  ,fundraiser,1,13
html body text div table tbody tr td div div div span  ,", the Amarok project will soon move to a much better web server. As some of you have probably noticed, our current hosting (AMD Duron, 512MB RAM) is hopelessly underpowered for the growing traffic on",1,12
html body text div table tbody tr td div div div a span  ,amarok.kde.org,1,13
html body text div table tbody tr td div div div span  ,". We've had a lot of downtime over the last months, especially when the site was hammered by digg.com, heise.de, etc.",1,12
html body text div table tbody tr td div div div span  ,"The new server will be a dedicated AMD Athlon 64 X2 4200+, 2 gigs of RAM, 2 x 300 GB SATA HDD, from Hetzner.de. This should provide us with enough power to survive the slashdot/digg-effect. Paleo (Olivier Bédard) will continue to be the main administrator, and, in other good news, we will continue to host a number of other KDE projects (Konversation, Akregator..) for free",1,12
html body text div table tbody tr td div div div span  ,"We will try to make the migration over the next few weeks as smooth as possible, by running the old server in parallel until everything is ready to go.",1,12
html body text div table tbody tr td div div div span  ,Posted by,1,12
html body text div table tbody tr td div div div a span  ,Mark Kretschmann,1,13
html body text div table tbody tr td div div div span  ,in,1,12
html body text div table tbody tr td div div div a span  ,markey,1,13
html body text div table tbody tr td div div div span  ,at,1,12
html body text div table tbody tr td div div div a span  ,04:16,1,13
html body text div table tbody tr td div div div span  ,|,0,12
html body text div table tbody tr td div div div a span  ,Comments (5),0,13
html body text div table tbody tr td div div div span  ,|,0,12
html body text div table tbody tr td div div div a span  ,Trackbacks (0),0,13
html body text div table tbody tr td div h3 span  ,"Thursday, December 7. 2006",1,11
html body text div table tbody tr td div h4 a span  ,muesli: Schnauze voll,1,12
html body text div table tbody tr td div div div span  ,Koennten Frauen bitte einfach mal ihre beschissene Fresse halten? Danke.,1,12
html body text div table tbody tr td div div div span  ,Posted by,1,12
html body text div table tbody tr td div div div span  ,in,1,12
html body text div table tbody tr td div div div a span  ,muesli,1,13
html body text div table tbody tr td div div div span  ,at,1,12
