tag,content,label,depth
html body text title span span  ,Scotsman.com Living - Books,0,6
html body text p strong span  ,Please note:,0,6
html body text p span  ,Your browser has been unable toload the stylesheet that accompanies this page. The page is still readable. [,0,5
html body text p a span  ,Accessibility statement,0,6
html body text p span  ,],0,5
html body text p span  ,[,0,5
html body text p a span  ,Skip to navigation,0,6
html body text p span  ,],0,5
html body text div div div form fieldset label span  ,Websites,0,10
html body text div div div form fieldset select option span  ,Scotsman.com websites,0,11
html body text div div div form fieldset select optgroup option span  ,News,0,12
html body text div div div form fieldset select optgroup option span  ,Sport,0,12
html body text div div div form fieldset select optgroup option span  ,Business,0,12
html body text div div div form fieldset select optgroup option span  ,The Scotsman,0,12
html body text div div div form fieldset select optgroup option span  ,Scotland on Sunday,0,12
html body text div div div form fieldset select optgroup option span  ,Edinburgh Evening News,0,12
html body text div div div form fieldset select optgroup option span  ,Dating,0,12
html body text div div div form fieldset select optgroup option span  ,Jobs,0,12
html body text div div div form fieldset select optgroup option span  ,Motors,0,12
html body text div div div form fieldset select optgroup option span  ,Property,0,12
html body text div div div form fieldset select optgroup option span  ,Business Finder,0,12
html body text div div div form fieldset select optgroup option span  ,Member Centre,0,12
html body text div div div form fieldset select optgroup option span  ,Web Feeds,0,12
html body text div div div form fieldset select optgroup option span  ,Media Pack,0,12
html body text div div div form fieldset select optgroup option span  ,Site Help,0,12
html body text div div div form fieldset select optgroup option span  ,Digital Archive 1817-1950,0,12
html body text div div div form fieldset select optgroup option span  ,Photo Gallery,0,12
html body text div div div form fieldset select optgroup option span  ,Reader Holidays,0,12
html body text div div div form fieldset select optgroup option span  ,Scotsman Calendar,0,12
html body text div div div form fieldset select optgroup option span  ,Money,0,12
html body text div div div form fieldset select optgroup option span  ,Fantasy Golf,0,12
html body text div div div form fieldset select optgroup option span  ,Haggis Hunt,0,12
html body text div div div form fieldset select optgroup option span  ,Edinburgh Festivals,0,12
html body text div div div form fieldset select optgroup option span  ,Heritage & Culture,0,12
