tag,content,label,depth
html body text title span span  ,IGN: Babylon 5: The Complete Fourth Season Review,0,6
html body text div div div a span  ,IGN.com,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,PC Games,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,PS2,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,PS3,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,PSP,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Xbox,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Xbox 360,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,GameCube,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Wii,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,DS,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,GBA,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Wireless,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,FilePlanet,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Cheats,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Movies,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,TV,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,DVD,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Music,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Comics,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Gear,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Sports,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Cars,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Babes,0,8
html body text div div form table tbody tr td span  ,Search:,0,11
html body text div div form table tbody tr td span  ,The Web,0,11
html body text div div form table tbody tr td span  ,IGN.com,0,11
html body text div div form table tbody tr td span  ,IGN DVD,0,11
html body text div div form table tbody tr td span span  ,Search,0,12
html body text div div div div strong a span  ,On Our Six,0,10
html body text div div div div span  ,Take a quick tour and browse today's big stories by clicking the images to the right:,0,8
html body text div div div div a span  ,Best 0f 2006,0,9
html body text div div div div a span  ,Lost Moments,0,9
html body text div div div div a span  ,See Silver Surfer!,0,9
html body text div div div div a span  ,Halo 3 Video Doc,0,9
html body text div div div div a span  ,Free Guides,0,9
html body text div div div div span  ,SECTIONS,0,8
html body text div div div div a span  ,� Best of 2006,0,9
html body text div div div div a span  ,� Year in Review,0,9
html body text div div div div a span  ,� DVDs,0,9
html body text div div div div a span  ,� Reviews,0,9
html body text div div div div a span  ,� Reader Reviews,0,9
html body text div div div div a span  ,� Previews,0,9
html body text div div div div a span  ,� Videos,0,9
html body text div div div div a span  ,� Features,0,9
html body text div div div div a span  ,� News,0,9
html body text div div div div a span  ,� Editors' Choice,0,9
html body text div div div div a span  ,� Release Dates,0,9
html body text div div div div a span  ,� Easter Eggs,0,9
html body text div div div div a span  ,� Mailbag,0,9
html body text div div div div a span  ,� Message Boards,0,9
html body text div div div div a span  ,� Compare Prices,0,9
html body text div div div div a span  ,� Download Movies,0,9
html body text div div div div span  ,CHANNELS,0,8
html body text div div div div a span  ,Insider Members,0,9
html body text div div div div a span  ,� Insider Channel,0,9
html body text div div div div a span  ,� Hi-Res Movies,0,9
html body text div div div div a span  ,� Strategy Guides,0,9
html body text div div div div span  ,�,0,8
html body text div div div div a span  ,Founders' Club,0,9
html body text div div div div a span  ,Games,0,9
html body text div div div div a span  ,� PC Games,0,9
html body text div div div div a span  ,� PlayStation 2,0,9
html body text div div div div a span  ,� PlayStation 3,0,9
html body text div div div div a span  ,� Sony PSP,0,9
html body text div div div div a span  ,� Xbox,0,9
