tag,content,label,depth
html body text title span span  ,Lancaster Data Entry Jobs on CareerBuilder.com,0,6
html body text div ul li div a span  ,Already Registered? Sign In >>,0,9
html body text div div div ul li a b span  ,Employers:,0,11
html body text div div div ul li ul li a span  ,Search Resumes,0,12
html body text div div div ul li ul li a span  ,Post Jobs,0,12
html body text div div div ul li ul li a span  ,Advice,0,12
html body text div div div ul li span strong span  ,Job Seekers:,0,11
html body text div div div ul li a span  ,Home,0,10
html body text div div div ul li a span  ,My CareerBuilder,0,10
html body text div div div ul li a span  ,Find Jobs,0,10
html body text div div div ul li a span  ,Job Recommendations,0,10
html body text div div div ul li a span  ,Post Resumes,0,10
html body text div div div ul li a span  ,Job Alerts,0,10
html body text div div div ul li a span  ,Advice & Resources,0,10
html body text div div div ul li ul li a span  ,Advice & Resources,0,12
html body text div div div ul li ul li a span  ,Career Resources,0,12
html body text div div div ul li ul li a span  ,Career Fairs,0,12
html body text div div div ul li ul li a span  ,Job Seeker Toolkit,0,12
html body text div div div ul li ul li a span  ,Career Advice,0,12
html body text div div div ul li ul li a span  ,CB Bookstore,0,12
html body text div div div ul li ul li a span  ,Salary Calculator,0,12
html body text div div span div table tbody tr td table tbody tr td p b span  ,Location:,0,18
html body text div div span div table tbody tr td table tbody tr td p a span  ,Admin & Clerical,0,18
html body text div div span div table tbody tr td table tbody tr td p span  ,:,0,17
html body text div div span div table tbody tr td table tbody tr td p a span  ,Data Entry,0,18
html body text div div span div table tbody tr td table tbody tr td p span  ,:,0,17
html body text div div span div table tbody tr td table tbody tr td p a span  ,Pennsylvania,0,18
html body text div div span div table tbody tr td table tbody tr td p span  ,:,0,17
html body text div div span div table tbody tr td table tbody tr td p a span  ,Lancaster,0,18
html body text div div span div table tbody tr td table tbody tr td p span  ,: Search Results,0,17
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Sign In,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div div div span  ,Email Address or Password is Invalid,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div div span  ,The feature you requested is only available to members. Please sign in to continue...,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div a span  ,New user? Register here,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div b span  ,Email Address:,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div b span  ,Password:,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div a span  ,Forgot Password?,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div label span  ,Automatically sign me in next time.,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div div a span  ,What's this?,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Sorry!,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div span  ,"You must be logged in to use this feature, but Login is currently unavailable while we perform necessary maintenance. Please try again later.",0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Authorizing...,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div span  ,Thanks for your patience - we'll be done shortly.,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Save Search,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div div span  ,Sign in Successful!,0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div div span  ,Name your search:,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div span  ,Select your Job Alert email frequency:,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option span  ,No Job Alert,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option span  ,Daily,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option span  ,Monday only,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option span  ,Tuesday only,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option span  ,Wednesday only,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option span  ,Thursday only,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option span  ,Friday only,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option span  ,Saturday only,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div div select option span  ,Sunday only,0,24
html body text div div span div table tbody tr td table tbody tr td div div div div div p span  ,Save Search - Alert!,0,22
html body text div div span div table tbody tr td table tbody tr td div div div div div div span span  ,"You have the maximum number of Saved Searches. Before you can save this new search, you need to delete one of your other searches.",0,23
html body text div div span div table tbody tr td table tbody tr td div div div div div div table thead tr th span  ,Your Searches,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table thead tr th span  ,Job Alert,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,ASP.NET,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,Tuesday,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td a span, Delete,0,27
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,ASP.NET,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,Tuesday,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td a span, Delete,0,27
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,ASP.NET,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,Tuesday,0,26
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td a span, Delete,0,27
html body text div div span div table tbody tr td table tbody tr td div div div div div div table tbody tr td span  ,ASP.NET,0,26
