tag,content,label,depth
html body text div div h1 a span  ,The Daily Ablution,1,8
html body text div div h2 span  ,"""Washing brains since 2003""",1,7
html body text div div div div center span  ,"Your host, Scott Burgess",0,9
html body text div div div div center span  ,(gscott_burgess - at - yahoo.co.uk),0,9
html body text div div div div a span  ,Syndicate this site (XML),0,9
html body text div div div h2 span  ,Recent Posts,0,8
html body text div div div div h2 span  ,Possibly Worth a Visit,0,9
html body text div div div div div ul li a span, Jay Manifold's A Voyage to Arcturus,0,12
html body text div div div div div ul li a span, Samizdata,0,12
html body text div div div div div ul li a span, ChicagoBoyz,0,12
html body text div div div div div ul li a span, OxBlog,0,12
html body text div div div div div ul li a span, Natalie Solent,0,12
html body text div div div div div ul li a span, Spleenville,0,12
html body text div div div div div ul li a span, Another Expat Yank,0,12
html body text div div div div div ul li a span, An Englishman's Castle,0,12
html body text div div div div div ul li a span, Blog de Polyscopique,0,12
html body text div div div div div ul li a span, Harry's Place,0,12
html body text div div div div div ul li a span, The Politburo Diktat,0,12
html body text div div div div div ul li a span, Peter Briffa,0,12
html body text div div div div div ul li a span, Rob Fisher,0,12
html body text div div div div div ul li a span, SemiSkimmed,0,12
html body text div div div div div ul li a span, Biased BBC,0,12
html body text div div div div div ul li a span, The England Project,0,12
html body text div div div div div ul li a span, VodkaPundit,0,12
html body text div div div div div ul li a span, Norm,0,12
html body text div div div div div ul li a span, Bad Hair Blog,0,12
html body text div div div div div ul li a span, Bad News Hughes,0,12
html body text div div div div div ul li a span, Socialism in an Age of Waiting,0,12
html body text div div div div div ul li a span, Laban Tall,0,12
html body text div div div div div ul li a span, Blognor Regis,0,12
html body text div div div div div ul li a span, Paul Craddick,0,12
html body text div div div div div ul li a span, Belmont Club,0,12
html body text div div div div div ul li a span, Belgravia Dispatch,0,12
html body text div div div div div ul li a span, Mick Hartley,0,12
html body text div div div div div ul li a span, Tim Worstall,0,12
html body text div div div div div ul li a span, Blithering Bunny,0,12
html body text div div div div div ul li a span, Protein Wisdom,0,12
html body text div div div div div ul li a span, No Pasaran,0,12
html body text div div div div div ul li a span, Black Triangle,0,12
html body text div div div div div ul li a span, Dutch Report,0,12
html body text div div div div div ul li a span, Clive Davis,0,12
html body text div div div div div ul li a span, Yet Another Expat Yank,0,12
html body text div div div div div ul li a span, Tim Newman,0,12
html body text div div div div div ul li a span, Shot By Both Sides,0,12
html body text div div div div div ul li a span, Kasparsohn,0,12
html body text div div div div div ul li a span, Miz Lee's Recipes,0,12
html body text div div div div div ul li a span, Adloyada,0,12
html body text div div div div div ul li a span, PooterGeek,0,12
html body text div div div h2 a span  ,Archives,0,9
html body text div div div ul li a span  ,September 2006,0,10
html body text div div div ul li a span  ,August 2006,0,10
html body text div div div ul li a span  ,July 2006,0,10
html body text div div div ul li a span  ,June 2006,0,10
html body text div div div ul li a span  ,May 2006,0,10
html body text div div div ul li a span  ,April 2006,0,10
html body text div div div ul li a span  ,March 2006,0,10
html body text div div div ul li a span  ,February 2006,0,10
html body text div div div ul li a span  ,January 2006,0,10
html body text div div div ul li a span  ,December 2005,0,10
html body text div div div ul li a span  ,November 2005,0,10
html body text div div div ul li a span  ,October 2005,0,10
html body text div div div ul li a span  ,September 2005,0,10
html body text div div div ul li a span  ,August 2005,0,10
html body text div div div ul li a span  ,July 2005,0,10
html body text div div div ul li a span  ,June 2005,0,10
html body text div div div ul li a span  ,May 2005,0,10
html body text div div div ul li a span  ,April 2005,0,10
html body text div div div ul li a span  ,March 2005,0,10
html body text div div div ul li a span  ,February 2005,0,10
html body text div div div ul li a span  ,January 2005,0,10
html body text div div div ul li a span  ,December 2004,0,10
html body text div div div ul li a span  ,November 2004,0,10
html body text div div div ul li a span  ,October 2004,0,10
html body text div div div p a span  ,"« Guardian Googlers Incompetent, Independent Inaccurate - But BBC Exec Excels",0,9
html body text div div div p span  ,|,0,8
html body text div div div p a span  ,Main,0,9
html body text div div div p span  ,|,0,8
html body text div div div p a span  ,"Het spijt me, maar ... »",0,9
html body text div div div h2 span  ,"November 23, 2004",0,8
html body text div div div h3 span  ,Pelling Pounds Pedant into Submission,1,8
html body text div div div p span  ,"I am aware that I sound pedantic at times, and I do apologise for that (while I'm at it, I'll also apologise for my use of British spelling, which I've adopted mainly to annoy two specific readers, who know who they are). In my defence, I can only point to a constitutional inablility to resist commenting on the mistakes, inaccuracy and poor writing that I see almost daily in the press.",1,8
html body text div div div p span  ,Take the work of,1,8
html body text div div div p strong span  ,Rowan Pelling,1,9
html body text div div div p span  ,", for example. She's apparently quite well known over here, though I had never heard of her until I recently started reading the",1,8
html body text div div div p em span  ,Independent,1,9
html body text div div div p span  ,"(because I'm lazy, and there's so much easy grist in its pages).",1,8
html body text div div div p span  ,Since I've first become aware of her - through noting with amusement her,1,8
html body text div div div p a span  ,"ignorant misuse of the word ""gainsay""",1,9
html body text div div div p span  ,- I've learned that she is in fact past editor of something called the,1,8
html body text div div div p em span  ,Erotic Review,1,9
html body text div div div p span  ,", which purports to bring erotic writing to the intelligentsia. More recently, she's been pressed into service as a judge of the prestigious Booker Prize for literature, as she",1,8
html body text div div div p a span  ,repeatedly,1,9
html body text div div div p a span  ,reminded,1,9
html body text div div div p a span  ,us,1,9
html body text div div div p span  ,this summer.,1,8
html body text div div div p span  ,"Incidentally, the first of those last three links is almost worth the Â£1 it costs to access. In it, Pelling complains of suffering from """,1,8
html body text div div div p em span  ,judges',1,9
html body text div div div p span  ,"tristesse"" - a depression, tinged with guilt, that afflicts literary prize givers after they make an award. In Rowan's case, the",1,8
html body text div div div p em span  ,tristesse,1,9
html body text div div div p span  ,"was particularly bad, since she was the very, very most important judge of all - the ""Florida"" of judges, as she put it (referring to that state's role in the 2000 US elections).",1,8
html body text div div div p span  ,"I admit to wondering what she was going to write about once the Booker had been awarded, given the frequency with which she addressed that topic (and, more importantly, her role as judge). In fact, I was afraid that the",1,8
html body text div div div p em span  ,tristesse,1,9
html body text div div div p span  ,would weigh so heavily upon her that she'd be forced to give up writing entirely.,1,8
html body text div div div p span  ,Thankfully I needn't have worried - she reappears in the pages of yesterday's,1,8
html body text div div div p em span  ,Evening Standard,1,9
html body text div div div p span  ,", having secured a job reviewing",1,8
html body text div div div p em span  ,Love for Sale: A Global History of Prostitution,1,9
html body text div div div p span  ,". The post-Booker Pelling has lost none of her punch, and she mercilessly hits the reader with one shot after another.",1,8
html body text div div div p span  ,"Wasting no time, she lets us have it right from the opening bell, with a couple of glancing jabs:",1,8
html body text div div div blockquote p span  ,"""",1,9
html body text div div div blockquote p em span  ,Legend has it that the Innuits have several hundred words for snow,1,10
html body text div div div blockquote p span  ,".""",1,9
html body text div div div p span  ,"Since she at least says """,1,8
html body text div div div p em span  ,legend has it,1,9
html body text div div div p span  ,","" the opening combination isn't terribly painful - though including as it does the jarring variant spelling """,1,8
html body text div div div p em span  ,"Innuits,",1,9
html body text div div div p span  ,""" it does impart a bit of a sting.",1,8
html body text div div div p span  ,But the opening jabs soften us up for this:,1,8
