tag,content,label,depth
html body text title span span  ,"Dark Age of Camelot News, Trailers, Screenshots, Previews, Reviews, Guides -- Dark Age of Camelot: Labyrinth of the Minotaur Vault",0,6
html body text div div div a span  ,IGN.com,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,PC Games,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,PS2,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,PS3,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,PSP,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Xbox,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Xbox 360,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,GameCube,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Wii,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,DS,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,GBA,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Wireless,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,FilePlanet,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Cheats,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Movies,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,TV,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,DVD,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Music,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Comics,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Gear,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Sports,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Cars,0,8
html body text div div div span  ,|,0,7
html body text div div div a span  ,Babes,0,8
html body text table tbody tr td p b a span  ,Login,0,11
html body text table tbody tr td p b span  ,|,0,10
html body text table tbody tr td p b a span  ,Register,0,11
html body text table tbody tr td a span span  ,Dark Age of Camelot Vault,0,10
html body text table tbody tr td a span  ,Front Page,0,9
html body text table tbody tr td a span  ,News Archive,0,9
html body text table tbody tr td a span  ,- Submit News,0,9
html body text table tbody tr td a span  ,- RSS News Feeds,0,9
html body text table tbody tr td a span  ,Contacts & Submissions,0,9
html body text table tbody tr td a span  ,Download Full Games,0,9
html body text table tbody tr td a b span  ,Apply for Hosting,0,10
html body text table tbody tr td span span  ,Community,0,9
html body text table tbody tr td a span  ,Main Boards,0,9
html body text table tbody tr td a span  ,Class Boards,0,9
html body text table tbody tr td a span  ,Server Boards,0,9
html body text table tbody tr td a span  ,Community Boards,0,9
html body text table tbody tr td span span  ,Camelot Guides,0,9
html body text table tbody tr td a span  ,Race Info,0,9
html body text table tbody tr td a span  ,Class Info,0,9
html body text table tbody tr td a span  ,Kallisti Maps,0,9
html body text table tbody tr td a span  ,Class Guides,0,9
html body text table tbody tr td a span  ,Dynamic Skills List,0,9
