tag,content,label,depth
html body div  ,­,0,3
html body div div div div div header div div ul li a span  ,0,0,14
html body div div div div div header div div ul li a span  ,menu,0,14
html body div div div div div header div nav div div div div span span  ,更多活動,0,16
html body div div div div div header div nav div div div div span span  ,離開,0,16
html body div div div div div header div nav div ul li a  ,關於我們,0,14
html body div div div div div header div nav div ul li a  ,嚮導介紹,0,14
html body div div div div div header div nav div ul li a  ,最新活動,0,14
html body div div div div div header div nav div ul li ul li a  ,一月活動,0,16
html body div div div div div header div nav div ul li ul li ul li a  ,2022/01/18-01/20 WFR野外第一線反應人員-複訓課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,2022/01/22-01/29 WFR 八天野外急救訓練-戶外從業人員必備,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,01/21-01/24 親子獵人生活初體驗課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,01/26-01/29 親子獵人生活初體驗課程,1,18
html body div div div div div header div nav div ul li ul li a  ,七月活動,1,16
html body div div div div div header div nav div ul li ul li a  ,二月活動,1,16
html body div div div div div header div nav div ul li ul li ul li a  ,2022/02/05-02/09 困難地形暨雪地攀登訓練課程-自揹自煮,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,2022/02/19-02/20 WFA兩天初階野外急救訓練(北部場)<<已額滿>>,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,<<台東林管處系列課程>>2022/02/18-21嘉明湖國家步道負責任登山教育活動,1,18
html body div div div div div header div nav div ul li ul li a  ,八月活動,1,16
html body div div div div div header div nav div ul li ul li a  ,三月活動,1,16
html body div div div div div header div nav div ul li ul li ul li a  ,2022/03/04-03/07 WAFA野外進階急救訓練(北部場)<<已額滿>>,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,<<台東林管處系列課程>>2022/03/11-14嘉明湖國家步道負責任登山教育活動,1,18
html body div div div div div header div nav div ul li ul li a  ,九月活動,1,16
html body div div div div div header div nav div ul li ul li a  ,四月活動,1,16
html body div div div div div header div nav div ul li ul li ul li a  ,2022/04/09-04/10 WFA兩天初階野外急救訓練(北部場),1,18
html body div div div div div header div nav div ul li ul li a  ,十月活動,1,16
html body div div div div div header div nav div ul li ul li a  ,五月活動,1,16
html body div div div div div header div nav div ul li ul li a  ,十一月活動,1,16
html body div div div div div header div nav div ul li ul li a  ,六月活動,1,16
html body div div div div div header div nav div ul li ul li ul li a  ,2022/6/17-6/20Bridge野外急救橋接急救訓練(台北場),1,18
html body div div div div div header div nav div ul li ul li ul li a  ,2022/06/24-06/27 WAFA野外進階急救訓練(北部場),1,18
html body div div div div div header div nav div ul li ul li a  ,十二月活動,1,16
html body div div div div div header div nav div ul li ul li ul li a  ,12/16-12/19Bridge野外急救橋接急救訓練,1,18
html body div div div div div header div nav div ul li a  ,元素介紹,1,14
html body div div div div div header div nav div ul li ul li a  ,A 基礎課程,1,16
html body div div div div div header div nav div ul li ul li ul li a  ,LNT-trainer種子教師,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,極輕快登山課程(四天),1,18
html body div div div div div header div nav div ul li ul li ul li a  ,地圖定位與野外維生,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,基礎登山/女性登山,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,初級野外急救WFA,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,獵人生活體驗,1,18
html body div div div div div header div nav div ul li ul li a  ,B 進階課程,1,16
html body div div div div div header div nav div ul li ul li ul li a  ,雪訓課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,高山長天數溯溪課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,極輕快登山課程(八天),1,18
html body div div div div div header div nav div ul li ul li ul li a  ,WAFA野外進階急救訓練(四天),1,18
html body div div div div div header div nav div ul li ul li ul li a  ,WFR野外急救-戶外從事人員必備(八天),1,18
html body div div div div div header div nav div ul li ul li ul li a  ,追蹤課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,獨攀課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,進階攀岩課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,困難地形通過與渡溪課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,基礎攀岩課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,探勘課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,基礎攀冰,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,Bridge野外急救橋接急救訓練,1,18
html body div div div div div header div nav div ul li ul li a  ,C 選修課程,1,16
html body div div div div div header div nav div ul li ul li ul li a  ,植物課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,野菜課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,獵人親子課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,高山攝影課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,星象課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,山區搜索管理與第一線反應人員,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,山區繩索救援-第一級課程,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,山區繩索救援-第二級課程,1,18
html body div div div div div header div nav div ul li ul li a  ,D 獵人課程,1,16
html body div div div div div header div nav div ul li ul li ul li a  ,獵人生活體驗,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,獵人親子課程,1,18
html body div div div div div header div nav div ul li a  ,熱賣商品,1,14
html body div div div div div header div nav div ul li ul li a  ,刀具,1,16
html body div div div div div header div nav div ul li ul li ul li a  ,掃刀,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,米亞桑特製山刀(10-13 cm)小把,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,米亞桑特製山刀(24-26 cm)右手中把,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,米亞桑特製山刀(30-33 cm)右手大把,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,米亞桑特製山刀(30-33 cm)左手大把,1,18
html body div div div div div header div nav div ul li ul li a  ,書籍/手冊,1,16
html body div div div div div header div nav div ul li ul li ul li a  ,(2022-01-01早上0900開始販售)繩索救援技術手冊中文版(繁體),1,18
html body div div div div div header div nav div ul li ul li ul li a  ,搜索事件即時手冊 ─ 迷途者搜索專用,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,SoapNote筆記本-傷患紀錄本,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,野外急救與救援防水手冊(繁體中文),1,18
html body div div div div div header div nav div ul li ul li a  ,其他,1,16
html body div div div div div header div nav div ul li ul li ul li a  ,米亞桑維生包,1,18
html body div div div div div header div nav div ul li ul li ul li a  ,6個裝-維生大塑膠袋（背包打包專用）,1,18
html body div div div div div header div nav div ul li a  ,會員帳戶,1,14
html body div div div div div div div div div div div div p a  ,« 所有 活動,1,16
html body div div div div div div div div div div div div h1  ,2022/01/18-01/20 WFR野外第一線反應人員-複訓課程,1,15
html body div div div div div div div div div div div div div h2  ,2022/01/18-01/20,1,16
html body div div div div div div div div div div div div div span  ,"$12,000",1,16
html body div div div div div div div div div div div div div h3  ,活動 Navigation,1,16
html body div div div div div div div div div div div div div ul li a span  ,«,1,19
html body div div div div div div div div div div div div div ul li a  ,2022/12/09-12/12Bridge野外急救橋接急救訓練(台北場),1,18
html body div div div div div div div div div div div div div ul li a  ,01/21-01/24 親子獵人生活初體驗課程,1,18
html body div div div div div div div div div div div div div ul li a span  ,»,1,19
html body div div div div div div div div div div div div div div h3  ,課程簡介,1,17
html body div div div div div div div div div div div div div div p  ,提供過去接受72小時WFR野外第一線反應人員的訓練之學員複訓，通過課程者，授以 WMA 之 WFR 認證，有效期限三年。但,1,17
html body div div div div div div div div div div div div div div p strong  ,不是所有學員都能通過課程，取得認證,1,18
html body div div div div div div div div div div div div div div p  ,。，如果您擁有其他單位或相同等級的資格，請先讓我們知道，確認是否可以以這次的課程協助複訓。,1,17
html body div div div div div div div div div div div div div div h3 strong  ,辦理單位,1,18
html body div div div div div div div div div div div div div div p span  ,主辦單位─社團法人台灣野外地區緊急救護協會(TWMA)、國際野外醫療協會台灣區代表(WMAI TW),1,18
html body div div div div div div div div div div div div div div p span  ,合辦單位─米亞桑戶外中心,1,18
html body div div div div div div div div div div div div div div h3  ,WFR複訓（24小時）課程內容,1,17
html body div div div div div div div div div div div div div div p  ,第一天 8小時,1,17
html body div div div div div div div div div div div div div div ul li  ,報到/課程介紹、複習資料的發送、傷患評估系統、基本生命支持術（包含CPR）、循環系統介紹、呼吸系統介紹、神經系統的介紹、傷患搬運與脫出、PAS室外演練。,1,18
html body div div div div div div div div div div div div div div p  ,第二天 8小時,1,17
html body div div div div div div div div div div div div div div ul li  ,肌肉骨骼系統、脫臼復位、脊椎的管理、外傷與傷燙傷、PAS演練、夾板固定、脊椎的檢查。,1,18
html body div div div div div div div div div div div div div div p  ,第三天 8小時,1,17
html body div div div div div div div div div div div div div div ul li  ,過敏與全身性過敏反應、環境醫學、PAS演練、情境演練、測驗與考試。,1,18
html body div div div div div div div div div div div div div div h3 strong  ,複訓課程,1,18
html body div div div div div div div div div div div div div div p  ,活動日期：2022 年 01 月 18 日（二）- 2022 年 01 月 20（四）,1,17
html body div div div div div div div div div div div div div div h3  ,報名截止日：額滿為止,1,17
