tag,content,label,depth
html body div p  ,loading...,0,4
html body header section h1 a  ,非池中藝術網,0,6
html body header section ul li a  ,藝術新聞,0,7
html body header section ul li ul li a  ,全部新聞,0,9
html body header section ul li ul li a  ,焦點新聞,0,9
html body header section ul li ul li a  ,焦點人物,0,9
html body header section ul li ul li a  ,國際新聞,0,9
html body header section ul li ul li a  ,藝文跨界,0,9
html body header section ul li ul li a  ,藝術評論,0,9
html body header section ul li ul li a  ,藝術產業,0,9
html body header section ul li ul li a  ,專題企畫,0,9
html body header section ul li ul li a  ,圖輯報導,0,9
html body header section ul li a  ,展覽活動,0,7
html body header section ul li ul li a  ,展覽活動,0,9
html body header section ul li ul li a  ,徵件補助,0,9
html body header section ul li a  ,專題報導,0,7
html body header section ul li a  ,藝術圖書館,0,7
html body header section ul li ul li a  ,藝術史,0,9
html body header section ul li ul li a  ,藝術家,0,9
html body header section ul li a  ,藝文影音,0,7
html body header section ul li a  ,藝術聚點,0,7
html body header section ul li ul li a  ,畫廊總覽,0,9
html body header section ul li ul li a  ,藝文單位,0,9
html body header section ul li ul li a  ,藝術家,0,9
html body header section ul li ul li a  ,藝術品,0,9
html body header section ul li a  ,線上藝廊,0,7
html body header section ul li ul li a  ,登入,0,9
html body header section ul li ul li a  ,註冊,0,9
html body header section ul li ul li a  ,單位管理後台,0,9
html body header section ul li a div span  ,0,0,9
html body header section ul li a div q  ,cart,0,9
html body header section ul li ul li h6  ,your bag is empty,0,9
html body header section ul li ul li a  ,探索藝術品,0,9
html body header section ul li a  ,藝術新聞,0,7
html body header section ul li ul li a  ,全部新聞,0,9
html body header section ul li ul li a  ,焦點新聞,0,9
html body header section ul li ul li a  ,焦點人物,0,9
html body header section ul li ul li a  ,國際新聞,0,9
html body header section ul li ul li a  ,藝文跨界,0,9
html body header section ul li ul li a  ,藝術評論,0,9
html body header section ul li ul li a  ,藝術產業,0,9
html body header section ul li ul li a  ,專題企畫,0,9
html body header section ul li ul li a  ,圖輯報導,0,9
html body header section ul li a  ,展覽活動,0,7
html body header section ul li ul li a  ,展覽活動,0,9
html body header section ul li ul li a  ,徵件補助,0,9
html body header section ul li a  ,專題報導,0,7
html body header section ul li a  ,藝術圖書館,0,7
html body header section ul li ul li a  ,藝術史,0,9
html body header section ul li ul li a  ,藝術家,0,9
html body header section ul li a  ,藝文影音,0,7
html body header section ul li a  ,藝術聚點,0,7
html body header section ul li ul li a  ,畫廊總覽,0,9
html body header section ul li ul li a  ,藝文單位,0,9
html body header section ul li ul li a  ,藝術家,0,9
html body header section ul li ul li a  ,藝術品,0,9
html body header section ul li a  ,線上藝廊,0,7
html body header section ul li a  ,畫廊常見問題,0,7
html body header section ul li a  ,購物須知,0,7
html body header section ul li a  ,服務條款,0,7
html body header section ul li a  ,廣告方案諮詢,0,7
html body header section ul li a  ,免費展訊刊登,0,7
html body header section ul li a  ,電子報訂閱,0,7
html body article section div figure a h3  ,文心藝所,0,8
html body article section div h1  ,【安 維羅尼卡 詹森斯個展】,1,6
html body article section div ul li h5  ,展期,1,8
html body article section div ul li p  ,日期：2021-12-18 ~ 2022-03-20,1,8
html body article section div ul li h5  ,地點,1,8
html body article section div ul li p  ,台北市內湖區民權東路六段 180 巷 10 弄 6 號,1,8
html body article section div ul li h5  ,參展藝術家,1,8
html body article section div ul li p  ,安·維羅尼卡·詹森斯,1,8
html body article section div div p  ,「我對於會消失的東西很感興趣，但不是為了捕捉它，相反地，是為了試驗那些無法被抓住的東西。」- 安．維羅尼卡．詹森斯,1,7
html body article section div div p  ,Ann Veronica Janssens安．維羅尼卡．詹森斯1956年出生於英國，現居比利時布魯塞爾。安著迷於感知經驗的探索，使用各式的科學媒材發展實驗性作品，例如玻璃、光線、投影、聲音、液體和人造霧等等。,1,7
html body article section div div p  ,"本次展出安著名的色彩霧氣、玻璃以及窗簾系列作品。在1997年時安就以霧氣作為創作的媒材，她將大型的白色空間注入濃密的白色霧氣，這些霧氣改變了空間感，讓角度變得模糊、地板、牆壁和天花板變得難以區分。安在形容霧氣的時候提到：「凝視霧氣是一種具有對比效果的體驗。它似乎消除了所有障礙，實質性，特定條件下的阻力，同時似乎賦予了光線實質性和觸感。」安用有形的方式呈現光與顏色，色彩處於懸浮粒子的狀態滲透到薄霧之中。本次展出的《Green, Yellow and Pink》是2017年的創作，作品邀請觀者迷失在綠色、黃色及粉紅色的霧氣中，感知邊界處於模糊化的狀態，將注意力集中在感官上，尋找前進的方向、探索光與色彩的變化，挑戰別於一般的觀看體驗。",1,7
html body article section div div p  ,展間中的兩件玻璃作品《Bright Pink ＆ Yellow》和《CL9BK》，為安的Gaufrettes系列，玻璃表面的紋路以及色彩的深淺狀態，在不同角度觀看的時候顏色都會不斷漸變，震盪視覺的感知。光線的微小變化也是安細膩的表現手法之一。安構建了作品的個性化體驗，同時通過身體運動重新塑造了觀眾的參與感。,1,7
html body article section div div p  ,文心藝術基金會本年度展出三位女性藝術家作品，以探究身體為主題，第一檔Miriam Cahn以繪畫形式探討肉身與世界的關係，第二檔Suki Seokyeong Kang，跳脫了既定繪畫的模式，將身體的姿態轉化為裝置，介入空間達到平衡的狀態。本次展覽則以沈浸式的裝置媒材，讓觀眾親自走入作品之中，打開身體與心靈的感知，浸滲至光與色彩之間。不斷改變的觀賞過程也是本次重點之一，每個觀者都會在在不同的時間點、不同的角度找到屬於自己的獨特感受。,1,7
html body article section div div p  ,在本年度的計畫中，文心期望來訪者可觀察到女性藝術家關注的主題、多樣性的特殊媒材以及細膩的視覺呈現，以女性的角度觀察世界不同的面貌。,1,7
html body article section div div p  ,安的作品曾在巴黎橘園美術館(Musée de l＆#039;Orangerie)、南倫敦畫廊(South London Gallery)、龐畢度藝術中心梅斯分館(Centre Pompidou Metz)、美國納榭雕塑中心(Nasher Sculpture Center)、路易斯安那現代美術館(Louisiana Museum of Modern Art)、瑞士伯爾尼美術館(Kunsthalle Bern)、柏林新國家美術館(Neue Nationalgalerie)、荷蘭德邦美術館(De Pont Museum)等大型美術館展出過，並參與多個大型雙年展，例如，聖彼得堡宣言雙年展(Manifesta)、雪梨雙年展(Biennale of Sydney)、伊斯坦堡雙年展(Istanbul Biennial)及聖保羅雙年展(Sao Paulo Art Biennial)，並在1999年代表比利時參加第48屆威尼斯雙年展(Venice Biennale)，其作品也被多個國際知名機構所收購。,1,7
html body article section div div p  ,________________________________________,1,7
html body article section div div p  ,【展覽資訊】,1,7
html body article section div div p  ,"Ann Veronica Janssens : Green Yellow, and Pink",1,7
html body article section div div p  ,日期 | 2021.12.18 – 2022.03.20 10:30-18:30,1,7
html body article section div div p  ,地點 | 文心藝所 Winsing Art Place（台北市內湖區民權東路六段 180 巷 10 弄 6 號）,1,7
html body article section div div p  ,【本展覽採網路預約制】,1,7
html body article section div div p  ,https://winsingartplace.booknow.com.tw,1,7
