tag,content,label,depth
html body div div div hgroup h2  ,WHAT'S NEW,0,7
html body div div div hgroup h2  ,最新消息,0,7
html body div div div div nav ul li a  ,全部,0,10
html body div div div div div div em  ,Dec,0,9
html body div div div div div div span  ,3,0,9
html body div div div div div div hgroup h3  ,2021 MOT XMAS：Magic Of Tomorrow,1,10
html body div div div div div div hgroup h3  ,a better ______ for a better tomorrow.,1,10
html body div div div div ul li a span  ,Facebook,1,10
html body div div div div ul li a span  ,活動網頁 Click in,1,10
html body div div div div  ,"				【2021 MOT XMAS：Magic Of Tomorrow】",1,6
html body div div div div  ,齊心奮戰的這一年，我們宛如住在各自的水晶球裡，也重新面對人與人相處的新模式。終於迎來今年最後一場節慶時分，明日聚落以各具特色的水晶球，呈現充滿未知的「Magic Of Tomorrow」，展演出更多不一樣的美好明天。,1,6
html body div div div div  ,活動期間推出各項設計商品推薦，以及期間限定的聖誕套餐、暖心飲品及季節花禮，打造歲末佳節的儀式感。,1,6
html body div div div div  ,【 2021 XMAS：Magic Of Tomorrow 】,1,6
html body div div div div  ,活動日期：即日起－12.26,1,6
html body div div div div  ,參與品牌：明日選品、明日花坊、明日咖啡、Domani 義式餐廳、北歐櫥窗,1,6
html body div div div div  ,＊活動期間，凡至門市消費，即可獲得幸運小禮。(數量有限，贈完為止),1,6
html body div div div div div  ,2021 XMAS：Magic Of Tomorrow－明日選品,0,7
html body div div div div div  ,2021 XMAS：Magic Of Tomorrow－明日花坊,0,7
html body div div div div div  ,2021 XMAS：Magic Of Tomorrow：明日咖啡,0,7
html body div div div div div  ,2021 XMAS：Magic Of Tomorrow：Domani 義式餐廳,0,7
html body div div div div div  ,2021 XMAS：Magic Of Tomorrow：北歐櫥窗,0,7
html body footer ul li a  ,最新消息,0,6
html body footer ul li a  ,創藝策展,0,6
html body footer ul li a  ,關於我們,0,6
html body footer ul li a  ,媒體專區,0,6
html body footer ul li a  ,相關連結,0,6
html body footer ul li a  ,營業資訊,0,6
html body footer span  ,COPYRIGHT © 2021,0,4
html body footer span em  ,MOT ALL RIGHTS RESERVED.,0,5
html body header div hgroup h1 a  ,MOT 明日聚落,0,7
html body header div hgroup h2 a  ,台北,0,7
html body header div div h1 a  ,MOT 明日聚落,0,7
html body header div div nav ul li a  ,台北,0,9
html body header div div nav ul li ul li ul li a  ,明日選品 MOT SELECT,0,13
html body header div div nav ul li ul li ul li a  ,明日家居 MOT CASA,0,13
html body header div div nav ul li ul li ul li a  ,明日花坊 MOT FLOWER,0,13
html body header div div nav ul li ul li ul li a  ,北歐櫥窗 NORDIC,0,13
html body header div div nav ul li ul li ul li a  ,明日咖啡 MOT CAFÉ,0,13
html body header div div nav ul li ul li ul li a  ,DOMANI 義式餐廳,0,13
html body header div div nav ul li ul li ul li a  ,二階 NIKAI,0,13
html body header div div nav ul li ul li ul li a  ,Slice 切片,0,13
html body header div div nav ul li ul li ul li a  ,明日創藝 MOT ARTS,0,13
html body header div div nav ul li a  ,台中,0,9
html body header div ul li form div  ,搜尋結果無相關品牌，請重新輸入,0,8
html body header div ul li a  ,MOT CLUB,0,7
html body header div ul li ul li a  ,Facebook,0,9
html body header div ul li ul li a  ,YouTube,0,9
html body header div ul li ul li a  ,Instagram,0,9
html body header div div div div a div h6  ,訂閱明日聚落電子報,0,10
html body header div div div div a div p  ,掌握明日聚落最新熱門動態！,0,10
html body header div div div div a div span  ,立即訂閱,0,10
