tag,content,label,depth
html body div header div div div div span span  ,検索,0,10
html body div header div div div div span span  ,設定,0,10
html body div nav  ,			﻿,0,4
html body div nav nav div div div ul li a  ,新型コロナ,0,11
html body div nav nav div div div ul li a  ,東京,0,11
html body div nav nav div div div ul li div ul li a  ,東京ニュース,0,14
html body div nav nav div div div ul li div ul li a  ,TOKYO発,0,14
html body div nav nav div div div ul li div ul li a  ,お出かけ情報,0,14
html body div nav nav div div div ul li div ul li a  ,東京新聞ほっとWeb,0,14
html body div nav nav div div div ul li a  ,首都圏,0,11
html body div nav nav div div div ul li div ul li a  ,神奈川,0,14
html body div nav nav div div div ul li div ul li a  ,千葉,0,14
html body div nav nav div div div ul li div ul li a  ,埼玉,0,14
html body div nav nav div div div ul li div ul li a  ,茨城,0,14
html body div nav nav div div div ul li div ul li a  ,栃木,0,14
html body div nav nav div div div ul li div ul li a  ,群馬,0,14
html body div nav nav div div div ul li div ul li a  ,静岡,0,14
html body div nav nav div div div ul li a  ,社会,0,11
html body div nav nav div div div ul li a  ,政治,0,11
html body div nav nav div div div ul li a  ,経済,0,11
html body div nav nav div div div ul li a  ,国際,0,11
html body div nav nav div div div ul li a  ,スポーツ,0,11
html body div nav nav div div div ul li div ul li a  ,みんなのスポーツ,0,14
html body div nav nav div div div ul li div ul li a  ,東京五輪,0,14
html body div nav nav div div div ul li a  ,ライフ,0,11
html body div nav nav div div div ul li div ul li a  ,子育て「東京すくすく」,0,14
html body div nav nav div div div ul li div ul li a  ,シニア・介護,0,14
html body div nav nav div div div ul li div ul li a  ,健康,0,14
html body div nav nav div div div ul li div ul li a  ,ライフスタイル,0,14
html body div nav nav div div div ul li div ul li a  ,教育,0,14
html body div nav nav div div div ul li a  ,文化･芸能,0,11
html body div nav nav div div div ul li div ul li a  ,文化,0,14
html body div nav nav div div div ul li div ul li a  ,芸能,0,14
html body div nav nav div div div ul li div ul li a  ,伝統芸能,0,14
html body div nav nav div div div ul li div ul li a  ,囲碁･将棋,0,14
html body div nav nav div div div ul li div ul li a  ,本,0,14
html body div nav nav div div div ul li a  ,社説･コラム,0,11
html body div nav nav div div div ul li div ul li a  ,社説,0,14
html body div nav nav div div div ul li div ul li a  ,筆洗,0,14
html body div nav nav div div div ul li div ul li a  ,私説･論説室から,0,14
html body div nav nav div div div ul li div ul li a  ,記者たちの胸ポケット,0,14
html body div nav nav div div div ul li a  ,イベント,0,11
html body div nav nav div div div ul li div ul li a  ,美術,0,14
html body div nav nav div div div ul li div ul li a  ,舞踊･芸能,0,14
html body div nav nav div div div ul li div ul li a  ,スポーツ,0,14
html body div nav nav div div div ul li div ul li a  ,教養･趣味,0,14
html body div div main div div div div div ul li a  ,国際,0,13
html body div div main div div div div div h1  ,					中国でＨ＆Ｍ、ナイキの不買広がる ウイグルの人権問題絡みで 中国当局は運動を評価					,1,11
html body div div main div div div div div span  ,2021年3月25日 21時34分,1,11
html body div div main div div div div div div p  ,２５日、北京市中心部で、ネット上で不買運動が呼び掛けられた「Ｈ＆Ｍ」の販売店＝坪井千隼撮影,1,12
html body div div main div div div div  ,			 【北京＝坪井千隼】中国・新疆ウイグル自治区の人権問題を巡り、スウェーデン衣料品大手「Ｈ＆Ｍ」の不買運動が中国で広がっている。中国メディアは相次いで、新疆の綿花を製品に使用しないと公表したＨ＆Ｍを批判。ネット通販サイトでは同社の商品検索ができなくなっている。		,1,9
html body div div main div div div div  ,			 Ｈ＆Ｍは昨年９月、人権問題を理由に新疆に工場がある中国企業と取引しないと発表。欧州連合（ＥＵ）が今月２２日、ウイグル問題で対中制裁に踏み切ったことで、過去の発表が蒸し返された形だ。		,1,9
html body div div main div div div div  ,			 中国共産党の青年組織、共産主義青年団（共青団）は２４日、会員制交流サイト（ＳＮＳ）で「デマをでっち上げて新疆の綿花を拒否しておきながら、中国で金を稼ぐのか」と非難。ネット通販大手「アリババ集団」などのサイトでは、２５日午後の段階でＨ＆Ｍの商品検索ができない状態だ。		,1,9
html body div div main div div div div  ,			 ネット上では「中国から出て行け」「２度と買わない」などと不買を呼び掛ける声が強まった。ウイグルの強制労働問題に懸念を示した米スポーツ用品大手ナイキに対しても、不買の声が高まっている。		,1,9
