tag,content,label,depth
html body div h1  ,バイデン氏、再選出馬に意欲を表明 東シナ海を「北シナ海」と言い間違えも - 産経ニュース,0,4
html body div ul li a  ,このページのメインコンテンツへジャンプ,0,6
html body div ul li a  ,速報ニュース一覧へジャンプ,0,6
html body div ul li a  ,メニュー一覧へジャンプ,0,6
html body div header div a  ,THE SANKEI NEWS,0,6
html body div header div div div nav h2  ,メインカテゴリナビゲーション,0,9
html body div header div div div nav ul li a  ,トップ,0,11
html body div header div div div nav ul li a  ,速報,0,11
html body div header div div div nav ul li a  ,社会,0,11
html body div header div div div nav ul li a  ,政治,0,11
html body div header div div div nav ul li a  ,国際,0,11
html body div header div div div nav ul li a  ,経済,0,11
html body div header div div div nav ul li a  ,スポーツ,0,11
html body div header div div div nav ul li a  ,エンタメ,0,11
html body div header div div div nav ul li a  ,ライフ,0,11
html body div header div div div nav ul li a  ,もっと,0,11
html body div header div div div nav ul li a span  ,ナビゲーションを読む,0,12
html body div header div div div div ul li a  ,中国・台湾,0,11
html body div header div div div div ul li a  ,朝鮮半島,0,11
html body div header div div div div ul li a  ,アジア,0,11
html body div header div div div div ul li a  ,米州,0,11
html body div header div div div div ul li a  ,欧州・ロシア,0,11
html body div header div div div div ul li a  ,中東・アフリカ,0,11
html body div header div div div div ul li a  ,国際問題,0,11
html body div main section h2  ,PR,0,6
html body div main div div span  ,ニュース,0,7
html body div main div div a  ,国際,0,7
html body div main div div aside h2  ,PR,0,8
html body div main div div article div h2 span  ,バイデン氏、再選出馬に意欲を表明 東シナ海を「北シナ海」と言い間違えも,1,10
html body div main div div article div div div time span  ,2021.3.26 08:30,1,12
html body div main div div article div div div a  ,国際,0,11
html body div main div div article div div div a  ,米州,0,11
html body div main div div article div div div div figure figcaption  ,就任後初の記者会見を開いたバイデン米大統領＝ ２５日、ワシントン・ホワイトハウス（ＡＰ）,1,13
html body div main div div article div div div aside h2  ,PR,0,12
html body div main div div article div div p  ,【ワシントン＝黒瀬悦成】バイデン米大統領は２５日、ホワイトハウスでの記者会見で２０２４年の次期大統領選に関し「再選出馬を計画しており、そうなることを期待している」と述べ、２期目を狙う意向を表明した。,1,10
html body div main div div article div div p  ,再選出馬の際の副大統領候補にはハリス現副大統領を指名する考えも明らかにした。バイデン氏はハリス氏について「素晴らしい働きぶりで、素晴らしいパートナーだ」と称賛した。,1,10
html body div main div div article div div p  ,共和党からはトランプ前大統領が再び出馬してくると思うか、との質問に対しては「考えたこともないし、見当もつかない。それまで共和党が存在するかどうかも分からないだろう」と答えをはぐらかした。,1,10
html body div main div div article div div p  ,バイデン氏は現在７８歳。仮に再選された場合の２期目の就任時の年齢は、歴代大統領史上最高齢を自身で更新する８２歳となる。,1,10
html body div main div div article div div p  ,バイデン氏は今月１９日、大統領専用機のタラップを上る途中でよろけて転び、一部で健康状態を不安視する声が上がっていた。,1,10
html body div main div div article div div p  ,この日の記者会見では、 中国が法の支配を順守するよう同盟諸国などと連携して対処すると語った際、「東シナ海」とすべきところを「北シナ海」と言い間違えていた。,1,10
html body div main div div article div div aside h2  ,PR,0,11
html body div main div div section h2  ,あなたへのおすすめ,0,8
html body div main div div section h2  ,PR,0,8
html body div main div div div div section h2  ,PR,0,10
html body div main div div div div section h2  ,PR,0,10
html body div main div div div div section h2  ,PR,0,10
html body div main div div aside h2  ,PR,0,8
html body div main div div section header h2  ,ランキング,0,9
html body div main div div aside h2  ,PR,0,8
html body div main div div section header h2  ,ブランドコンテンツ,0,9
html body div main div div aside h2  ,PR,0,8
html body div footer div a  ,産経新聞社,0,6
html body div footer div a  ,利用規約,0,6
html body div footer div a  ,プライバシーポリシー,0,6
html body div footer div a  ,知的財産権ポリシー,0,6
html body div footer div a  ,広告掲載,0,6
html body div footer div a  ,有償コンテンツ利用規約,0,6
html body div footer div a  ,特定商取引法に基づく表示,0,6
html body div footer div a  ,お問い合わせ,0,6
html body div footer div a  ,プッシュ通知について,0,6
html body div footer small  ,©2021 The Sankei Shimbun All rights reserved.,0,5
