tag,content,label,depth
html body div h1  ,【話の肖像画】歌舞伎俳優・中村獅童（４８）（６）憧れの叔父「心で演じろ」（1/2ページ） - 産経ニュース,0,4
html body div ul li a  ,このページのメインコンテンツへジャンプ,0,6
html body div ul li a  ,速報ニュース一覧へジャンプ,0,6
html body div ul li a  ,メニュー一覧へジャンプ,0,6
html body div header div a  ,THE SANKEI NEWS,0,6
html body div header div div div nav h2  ,メインカテゴリナビゲーション,0,9
html body div header div div div nav ul li a  ,トップ,0,11
html body div header div div div nav ul li a  ,速報,0,11
html body div header div div div nav ul li a  ,社会,0,11
html body div header div div div nav ul li a  ,政治,0,11
html body div header div div div nav ul li a  ,国際,0,11
html body div header div div div nav ul li a  ,経済,0,11
html body div header div div div nav ul li a  ,スポーツ,0,11
html body div header div div div nav ul li a  ,エンタメ,0,11
html body div header div div div nav ul li a  ,ライフ,0,11
html body div header div div div nav ul li a  ,もっと,0,11
html body div header div div div nav ul li a span  ,ナビゲーションを読む,0,12
html body div header div div div div ul li a  ,皇室,0,11
html body div header div div div div ul li a  ,くらし,0,11
html body div header div div div div ul li a  ,トラベル,0,11
html body div header div div div div ul li a  ,からだ,0,11
html body div header div div div div ul li a  ,教育,0,11
html body div header div div div div ul li a  ,学術・アート,0,11
html body div header div div div div ul li a  ,本,0,11
html body div header div div div div ul li a  ,将棋,0,11
html body div header div div div div ul li a  ,囲碁,0,11
html body div header div div div div ul li a  ,科学,0,11
html body div header div div div div ul li a  ,環境,0,11
html body div header div div div div ul li a  ,訃報,0,11
html body div main section h2  ,PR,0,6
html body div main div div span  ,ライフ,0,7
html body div main div div a  ,ライフ,0,7
html body div main div div aside h2  ,PR,0,8
html body div main div div article div h2 span  ,【話の肖像画】歌舞伎俳優・中村獅童（４８）（６）憧れの叔父「心で演じろ」,1,10
html body div main div div article div div div time span  ,2021.3.26 10:00,1,12
html body div main div div article div div div a  ,ライフ,0,11
html body div main div div article div div div a  ,くらし,0,11
html body div main div div article div div div div figure figcaption  ,８歳で襲名したとき。叔父、萬屋錦之介の隣で口上を述べた＝昭和５６年６月、東京・歌舞伎座,1,13
html body div main div div article div div div aside h2  ,PR,0,12
html body div main div div article div div p  ,《叔父は国民的大スター、萬屋（よろずや）錦之介。歌舞伎の名女形、三代目中村時蔵（ときぞう）の四男で、４歳のときに中村錦之助として初舞台を踏む。２０歳のときに映画界にスカウトされ、昭和２９年、映画デビューする》,1,10
html body div main div div article div div p  ,当時の梨園（りえん）では歌舞伎役者が映画に出演し、歌舞伎と映画の両方で活躍することが許されない時代でした。「映画界に進みたい」という錦じぃ（錦之介）の言葉を聞いて、父親の三代目時蔵は「おまえが決心したのなら反対はしない。しかし失敗したからといって、再び歌舞伎の世界に戻れると思うな」と言ったそうです。,1,10
html body div main div div article div div p  ,《叔父の錦之介は獅童の本名、幹弘（みきひろ）の名付け親にもなった。父親の追善としてスタートした毎年６月の東京・歌舞伎座での萬屋興行を定例化。叔父とは舞台「一心太助（いっしんたすけ）」で共演。「長崎犯科帳（ながさきはんかちょう）」（平成４年）で地方巡業にも同伴した。「幡随長兵衛（ばんずいちょうべえ）」（６年）では子分役で同じ舞台に立った》,1,10
html body div main div div article div div p  ,幼いころにかわいがってくれた錦じぃとは、同じ舞台に何度か立ったことがあります。「一心太助」に出していただいたときは１６～１７歳で、ほとんど歌舞伎の舞台には出ていないころです。将軍、徳川家光のお毒味をする腰元の役で、口を付けたとたん毒が回ってあっという間に死んでしまう、お役でしたけれどね。,1,10
html body div main div div article div div p  ,歌舞伎に復帰した１９歳のときには、「長崎犯科帳」でひと月半、地方を巡業しました。そのときは一緒に過ごす時間も長くて、僕も少し大人になっていましたから、初めていろいろと芝居について、お話もできた気がします。食事の席で錦じぃから聞いた「顔で芝居をするな。心で演じなさい」という教えは、今も座右の銘にしています。,1,10
html body div main div div article div div aside h2  ,PR,0,11
html body div main div div article div div p a  ,続きを読む,0,11
html body div main div div article div a  ,Prev,0,9
html body div main div div article div span  ,1,0,9
html body div main div div article div a  ,2,0,9
html body div main div div article div a  ,Next,0,9
html body div main div div section h2  ,あなたへのおすすめ,0,8
html body div main div div section h2  ,PR,0,8
html body div main div div div div section h2  ,PR,0,10
html body div main div div div div section h2  ,PR,0,10
html body div main div div div div section h2  ,PR,0,10
html body div main div div aside h2  ,PR,0,8
html body div main div div section header h2  ,ランキング,0,9
html body div main div div aside h2  ,PR,0,8
html body div main div div section header h2  ,ブランドコンテンツ,0,9
html body div main div div aside h2  ,PR,0,8
html body div footer div a  ,産経新聞社,0,6
html body div footer div a  ,利用規約,0,6
html body div footer div a  ,プライバシーポリシー,0,6
html body div footer div a  ,知的財産権ポリシー,0,6
html body div footer div a  ,広告掲載,0,6
html body div footer div a  ,有償コンテンツ利用規約,0,6
html body div footer div a  ,特定商取引法に基づく表示,0,6
html body div footer div a  ,お問い合わせ,0,6
html body div footer div a  ,プッシュ通知について,0,6
html body div footer small  ,©2021 The Sankei Shimbun All rights reserved.,0,5
